Algorithm,Benchmark,Rep,Seed,Evals,MaxDepth,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
GP,SMALLEST,8,88659830,64,7,0.0608625,0.942629228576,0.07271,0.932218400127,concat return_void print_int iload_1 concat if (I)< iload_1 iload_3 iload_2 nop print_int iload_4
GP,SMALLEST,9,92244845,64,7,0.04855,0.953697963855,0.0501625,0.952233582898,if (I)< iload_2 iload_3 concat return_void print_int iload_1 concat concat return_void print_int iload_1 concat concat nop print_int iload_3 concat return_void nop concat iload_3 iload_1 concat concat if (I)<= iload_3 iload_2 return_void nop iload_2 iload_3 return_void print_int iload_4 return_void return_void return_void print_int iload_3
GP,SMALLEST,10,-70093881,64,7,0.0681625,0.93618714381,0.07643875,0.928989224886,return_void print_int iload_1
GP,SMALLEST,11,24773595,64,7,0.0746,0.930578820026,0.07765375,0.927941836606,return_void print_int iload_2
GP,SMALLEST,12,65180794,64,7,0.045925,0.956091497956,0.05320125,0.949486149964,if (I)< iload_3 iload_1 return_void return_void return_void return_void return_void print_int iload_4 return_void return_void return_void return_void print_int iload_1
GP,SMALLEST,13,-50592093,64,7,0.073425,0.931597456739,0.07654625,0.928896459395,return_void print_int iload_3
GP,SMALLEST,14,40930512,64,7,0.064475,0.939430235562,0.0752625,0.930005463782,return_void print_int iload_1
GP,SMALLEST,15,43975145,64,7,0.07085,0.93383760564,0.07769875,0.927903089801,return_void return_void print_int iload_1
GP,SMALLEST,16,92506691,64,7,0.0686,0.935803855512,0.07479875,0.930406738936,return_void return_void return_void print_int iload_1
GP,SMALLEST,17,53182525,64,7,0.0283625,0.972419744983,0.0245825,0.976007300535,concat if (I)<= iload_3 iload_2 if (I)<= iload_1 iload_3 return_void print_int iload_1 return_void print_int iload_3 return_void print_int iload_2 return_void return_void print_int iload_4
GP,SMALLEST,18,-82494860,64,7,0.0659625,0.938119305323,0.07369,0.93136752694,concat concat return_void return_void print_int iload_3 if (I)<= iload_4 iload_1 if (I)<= iload_1 iload_4 concat if (I)< iload_4 iload_2 print_int iload_4 concat iload_2 iload_3 return_void print_int iload_2 return_void nop return_void nop if (I)< iload_1 iload_3 print_int iload_4 concat print_int iload_2 concat concat concat print_int iload_2 concat iload_4 iload_2 print_int iload_3 concat if (I)<= iload_3 iload_1 nop iload_4 print_int iload_3
GP,SMALLEST,19,-45040157,64,7,0.072475,0.932422667195,0.07961125,0.926259336405,return_void return_void return_void return_void return_void print_int iload_1
GP,SMALLEST,20,22543155,64,7,0.038125,0.963275135461,0.032665,0.968368251079,if (I)< iload_1 iload_2 return_void print_int iload_1 concat return_void return_void return_void return_void print_int iload_2 print_int iload_1
GP,SMALLEST,21,47928300,64,7,0.0307625,0.970155588703,0.03534875,0.965858122686,if (I)< iload_4 iload_4 concat concat print_int iload_1 return_void print_int iload_4 print_int iload_1 concat if (I)< iload_2 iload_3 return_void print_int iload_2 if (I)<= iload_1 iload_1 return_void return_void print_int iload_3 concat print_int iload_2 concat if (I)<= iload_4 iload_3 iload_4 iload_1 return_void nop if (I)< iload_3 iload_4 concat print_int iload_4 return_void return_void nop concat if (I)<= iload_3 iload_4 iload_4 iload_2 concat nop concat iload_3 print_int iload_2
GP,SMALLEST,22,-91380237,64,7,0.066725,0.937448733272,0.07587125,0.929479247633,concat return_void return_void print_int iload_4 concat return_void return_void nop if (I)<= iload_2 iload_3 print_int iload_2 if (I)< iload_3 iload_4 concat return_void print_int iload_1 if (I)<= iload_2 iload_3 if (I)<= iload_2 iload_4 nop iload_1 print_int iload_4 return_void return_void return_void nop
GP,SMALLEST,23,-81025125,64,7,0.0650875,0.938889997301,0.07809125,0.92756526871,return_void return_void return_void return_void return_void print_int iload_1
GP,SMALLEST,24,-59666685,64,7,0.0730125,0.931955592316,0.07267,0.932253162669,return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,25,-92949488,64,7,0.0647625,0.939176576936,0.07684375,0.928639832845,concat return_void return_void return_void return_void print_int iload_2 return_void return_void return_void print_int iload_3
GP,SMALLEST,26,-13609149,64,7,0.066675,0.937492675838,0.07418625,0.930937255993,return_void return_void return_void print_int iload_3
GP,SMALLEST,27,17075766,64,7,0.02755,0.97318865262,0.03508,0.966108899795,if (I)<= iload_3 iload_2 concat return_void print_int iload_3 concat return_void print_int iload_4 if (I)< iload_4 iload_3 print_int iload_4 concat if (I)< iload_1 iload_2 print_int iload_2 concat iload_2 nop return_void print_int iload_2 return_void return_void return_void print_int iload_2
GP,SMALLEST,28,-7508807,64,7,0.0682125,0.936143323543,0.078775,0.926977358578,return_void return_void print_int iload_1
GP,SMALLEST,29,-16549331,64,7,0.0658625,0.938207320363,0.0764975,0.928938525171,concat return_void print_int iload_4 if (I)< iload_4 iload_4 concat iload_4 concat return_void return_void nop iload_4 concat concat if (I)< iload_1 iload_2 if (I)<= iload_3 iload_2 concat nop nop if (I)< iload_3 iload_2 iload_4 iload_4 concat return_void nop return_void nop if (I)<= iload_4 iload_3 print_int iload_4 return_void return_void nop print_int iload_3
GP,SMALLEST,30,80629544,64,7,0.0689125,0.935530270251,0.0739575,0.931135543073,return_void return_void return_void return_void print_int iload_3
GP,SMALLEST,1,43518347,128,7,0.0591,0.944197903881,0.07512875,0.930121159908,concat return_void print_int iload_4 if (I)< iload_1 iload_1 print_int iload_4 if (I)<= iload_4 iload_2 print_int iload_1 print_int iload_2
GP,SMALLEST,2,-38231288,128,7,0.0644,0.939496429914,0.075835,0.929510566211,return_void print_int iload_4
GP,SMALLEST,3,-55583101,128,7,0.0719375,0.932890210483,0.0760875,0.929292459953,concat return_void print_int iload_1 return_void print_int iload_4
GP,SMALLEST,4,3934771,128,7,0.0731625,0.931825329342,0.07301,0.931957763674,concat return_void return_void print_int iload_4 iload_4
GP,SMALLEST,5,-10303623,128,7,0.0332875,0.967784861425,0.0352525,0.965947920918,if (I)<= iload_4 iload_2 if (I)<= iload_2 iload_4 concat concat print_int iload_2 return_void return_void return_void nop return_void return_void nop return_void print_int iload_4 concat return_void return_void print_int iload_2 concat nop print_int iload_3
GP,SMALLEST,6,-82186160,128,7,0.06775,0.936548817607,0.0756175,0.929698522012,return_void print_int iload_3
GP,SMALLEST,7,-68563162,128,7,0.065075,0.93890101636,0.0718775,0.932942430455,concat return_void return_void print_int iload_4 if (I)< iload_4 iload_1 if (I)< iload_2 iload_3 concat concat return_void nop return_void print_int iload_1 return_void return_void print_int iload_4 return_void return_void print_int iload_1 print_int iload_2
GP,SMALLEST,8,3493777,128,7,0.061475,0.942085305824,0.07099375,0.933712264894,return_void print_int iload_1
GP,SMALLEST,9,-32701419,128,7,0.0430125,0.958761280426,0.0338725,0.967237256045,concat if (I)< iload_1 iload_2 iload_2 concat return_void print_int iload_2 if (I)<= iload_2 iload_3 nop return_void nop return_void print_int iload_1
GP,SMALLEST,10,-86757434,128,7,0.0675125,0.936757180829,0.075565,0.929743902042,concat return_void return_void return_void print_int iload_4 concat if (I)<= iload_3 iload_2 concat return_void nop if (I)<= iload_3 iload_3 nop iload_3 concat concat print_int iload_2 if (I)< iload_3 iload_1 return_void nop concat iload_3 iload_3 if (I)<= iload_3 iload_3 return_void return_void nop iload_4 return_void return_void print_int iload_2
GP,SMALLEST,11,-54648856,128,7,0.0715375,0.933238454091,0.0751575,0.930096288218,return_void return_void print_int iload_1
GP,SMALLEST,12,-3022341,128,7,0.06755,0.93672427521,0.0732125,0.931781916442,return_void print_int iload_3
GP,SMALLEST,13,-1079967,128,7,0.0637375,0.940081552075,0.0733325,0.931677741986,return_void return_void return_void print_int iload_1
GP,SMALLEST,14,-32371645,128,7,0.065225,0.938768804713,0.06968625,0.934853561032,return_void return_void print_int iload_3
GP,SMALLEST,15,-33663091,128,7,0.0292375,0.971593048252,0.021845,0.978622002358,concat if (I)< iload_1 iload_2 if (I)<= iload_1 iload_3 return_void return_void print_int iload_1 return_void print_int iload_3 return_void print_int iload_2 if (I)< iload_3 iload_2 if (I)<= iload_3 iload_1 if (I)<= iload_2 iload_1 iload_3 iload_3 print_int iload_1 return_void nop
GP,SMALLEST,16,63490817,128,7,0.074475,0.930687079737,0.0792075,0.926605865878,return_void return_void print_int iload_1
GP,SMALLEST,17,53362341,128,7,0.068725,0.935694402208,0.079575,0.926290438367,return_void return_void print_int iload_2
GP,SMALLEST,18,12340509,128,7,0.06785,0.936461113452,0.0763825,0.929037772353,concat return_void print_int iload_2 if (I)<= iload_4 iload_4 if (I)< iload_4 iload_3 return_void print_int iload_3 return_void return_void print_int iload_4 if (I)<= iload_3 iload_3 iload_3 iload_2
GP,SMALLEST,19,18200355,128,7,0.03085,0.97007324053,0.03454625,0.966607341141,if (I)<= iload_1 iload_4 return_void return_void print_int iload_1 concat if (I)<= iload_3 iload_1 iload_1 iload_1 return_void print_int iload_4
GP,SMALLEST,20,85254551,128,7,0.0645625,0.939353020607,0.07827875,0.927403976013,return_void print_int iload_3
GP,SMALLEST,21,18587466,128,7,0.0471375,0.954984421817,0.05608375,0.946894599978,concat if (I)< iload_3 iload_1 return_void print_int iload_2 if (I)<= iload_1 iload_3 return_void print_int iload_1 concat print_int iload_1 concat concat if (I)<= iload_1 iload_3 iload_2 iload_4 concat nop nop return_void return_void nop print_int iload_2
GP,SMALLEST,22,75931642,128,7,0.0597375,0.94362990835,0.07295375,0.932006621907,return_void print_int iload_2
GP,SMALLEST,23,-23806842,128,7,0.06435,0.939540564664,0.07468125,0.930508464719,return_void return_void print_int iload_4
GP,SMALLEST,24,-6148115,128,7,0.063125,0.940623162845,0.073185,0.931805793037,concat return_void print_int iload_3 concat print_int iload_3 print_int iload_2
GP,SMALLEST,25,-437905,128,7,0.06095,0.942551486875,0.07282,0.932122816502,return_void return_void return_void print_int iload_1
GP,SMALLEST,26,-96233831,128,7,0.0177,0.982607841211,0.023875,0.976681723843,if (I)<= iload_1 iload_2 concat return_void print_int iload_1 print_int iload_1 concat if (I)<= iload_3 iload_2 return_void return_void print_int iload_3 concat return_void return_void print_int iload_2 concat return_void nop iload_4 print_int iload_3
GP,SMALLEST,27,-97275171,128,7,0.0759125,0.929443611818,0.07377125,0.931297052328,concat return_void return_void return_void print_int iload_3 return_void print_int iload_2
GP,SMALLEST,28,62045874,128,7,0.0380875,0.96330993293,0.03277375,0.96826628291,concat if (I)<= iload_2 iload_3 concat return_void print_int iload_2 return_void return_void print_int iload_2 return_void return_void return_void print_int iload_3 if (I)<= iload_4 iload_1 return_void print_int iload_1 if (I)<= iload_3 iload_2 print_int iload_3 return_void print_int iload_1
GP,SMALLEST,29,-97160072,128,7,0.0636375,0.940169935716,0.07485625,0.930356966339,if (I)< iload_4 iload_1 concat return_void print_int iload_4 print_int iload_3 concat return_void return_void print_int iload_4 if (I)<= iload_1 iload_4 iload_2 print_int iload_3
GP,SMALLEST,30,80470313,128,7,0.0711625,0.933565168684,0.07563125,0.929686637498,concat return_void return_void print_int iload_1 if (I)<= iload_3 iload_1 print_int iload_3 if (I)<= iload_3 iload_3 print_int iload_1 if (I)<= iload_2 iload_2 return_void nop iload_1
GP,SMALLEST,1,-15890577,256,7,0.0693125,0.935180314454,0.0759625,0.929400420554,concat return_void return_void return_void print_int iload_1 return_void print_int iload_3
GP,SMALLEST,2,-61923984,256,7,0.0335,0.967585873246,0.03256625,0.96846086147,if (I)< iload_1 iload_2 concat return_void return_void print_int iload_1 return_void return_void return_void print_int iload_4 return_void print_int iload_2
GP,SMALLEST,3,36298339,256,7,0.0232,0.977326035966,0.03368875,0.967409193531,if (I)< iload_2 iload_3 return_void print_int iload_2 return_void return_void print_int iload_3
GP,SMALLEST,4,71851294,256,7,0.0547875,0.94805825818,0.0714075,0.93335168925,concat return_void return_void print_int iload_4 return_void return_void print_int iload_3
GP,SMALLEST,5,35787917,256,7,0.07355,0.931488985143,0.07381,0.931263445116,return_void return_void return_void return_void return_void print_int iload_3
GP,SMALLEST,6,99570114,256,7,0.0307375,0.97017911932,0.035685,0.965544542984,if (I)< iload_3 iload_4 return_void return_void return_void print_int iload_3 return_void return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,7,-18958507,256,7,0.0718375,0.932977247017,0.0727675,0.932168433514,return_void return_void print_int iload_1
GP,SMALLEST,8,12294559,256,7,0.031175,0.969767498242,0.03173,0.96924582982,concat if (I)<= iload_4 iload_1 return_void print_int iload_4 return_void print_int iload_1 concat print_int iload_1 if (I)< iload_4 iload_4 iload_4 if (I)< iload_4 iload_3 iload_4 nop
GP,SMALLEST,9,-58062685,256,7,0.0275625,0.973176814062,0.03362,0.967473539599,if (I)<= iload_1 iload_2 concat return_void print_int iload_1 return_void return_void nop return_void return_void print_int iload_2
GP,SMALLEST,10,-55696421,256,7,0.07085,0.93383760564,0.0735025,0.931530201374,return_void return_void return_void print_int iload_2
GP,SMALLEST,11,-99273528,256,7,0.05955,0.943796894908,0.070875,0.933815804832,concat return_void print_int iload_4 print_int iload_4
GP,SMALLEST,12,358807,256,7,0.06955,0.93497265205,0.07256625,0.932343340097,return_void return_void return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,13,95475420,256,7,0.0380875,0.96330993293,0.03179375,0.969185944381,if (I)<= iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2
GP,SMALLEST,14,-70124233,256,7,0.0757375,0.929594812861,0.07599875,0.929369109397,return_void print_int iload_2
GP,SMALLEST,15,73356849,256,7,0.062,0.941619585687,0.0737775,0.931291631646,return_void return_void print_int iload_1
GP,SMALLEST,16,-3955461,256,7,0.0635,0.940291490362,0.06844875,0.935936328252,return_void return_void return_void print_int iload_3
GP,SMALLEST,17,50413748,256,7,0.0626375,0.941054687041,0.073825,0.931250436524,return_void return_void print_int iload_4
GP,SMALLEST,18,-24351299,256,7,0.0638,0.940026320737,0.0766175,0.928834985499,concat return_void print_int iload_1 return_void nop
GP,SMALLEST,19,-18339888,256,7,0.0646875,0.939242735544,0.0714825,0.93328635792,return_void return_void return_void print_int iload_2
GP,SMALLEST,20,-64678278,256,7,0.0684625,0.935924283725,0.076135,0.929251441501,concat return_void print_int iload_1 if (I)<= iload_2 iload_4 print_int iload_4 if (I)<= iload_1 iload_3 if (I)<= iload_2 iload_1 return_void print_int iload_3 nop print_int iload_2
GP,SMALLEST,21,-29471539,256,7,0.0683625,0.936011887351,0.0747525,0.930446777281,return_void print_int iload_1
GP,SMALLEST,22,-63496929,256,7,0.0725875,0.9323248686,0.07430375,0.93083543644,return_void return_void print_int iload_3
GP,SMALLEST,23,-47783014,256,7,0.030525,0.970379175663,0.03337,0.967707597472,if (I)< iload_2 iload_4 return_void return_void print_int iload_2 concat concat return_void return_void return_void print_int iload_4 concat print_int iload_2 print_int iload_2 if (I)< iload_2 iload_2 concat return_void return_void print_int iload_2 print_int iload_4 if (I)<= iload_1 iload_3 iload_2 print_int iload_2
GP,SMALLEST,24,470209,256,7,0.0278125,0.972940103375,0.03372625,0.967374099284,if (I)<= iload_4 iload_3 return_void print_int iload_4 return_void return_void return_void print_int iload_3
GP,SMALLEST,25,79453826,256,7,0.0279,0.972857281837,0.03183875,0.969143676762,if (I)< iload_3 iload_2 concat concat if (I)< iload_1 iload_1 if (I)<= iload_3 iload_2 return_void print_int iload_4 return_void print_int iload_1 return_void return_void print_int iload_3 print_int iload_2 concat iload_2 if (I)< iload_2 iload_4 if (I)< iload_3 iload_2 iload_1 if (I)<= iload_3 iload_1 return_void nop print_int iload_3 return_void nop return_void return_void return_void return_void print_int iload_2
GP,SMALLEST,26,10943703,256,7,0.0723625,0.932520486309,0.07398375,0.931112784528,concat iload_1 return_void return_void print_int iload_1
GP,SMALLEST,27,53023066,256,7,0.0588375,0.944431983189,0.07099375,0.933712264894,concat concat return_void print_int iload_3 print_int iload_3 return_void print_int iload_3
GP,SMALLEST,28,-14008614,256,7,0.06785,0.936461113452,0.0722825,0.932590059056,return_void return_void return_void return_void print_int iload_1
GP,SMALLEST,29,40572080,256,7,0.0749875,0.930243374923,0.07457125,0.930603717529,return_void print_int iload_4
GP,SMALLEST,30,-57335515,256,7,0.0540375,0.948732848689,0.07358625,0.931457533105,return_void return_void return_void print_int iload_1
GP,SMALLEST,1,1848011,512,7,0.0409875,0.960626328366,0.03311875,0.967942939764,if (I)<= iload_3 iload_4 return_void print_int iload_3 return_void return_void print_int iload_4
GP,SMALLEST,2,54344245,512,7,0.0329375,0.968112785139,0.03522125,0.965977079779,if (I)<= iload_1 iload_2 return_void print_int iload_1 concat return_void print_int iload_2 iload_1
GP,SMALLEST,3,-3524067,512,7,0.0254125,0.975217290603,0.03420875,0.966922780338,if (I)<= iload_2 iload_4 return_void print_int iload_2 return_void print_int iload_4
GP,SMALLEST,4,-11345223,512,7,0.021,0.979431929481,0.0214175,0.979031590902,concat if (I)< iload_3 iload_4 return_void print_int iload_3 iload_1 concat if (I)< iload_2 iload_4 print_int iload_2 print_int iload_4 concat return_void nop print_int iload_1
GP,SMALLEST,5,-11739638,512,7,0.0362375,0.965029734979,0.03627,0.96499946925,concat if (I)< iload_2 iload_4 if (I)< iload_1 iload_1 print_int iload_2 return_void print_int iload_2 concat return_void print_int iload_4 return_void print_int iload_2 return_void return_void print_int iload_2
GP,SMALLEST,6,-42812088,512,7,0.075125,0.930124404139,0.0737,0.931358852566,return_void return_void return_void print_int iload_2
GP,SMALLEST,7,-2875594,512,7,0.036675,0.96462247088,0.0332225,0.967845744745,if (I)<= iload_3 iload_1 if (I)< iload_1 iload_2 return_void print_int iload_3 concat return_void return_void print_int iload_3 return_void return_void return_void nop return_void print_int iload_1
GP,SMALLEST,8,-97764520,512,7,0.0334,0.967679504548,0.03409625,0.967027972493,if (I)<= iload_2 iload_1 return_void return_void print_int iload_2 return_void print_int iload_1
GP,SMALLEST,9,95807217,512,7,0.069875,0.93468863185,0.07349,0.931541048356,return_void print_int iload_4
GP,SMALLEST,10,-50598274,512,7,0.0631375,0.940612103326,0.073195,0.931797110497,return_void print_int iload_1
GP,SMALLEST,11,24707786,512,7,0.0635,0.940291490362,0.0752125,0.930048711301,return_void print_int iload_1
GP,SMALLEST,12,-21417602,512,7,0.0698625,0.934699552513,0.075195,0.930063848883,return_void return_void print_int iload_4
GP,SMALLEST,13,-86503098,512,7,0.0703375,0.934284746634,0.073375,0.931640852451,return_void return_void return_void return_void print_int iload_4
GP,SMALLEST,14,-6208300,512,7,0.0373375,0.964006410643,0.03436375,0.966777886406,concat if (I)< iload_3 iload_2 return_void return_void print_int iload_3 concat return_void return_void print_int iload_2 concat if (I)< iload_1 iload_4 iload_1 print_int iload_4 return_void nop return_void nop
GP,SMALLEST,15,7503681,512,7,0.0628125,0.940899735372,0.073115,0.931866575344,concat concat return_void print_int iload_3 if (I)< iload_4 iload_2 iload_4 nop return_void return_void print_int iload_4
GP,SMALLEST,16,-90507792,512,7,0.06595,0.9381303063,0.07441875,0.930735804825,return_void print_int iload_3
GP,SMALLEST,17,21664830,512,7,0.0666125,0.93754760984,0.0768175,0.92866247066,return_void return_void print_int iload_4
GP,SMALLEST,18,-56190408,512,7,0.0648125,0.939132476375,0.0705575,0.93409275074,concat concat return_void print_int iload_4 concat return_void nop nop print_int iload_4
GP,SMALLEST,19,41926494,512,7,0.0701375,0.934459356858,0.07242625,0.932465052958,return_void print_int iload_1
GP,SMALLEST,20,-8890592,512,7,0.068925,0.935519330168,0.07594625,0.929414457274,return_void return_void return_void print_int iload_1
GP,SMALLEST,21,-66567354,512,7,0.0743875,0.930762876523,0.0748575,0.930355884385,return_void return_void return_void return_void return_void print_int iload_2
GP,SMALLEST,22,-42718479,512,7,0.0677,0.936592675845,0.07542625,0.929863856308,return_void print_int iload_1
GP,SMALLEST,23,-63084153,512,7,0.0697125,0.934830620377,0.07289875,0.932054399355,return_void print_int iload_3
GP,SMALLEST,24,-39303160,512,7,0.0332375,0.967831694068,0.03380875,0.967296900902,if (I)<= iload_2 iload_1 concat return_void return_void return_void print_int iload_2 if (I)< iload_3 iload_2 print_int iload_1 iload_3 concat return_void print_int iload_1 return_void nop
GP,SMALLEST,25,-42370359,512,7,0.026875,0.973828362751,0.0319125,0.969074412801,if (I)<= iload_2 iload_3 return_void print_int iload_2 concat return_void print_int iload_3 concat return_void print_int iload_3 print_int iload_3
GP,SMALLEST,26,-11880435,512,7,0.061375,0.942174066659,0.07347375,0.931555149812,return_void return_void return_void print_int iload_3
GP,SMALLEST,27,-55597606,512,7,0.0626375,0.941054687041,0.073075,0.931901311651,return_void print_int iload_1
GP,SMALLEST,28,36710293,512,7,0.06465,0.939275818344,0.07567625,0.929647744849,return_void return_void return_void print_int iload_1
GP,SMALLEST,29,33301603,512,7,0.0690375,0.935420880933,0.0719025,0.932920671423,return_void return_void print_int iload_1
GP,SMALLEST,30,-33393240,512,7,0.0427,0.959048623765,0.03505875,0.966128734239,concat concat if (I)< iload_1 iload_2 return_void print_int iload_1 return_void print_int iload_2 print_int iload_3 return_void return_void nop
GP,SMALLEST,1,-28783059,1024,7,0.037175,0.964157446911,0.0317325,0.969243481232,if (I)< iload_4 iload_3 return_void return_void return_void print_int iload_4 return_void print_int iload_3
GP,SMALLEST,2,-22475823,1024,7,0.0310875,0.969849794513,0.03611875,0.965140337437,if (I)<= iload_1 iload_3 return_void print_int iload_1 concat return_void print_int iload_3 if (I)< iload_2 iload_4 iload_2 nop
GP,SMALLEST,3,26130365,1024,7,0.0695,0.935016362786,0.070805,0.93387684966,concat return_void print_int iload_1 concat iload_1 return_void print_int iload_1
GP,SMALLEST,4,-20579378,1024,7,0.0255625,0.975074654153,0.03173,0.96924582982,concat concat concat concat concat if (I)<= iload_1 iload_2 print_int iload_1 print_int iload_2 iload_4 iload_1 nop return_void nop concat return_void nop if (I)<= iload_2 iload_1 iload_1 iload_2
GP,SMALLEST,5,65791096,1024,7,0.0657375,0.93831736239,0.0727025,0.932224917906,concat return_void print_int iload_1 if (I)< iload_3 iload_3 return_void nop iload_1
GP,SMALLEST,6,73436479,1024,7,0.0407,0.960891707505,0.03355875,0.967530873305,concat concat if (I)<= iload_4 iload_2 return_void print_int iload_4 iload_2 concat iload_2 iload_3 return_void print_int iload_2
GP,SMALLEST,7,28428072,1024,7,0.0700875,0.934503019613,0.07090875,0.933786375356,concat concat concat return_void return_void print_int iload_4 print_int iload_4 concat nop if (I)<= iload_2 iload_4 if (I)<= iload_4 iload_3 concat return_void nop iload_2 iload_1 iload_3 concat return_void return_void nop if (I)<= iload_2 iload_1 iload_4 iload_1
GP,SMALLEST,8,48455757,1024,7,0.0669375,0.937262023314,0.07723125,0.928305783925,concat return_void print_int iload_3 print_int iload_1
GP,SMALLEST,9,18151342,1024,7,0.0676,0.936680404646,0.0737975,0.931274285887,return_void print_int iload_2
GP,SMALLEST,10,-27594790,1024,7,0.07235,0.932531356367,0.07729125,0.928254081707,return_void return_void return_void print_int iload_3
GP,SMALLEST,11,66232599,1024,7,0.0315625,0.969403211148,0.0356375,0.965588828137,if (I)< iload_1 iload_2 return_void print_int iload_1 return_void return_void print_int iload_2
GP,SMALLEST,12,13927479,1024,7,0.066525,0.937624528258,0.07345375,0.931572506035,concat concat return_void print_int iload_3 return_void print_int iload_3 concat print_int iload_3 concat concat iload_4 nop print_int iload_1
GP,SMALLEST,13,-37689379,1024,7,0.068525,0.935869539786,0.07164875,0.93314157274,return_void return_void print_int iload_3
GP,SMALLEST,14,-4188661,1024,7,0.0638,0.940026320737,0.07385375,0.931225504404,return_void print_int iload_2
GP,SMALLEST,15,37143011,1024,7,0.0639625,0.939882749627,0.07501875,0.930216333436,return_void print_int iload_1
GP,SMALLEST,16,12315785,1024,7,0.0287375,0.972065274183,0.032475,0.968546453909,if (I)< iload_2 iload_1 return_void print_int iload_2 return_void print_int iload_1
GP,SMALLEST,17,-54932666,1024,7,0.0715125,0.933260227949,0.07634125,0.929073377054,return_void print_int iload_3
GP,SMALLEST,18,-88608895,1024,7,0.0690625,0.935399006139,0.07443875,0.930718479764,return_void return_void print_int iload_3
GP,SMALLEST,19,-18415478,1024,7,0.033675,0.96742206206,0.03276,0.968279174252,if (I)<= iload_1 iload_3 concat concat return_void print_int iload_1 iload_2 concat iload_2 if (I)< iload_1 iload_2 concat if (I)< iload_2 iload_3 iload_3 return_void nop concat iload_1 iload_2 iload_3 return_void print_int iload_3
GP,SMALLEST,20,26183582,1024,7,0.06515,0.938834905882,0.07724125,0.928297166489,return_void print_int iload_1
GP,SMALLEST,21,51582177,1024,7,0.066775,0.937404794826,0.0775975,0.927990274662,concat return_void print_int iload_2 print_int iload_2
GP,SMALLEST,22,47303710,1024,7,0.0699,0.934666791289,0.077025,0.928483554235,return_void return_void print_int iload_4
GP,SMALLEST,23,-40847409,1024,7,0.066525,0.937624528258,0.07361125,0.931435843281,return_void return_void print_int iload_2
GP,SMALLEST,24,82190784,1024,7,0.056875,0.946185688941,0.0758525,0.929495446634,return_void return_void print_int iload_1
GP,SMALLEST,25,-20331945,1024,7,0.0707,0.933968431867,0.07472875,0.930467338852,concat return_void print_int iload_3 concat print_int iload_3 iload_4
GP,SMALLEST,26,24418019,1024,7,0.0323,0.96871064613,0.03356125,0.967528533021,concat iload_1 concat if (I)< iload_3 iload_1 print_int iload_3 print_int iload_1 return_void return_void return_void nop
GP,SMALLEST,27,-69274658,1024,7,0.0733625,0.931651702011,0.07668125,0.928779989435,return_void print_int iload_2
GP,SMALLEST,28,-44285276,1024,7,0.031925,0.969062674128,0.0340775,0.967045506744,if (I)<= iload_4 iload_1 return_void print_int iload_4 return_void print_int iload_1
GP,SMALLEST,29,-87264505,1024,7,0.06,0.943396226415,0.07210875,0.932741198129,concat return_void return_void print_int iload_1 concat nop print_int iload_4
GP,SMALLEST,30,53096843,1024,7,0.0643875,0.939507463212,0.07370625,0.931353431164,return_void return_void print_int iload_1
GP,SMALLEST,1,74949136,2048,7,0.066125,0.937976316098,0.0735175,0.931517185328,concat return_void print_int iload_3 print_int iload_3
GP,SMALLEST,2,-73955472,2048,7,0.0309375,0.969990906335,0.0333575,0.967719303339,if (I)< iload_3 iload_2 return_void print_int iload_3 return_void return_void print_int iload_2
GP,SMALLEST,3,55363601,2048,7,0.0185875,0.981751690454,0.02167625,0.9787836411,concat if (I)< iload_4 iload_3 return_void print_int iload_4 concat if (I)<= iload_3 iload_1 concat return_void print_int iload_3 if (I)<= iload_3 iload_4 iload_2 iload_2 concat concat print_int iload_1 return_void nop iload_2 iload_4 print_int iload_2
GP,SMALLEST,4,6912510,2048,7,0.0273875,0.973342580088,0.03087,0.970054420053,if (I)<= iload_1 iload_3 concat return_void print_int iload_1 print_int iload_4 concat return_void print_int iload_3 if (I)<= iload_1 iload_2 return_void nop print_int iload_2
GP,SMALLEST,5,23510935,2048,7,0.06535,0.938658656779,0.07371,0.931350178354,concat return_void print_int iload_1 print_int iload_1
GP,SMALLEST,6,59883627,2048,7,0.0640625,0.939794419971,0.073715,0.931345841308,return_void print_int iload_3
GP,SMALLEST,7,-48247674,2048,7,0.0075875,0.992469636632,0.0124025,0.9877494376,if (I)< iload_4 iload_3 if (I)< iload_1 iload_4 return_void print_int iload_1 return_void return_void print_int iload_4 if (I)<= iload_1 iload_3 if (I)<= iload_4 iload_4 return_void print_int iload_1 return_void print_int iload_1 concat return_void print_int iload_3 if (I)<= iload_4 iload_4 return_void print_int iload_3 if (I)<= iload_2 iload_1 if (I)< iload_4 iload_1 return_void nop return_void nop if (I)< iload_4 iload_2 iload_2 iload_3
GP,SMALLEST,8,73591191,2048,7,0.0568625,0.946196879916,0.07355625,0.931483562226,return_void print_int iload_2
GP,SMALLEST,9,-36935150,2048,7,0.0602875,0.94314042182,0.0748775,0.930338573465,concat iload_3 return_void print_int iload_3
