Algorithm,Benchmark,Rep,Seed,Evals,MaxLength,Levels,BestFitness,BestFitnessNormalised,TestFitness,TestFitnessNormalised,BestExpression
UCT,COMPARE_STRING_LENGTHS,27,-5660238,8,100,0,0.405,0.7117437722419929,0.428,0.700280112044818,(81) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,28,-5976236,8,100,0,0.41,0.7092198581560284,0.427,0.7007708479327259,(4) return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,29,-81942568,8,100,0,0.4,0.7142857142857143,0.42,0.7042253521126761,(82) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,30,-51917387,8,100,0,0.07,0.9345794392523364,0.073,0.9319664492078286,(85) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,1,-38099820,16,100,0,0.07,0.9345794392523364,0.084,0.9225092250922509,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,2,-66619623,16,100,0,0.06,0.9433962264150942,0.084,0.9225092250922509,(80) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,3,-21914870,16,100,0,0.1,0.9090909090909091,0.09,0.9174311926605504,(77) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,4,50847868,16,100,0,0.07,0.9345794392523364,0.071,0.9337068160597572,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,5,55765517,16,100,0,0.095,0.9132420091324202,0.079,0.9267840593141798,(80) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,6,22953858,16,100,0,0.07,0.9345794392523364,0.0775,0.9280742459396752,(43) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,7,-93878037,16,100,0,0.085,0.9216589861751152,0.0765,0.9289363678588016,(70) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,8,20925056,16,100,0,0.075,0.9302325581395349,0.079,0.9267840593141798,(93) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,9,40337467,16,100,0,0.065,0.9389671361502347,0.0795,0.9263547938860585,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,10,61444106,16,100,0,0.085,0.9216589861751152,0.081,0.9250693802035153,(36) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,11,-49855408,16,100,0,0.09,0.9174311926605504,0.0755,0.9298000929800094,(20) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,12,-10548409,16,100,0,0.045,0.9569377990430623,0.069,0.9354536950420954,(20) concat nop return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,13,82816121,16,100,0,0.04,0.9615384615384615,0.086,0.9208103130755064,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,14,26506666,16,100,0,0.405,0.7117437722419929,0.424,0.702247191011236,(13) concat return_bool return_bool true if (I)< strlen aload_3 strlen aload_1 true strlen aload_1 
UCT,COMPARE_STRING_LENGTHS,15,-32788893,16,100,0,0.06,0.9433962264150942,0.083,0.9233610341643583,(62) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,16,45920933,16,100,0,0.105,0.9049773755656109,0.0725,0.9324009324009324,(16) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,17,-45742441,16,100,0,0.09,0.9174311926605504,0.081,0.9250693802035153,(35) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,18,94098056,16,100,0,0.07,0.9345794392523364,0.076,0.929368029739777,(16) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,19,-70383726,16,100,0,0.065,0.9389671361502347,0.0775,0.9280742459396752,(47) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,20,-72161780,16,100,0,0.07,0.9345794392523364,0.075,0.9302325581395349,(29) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,21,-12478827,16,100,0,0.07,0.9345794392523364,0.0735,0.9315323707498836,(20) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,22,-1019347,16,100,0,0.08,0.9259259259259258,0.079,0.9267840593141798,(64) if (I)<= strlen aload_3 strlen aload_3 return_bool false return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,23,-10649732,16,100,0,0.07,0.9345794392523364,0.088,0.9191176470588235,(38) concat return_bool false concat aload_2 return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,24,59025520,16,100,0,0.055,0.9478672985781991,0.0835,0.9229349330872174,(76) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,25,-12005841,16,100,0,0.42,0.7042253521126761,0.4195,0.7044734061289186,(23) concat false concat aload_2 return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool true 
UCT,COMPARE_STRING_LENGTHS,26,72035210,16,100,0,0.075,0.9302325581395349,0.0865,0.9203865623561895,(73) concat false if (I)<= strlen aload_1 strlen aload_3 return_bool return_bool false return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,27,-24849498,16,100,0,0.105,0.9049773755656109,0.0815,0.9246417013407305,(76) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,28,-37815845,16,100,0,0.085,0.9216589861751152,0.0745,0.9306654257794322,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,29,84464646,16,100,0,0.09,0.9174311926605504,0.0785,0.9272137227630969,(98) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,30,-25973765,16,100,0,0.06,0.9433962264150942,0.0805,0.9254974548819991,(16) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,1,-33829642,32,100,0,0.085,0.9216589861751152,0.0805,0.9254974548819991,(98) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,2,92414425,32,100,0,0.075,0.9302325581395349,0.0885,0.9186954524575103,(20) concat aload_2 concat return_bool false if (I)<= strlen aload_1 strlen aload_3 concat return_bool false aload_2 concat return_bool false strlen aload_2 
UCT,COMPARE_STRING_LENGTHS,3,99609200,32,100,0,0.08,0.9259259259259258,0.076,0.929368029739777,(26) concat aload_1 return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,4,-58502598,32,100,0,0.055,0.9478672985781991,0.063,0.9407337723424272,(84) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,5,68417932,32,100,0,0.09,0.9174311926605504,0.0755,0.9298000929800094,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,6,75150699,32,100,0,0.085,0.9216589861751152,0.0895,0.9178522257916476,(15) concat concat return_bool false concat nop strlen aload_1 concat concat aload_1 return_bool true strlen aload_3 
UCT,COMPARE_STRING_LENGTHS,7,-85577940,32,100,0,0.105,0.9049773755656109,0.089,0.9182736455463728,(36) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,8,-34736077,32,100,0,0.13,0.8849557522123894,0.069,0.9354536950420954,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,9,12488821,32,100,0,0.095,0.9132420091324202,0.0765,0.9289363678588016,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,10,-8409780,32,100,0,0.07,0.9345794392523364,0.085,0.9216589861751152,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,11,-48227352,32,100,0,0.115,0.8968609865470852,0.083,0.9233610341643583,(64) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,12,56414261,32,100,0,0.095,0.9132420091324202,0.0875,0.9195402298850576,(51) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,13,80750478,32,100,0,0.095,0.9132420091324202,0.0715,0.9332711152589829,(22) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,14,-80847959,32,100,0,0.095,0.9132420091324202,0.083,0.9233610341643583,(28) concat true return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,15,18083336,32,100,0,0.095,0.9132420091324202,0.076,0.929368029739777,(47) concat aload_1 return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,16,-92757773,32,100,0,0.07,0.9345794392523364,0.0885,0.9186954524575103,(86) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,17,-82713916,32,100,0,0.08,0.9259259259259258,0.0845,0.9220839096357768,(26) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,18,-70804003,32,100,0,0.085,0.9216589861751152,0.0825,0.9237875288683602,(63) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,19,52373477,32,100,0,0.055,0.9478672985781991,0.0755,0.9298000929800094,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,20,11648220,32,100,0,0.105,0.9049773755656109,0.0885,0.9186954524575103,(15) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,21,47896837,32,100,0,0.03,0.970873786407767,0.083,0.9233610341643583,(5) concat return_bool false strlen aload_1 
UCT,COMPARE_STRING_LENGTHS,22,48539792,32,100,0,0.06,0.9433962264150942,0.07,0.9345794392523364,(72) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,23,-88221007,32,100,0,0.11,0.9009009009009008,0.08,0.9259259259259258,(76) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,24,-22481870,32,100,0,0.085,0.9216589861751152,0.074,0.9310986964618249,(20) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,25,-36320307,32,100,0,0.075,0.9302325581395349,0.085,0.9216589861751152,(2) return_bool false 
UCT,COMPARE_STRING_LENGTHS,26,-89401312,32,100,0,0.095,0.9132420091324202,0.0795,0.9263547938860585,(68) concat true concat nop return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,27,-86394014,32,100,0,0.055,0.9478672985781991,0.0725,0.9324009324009324,(69) if (I)<= strlen aload_1 strlen aload_3 return_bool false return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
UCT,COMPARE_STRING_LENGTHS,28,76143961,32,100,0,0.08,0.9259259259259258,0.0905,0.9170105456212746,(47) return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool return_bool false 
