Case 19,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.23191E-06,1.28643E-06,1.23031E-06,1.21747E-06,1.18874E-06,1.26196E-06,1.22686E-06,1.33299E-06,1.24989E-06,1.24367E-06,1.22563E-06,1.23112E-06,1.20306E-06,1.20371E-06,1.33699E-06,1.32015E-06,1.31000E-06,1.30219E-06,1.26090E-06,1.22668E-06
Amortise opt. 63,1.27276E-06,1.33392E-06,1.15014E-06,1.24182E-06,1.18570E-06,1.25931E-06,1.23342E-06,1.31498E-06,1.24415E-06,1.25481E-06,1.22497E-06,1.20045E-06,1.20183E-06,1.25645E-06,1.30789E-06,1.34837E-06,1.31479E-06,1.37410E-06,1.22643E-06,1.23752E-06
Amortise opt. 64,1.33944E-06,1.32892E-06,1.20922E-06,1.20785E-06,1.21551E-06,1.26583E-06,1.22446E-06,1.33256E-06,8.82799E-07,1.25403E-06,1.23726E-06,1.21458E-06,1.24392E-06,1.25835E-06,1.30814E-06,1.35556E-06,1.34759E-06,1.38391E-06,1.22419E-06,1.23238E-06
Amortise opt. 65,1.34376E-06,1.29135E-06,1.14985E-06,1.25196E-06,1.15973E-06,1.25181E-06,1.22459E-06,1.31747E-06,9.02027E-07,1.27660E-06,1.21515E-06,1.30995E-06,1.22621E-06,1.16869E-06,1.33748E-06,1.21042E-06,1.35950E-06,1.24553E-06,1.23602E-06,1.25832E-06
Amortise opt. 66,1.33542E-06,1.31094E-06,1.18155E-06,1.24100E-06,1.16354E-06,1.35818E-06,1.22450E-06,1.10203E-06,8.78815E-07,1.16378E-06,1.22014E-06,1.25868E-06,1.20193E-06,1.23632E-06,1.32229E-06,1.22960E-06,1.34735E-06,1.35470E-06,1.22062E-06,1.25581E-06
Amortise opt. 67,1.33168E-06,1.33322E-06,1.24080E-06,1.25426E-06,1.18952E-06,1.36696E-06,1.24478E-06,1.10243E-06,8.77473E-07,1.32078E-06,1.22419E-06,1.33529E-06,1.24682E-06,1.16945E-06,1.32955E-06,1.20107E-06,1.34904E-06,1.24821E-06,1.23492E-06,1.25705E-06
Amortise opt. 68,1.35965E-06,1.36794E-06,1.25121E-06,1.25250E-06,1.27337E-06,1.36895E-06,1.22658E-06,1.07358E-06,8.80744E-07,1.16085E-06,1.22357E-06,1.33314E-06,1.22727E-06,1.20455E-06,1.36649E-06,1.20206E-06,1.34423E-06,1.26994E-06,1.23006E-06,1.25519E-06
Amortise opt. 69,1.31763E-06,1.35084E-06,1.22950E-06,1.23727E-06,1.27134E-06,1.32803E-06,1.22963E-06,1.06974E-06,8.73404E-07,1.19227E-06,1.18066E-06,1.30216E-06,1.28182E-06,1.25758E-06,1.31002E-06,1.19092E-06,1.33861E-06,1.37787E-06,1.21114E-06,1.25757E-06
Amortise opt. 70,1.31448E-06,1.31625E-06,1.22683E-06,1.23247E-06,1.21075E-06,1.35262E-06,1.22705E-06,1.07645E-06,8.72687E-07,1.27502E-06,1.19169E-06,1.30278E-06,1.19610E-06,1.21275E-06,1.30398E-06,1.16267E-06,1.36459E-06,1.38292E-06,1.22156E-06,1.25698E-06
Amortise opt. 71,1.33030E-06,1.37383E-06,1.30808E-06,1.25713E-06,1.23812E-06,1.35929E-06,1.21010E-06,1.07180E-06,1.27029E-06,1.23480E-06,1.15899E-06,1.33997E-06,1.26034E-06,1.21350E-06,1.32774E-06,1.16428E-06,1.31660E-06,1.29167E-06,1.21202E-06,1.24620E-06
Amortise opt. 72,1.31458E-06,1.36390E-06,1.35301E-06,1.21895E-06,1.21303E-06,1.27688E-06,1.25703E-06,1.33247E-06,1.20684E-06,1.24009E-06,1.16094E-06,1.34273E-06,1.19646E-06,1.21353E-06,1.26030E-06,1.18026E-06,1.32583E-06,1.25725E-06,1.24547E-06,1.26582E-06
Amortise opt. 73,1.31717E-06,1.31502E-06,1.30710E-06,1.21539E-06,1.23618E-06,1.27234E-06,1.23486E-06,1.34771E-06,1.22188E-06,1.23855E-06,1.17920E-06,1.35726E-06,1.21544E-06,1.22805E-06,1.26064E-06,1.15652E-06,1.32762E-06,1.26393E-06,1.23740E-06,1.21435E-06
Amortise opt. 74,1.32667E-06,1.31234E-06,1.30695E-06,1.23286E-06,1.26887E-06,1.26929E-06,1.25534E-06,1.35508E-06,1.20638E-06,1.18805E-06,1.13473E-06,1.34232E-06,1.27802E-06,1.24659E-06,1.37829E-06,1.16140E-06,1.32381E-06,1.27038E-06,1.21417E-06,1.21067E-06
Amortise opt. 75,1.25535E-06,1.34367E-06,1.30558E-06,1.21034E-06,1.20173E-06,1.25676E-06,1.27324E-06,1.27107E-06,1.23497E-06,1.20810E-06,1.13671E-06,1.36163E-06,1.24367E-06,1.21620E-06,1.26544E-06,1.32735E-06,1.35199E-06,1.24648E-06,1.21577E-06,1.24367E-06
Amortise opt. 76,1.26036E-06,1.36632E-06,1.30402E-06,1.20737E-06,1.22400E-06,1.25706E-06,1.27506E-06,1.28746E-06,1.26632E-06,1.25839E-06,1.22519E-06,1.34513E-06,1.21622E-06,1.21461E-06,1.34681E-06,1.36357E-06,1.30428E-06,1.24789E-06,1.24674E-06,1.25952E-06
Amortise opt. 77,1.27536E-06,1.33047E-06,1.34703E-06,1.21881E-06,1.18388E-06,1.26920E-06,1.18659E-06,1.39094E-06,1.27968E-06,1.25601E-06,1.20507E-06,1.37692E-06,1.21414E-06,1.22501E-06,1.26947E-06,1.31953E-06,1.30837E-06,1.26042E-06,1.26208E-06,1.22054E-06
Amortise opt. 78,1.22411E-06,1.32957E-06,1.34489E-06,1.20901E-06,1.18570E-06,1.25879E-06,1.21729E-06,1.38295E-06,1.27863E-06,1.25932E-06,1.21396E-06,1.33892E-06,1.21942E-06,1.19355E-06,1.30032E-06,1.34852E-06,1.33653E-06,1.23919E-06,1.22119E-06,1.23019E-06
Amortise opt. 79,1.23219E-06,1.32570E-06,1.35539E-06,1.27929E-06,1.19764E-06,1.25200E-06,1.28324E-06,1.38606E-06,1.26829E-06,1.26592E-06,1.20955E-06,1.32932E-06,1.24242E-06,1.19413E-06,1.39798E-06,1.35548E-06,1.36870E-06,1.24141E-06,1.24081E-06,1.22991E-06
Amortise opt. 80,1.32191E-06,1.32743E-06,1.33236E-06,1.24179E-06,1.26170E-06,1.25993E-06,1.21802E-06,1.36540E-06,1.26330E-06,1.26519E-06,1.23361E-06,1.32364E-06,1.27190E-06,1.21631E-06,1.32025E-06,1.32599E-06,1.36053E-06,1.24711E-06,1.20420E-06,1.24680E-06
Best setting 01,1.26828E-06,1.30083E-06,1.26185E-06,1.02996E-06,1.08125E-06,1.10951E-06,1.10624E-06,1.08177E-06,8.75159E-07,1.07481E-06,1.05306E-06,1.17347E-06,1.10888E-06,1.11157E-06,1.12259E-06,1.17966E-06,1.24438E-06,1.14927E-06,1.11970E-06,1.07492E-06
Best setting 02,1.26969E-06,1.21093E-06,1.25981E-06,1.02480E-06,1.08070E-06,1.10657E-06,1.10455E-06,1.07225E-06,8.73301E-07,1.07311E-06,1.05152E-06,1.17219E-06,1.10947E-06,1.11014E-06,1.08969E-06,1.18571E-06,1.23740E-06,1.15126E-06,1.11767E-06,1.07075E-06
Best setting 03,1.26725E-06,1.18142E-06,1.26052E-06,1.02375E-06,1.08193E-06,1.10935E-06,1.10366E-06,1.07103E-06,8.75293E-07,1.07412E-06,1.05199E-06,1.17252E-06,1.10863E-06,1.10692E-06,1.08915E-06,1.17874E-06,1.23895E-06,1.15047E-06,1.11784E-06,1.07646E-06
Best setting 04,1.26780E-06,1.18298E-06,1.26579E-06,1.02685E-06,1.08119E-06,1.17597E-06,1.10431E-06,1.06937E-06,8.73681E-07,1.07397E-06,1.04981E-06,1.17513E-06,1.10608E-06,1.10915E-06,1.09064E-06,1.18005E-06,1.20482E-06,1.14445E-06,1.11922E-06,1.07300E-06
Best setting 05,1.26881E-06,1.18405E-06,1.24747E-06,1.02722E-06,1.08145E-06,1.17589E-06,1.10396E-06,1.06999E-06,8.73787E-07,1.07697E-06,1.05393E-06,1.17548E-06,1.10785E-06,1.10998E-06,1.09145E-06,1.18274E-06,1.14379E-06,1.14388E-06,1.11633E-06,1.07628E-06
Best setting 06,1.25778E-06,1.17850E-06,1.22251E-06,1.02975E-06,1.07986E-06,1.17445E-06,1.10272E-06,1.06877E-06,8.76256E-07,1.07553E-06,1.04952E-06,1.17291E-06,1.10891E-06,1.11162E-06,1.09026E-06,1.17817E-06,1.14393E-06,1.14329E-06,1.11909E-06,1.07267E-06
Best setting 07,1.25841E-06,1.18246E-06,1.21966E-06,1.02756E-06,1.08429E-06,1.18565E-06,1.10586E-06,1.06786E-06,8.75770E-07,1.07715E-06,1.04907E-06,1.18428E-06,1.10537E-06,1.11120E-06,1.08999E-06,1.17796E-06,1.14224E-06,1.14887E-06,1.11781E-06,1.07372E-06
Best setting 08,1.25318E-06,1.18258E-06,1.22327E-06,1.02625E-06,1.14809E-06,1.19961E-06,1.10480E-06,1.08609E-06,8.73195E-07,1.07430E-06,1.04767E-06,1.19911E-06,1.10433E-06,1.11106E-06,1.08868E-06,1.18174E-06,1.14493E-06,1.14804E-06,1.11606E-06,1.07455E-06
Best setting 09,1.24526E-06,1.26488E-06,1.23355E-06,1.02547E-06,1.16707E-06,1.19880E-06,1.10323E-06,1.09977E-06,8.73350E-07,1.07569E-06,1.04891E-06,1.19707E-06,1.10579E-06,1.11344E-06,1.08949E-06,1.16112E-06,1.14888E-06,1.14888E-06,1.11983E-06,1.07273E-06
Best setting 10,1.26381E-06,1.26787E-06,1.26654E-06,1.02715E-06,1.17659E-06,1.20465E-06,1.10550E-06,1.09313E-06,8.72884E-07,1.07398E-06,1.04872E-06,1.12082E-06,1.10738E-06,1.11337E-06,1.16975E-06,1.16051E-06,1.14716E-06,1.14692E-06,1.11870E-06,1.07387E-06
Best setting 11,1.27422E-06,1.21286E-06,1.26149E-06,1.02642E-06,1.17130E-06,1.19622E-06,1.10430E-06,1.09341E-06,8.74977E-07,1.07677E-06,1.05282E-06,1.12012E-06,1.10474E-06,1.10831E-06,1.15552E-06,1.15824E-06,1.14910E-06,1.14658E-06,1.11919E-06,1.07302E-06
Best setting 12,1.27023E-06,1.18130E-06,1.26060E-06,1.03018E-06,1.17212E-06,1.20207E-06,1.10495E-06,1.09006E-06,8.70444E-07,1.07571E-06,1.05106E-06,1.14872E-06,1.10482E-06,1.11190E-06,1.15210E-06,1.15937E-06,1.14512E-06,1.14514E-06,1.11752E-06,1.07531E-06
Best setting 13,1.26736E-06,1.18662E-06,1.26046E-06,1.02611E-06,1.17233E-06,1.19799E-06,1.10301E-06,1.09482E-06,8.71023E-07,1.07410E-06,1.05048E-06,1.19498E-06,1.10642E-06,1.10635E-06,1.15450E-06,1.15869E-06,1.21723E-06,1.14617E-06,1.11581E-06,1.07320E-06
Best setting 14,1.26962E-06,1.18038E-06,1.26169E-06,1.02590E-06,1.17371E-06,1.13938E-06,1.10437E-06,1.09025E-06,8.71463E-07,1.07782E-06,1.04987E-06,1.20091E-06,1.10620E-06,1.11136E-06,1.15344E-06,1.15905E-06,1.21979E-06,1.14779E-06,1.12152E-06,1.07294E-06
Best setting 15,1.26970E-06,1.18183E-06,1.25852E-06,1.02634E-06,1.17087E-06,1.12361E-06,1.10128E-06,1.07043E-06,8.72845E-07,1.07390E-06,1.05078E-06,1.19591E-06,1.10459E-06,1.10995E-06,1.15602E-06,1.15801E-06,1.21687E-06,1.15033E-06,1.11567E-06,1.07433E-06
Best setting 16,1.26923E-06,1.17801E-06,1.23811E-06,1.02797E-06,1.14968E-06,1.12438E-06,1.10425E-06,1.07074E-06,8.74447E-07,1.07396E-06,1.05042E-06,1.19678E-06,1.10116E-06,1.11083E-06,1.15363E-06,1.15880E-06,1.22756E-06,1.15132E-06,1.11580E-06,1.07302E-06
Best setting 17,1.23646E-06,1.17533E-06,1.22211E-06,1.02984E-06,1.09838E-06,1.12413E-06,1.10144E-06,1.06947E-06,8.74531E-07,1.07684E-06,1.05048E-06,1.20771E-06,1.10339E-06,1.10790E-06,1.15245E-06,1.15612E-06,1.24326E-06,1.15196E-06,1.11898E-06,1.07307E-06
Best setting 18,1.14955E-06,1.17807E-06,1.22602E-06,1.02656E-06,1.08376E-06,1.11294E-06,1.10249E-06,1.06759E-06,8.77023E-07,1.07644E-06,1.05513E-06,1.19975E-06,1.10594E-06,1.11495E-06,1.15522E-06,1.15836E-06,1.23671E-06,1.15095E-06,1.11840E-06,1.07322E-06
Best setting 19,1.15226E-06,1.18422E-06,1.23325E-06,1.02606E-06,1.07939E-06,1.10696E-06,1.10212E-06,1.07029E-06,8.72403E-07,1.07524E-06,1.04820E-06,1.18165E-06,1.10572E-06,1.10860E-06,1.16325E-06,1.15704E-06,1.24265E-06,1.14896E-06,1.11580E-06,1.07109E-06
Best setting 20,1.15369E-06,1.18329E-06,1.26425E-06,1.02821E-06,1.08031E-06,1.10793E-06,1.10217E-06,1.07156E-06,8.74604E-07,1.07220E-06,1.05040E-06,1.17603E-06,1.10201E-06,1.10903E-06,1.17418E-06,1.15676E-06,1.23927E-06,1.14871E-06,1.11300E-06,1.07436E-06
