Case 03,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.89608E-06,2.19713E-06,1.90182E-06,2.00449E-06,1.77923E-06,1.82476E-06,1.83344E-06,1.79972E-06,1.82698E-06,3.81685E-06,1.86205E-06,1.79874E-06,1.79108E-06,1.75874E-06,1.61731E-06,1.63145E-06,1.76083E-06,1.86183E-06,1.83387E-06,1.85807E-06
Amortise opt. 63,2.00748E-06,1.77858E-06,1.87529E-06,2.00455E-06,1.77684E-06,1.84206E-06,1.84836E-06,1.81437E-06,1.82836E-06,3.82068E-06,1.90106E-06,1.81112E-06,1.79022E-06,1.78246E-06,1.62214E-06,1.8249E-06,1.76084E-06,1.87563E-06,1.79123E-06,1.81043E-06
Amortise opt. 64,1.99996E-06,2.07587E-06,1.87321E-06,2.0111E-06,1.78315E-06,1.78974E-06,1.81842E-06,1.78724E-06,1.8358E-06,3.79873E-06,1.74576E-06,1.76429E-06,1.87501E-06,1.74385E-06,1.61732E-06,1.83592E-06,1.76366E-06,1.8869E-06,1.79876E-06,1.82575E-06
Amortise opt. 65,1.91388E-06,2.04645E-06,1.85155E-06,2.05671E-06,1.77818E-06,1.79189E-06,1.81357E-06,1.79291E-06,1.78542E-06,3.79939E-06,1.89578E-06,1.7711E-06,1.82199E-06,1.74302E-06,1.68661E-06,1.80984E-06,1.82036E-06,1.83899E-06,1.80435E-06,1.82848E-06
Amortise opt. 66,1.91595E-06,2.05967E-06,1.85508E-06,1.96113E-06,1.76571E-06,1.82322E-06,1.83703E-06,1.80604E-06,1.77596E-06,3.79428E-06,1.75367E-06,1.76676E-06,1.77377E-06,1.76803E-06,1.6826E-06,1.80897E-06,1.84273E-06,1.84941E-06,1.90122E-06,1.75261E-06
Amortise opt. 67,1.99749E-06,2.06978E-06,1.86373E-06,1.9654E-06,1.78191E-06,1.78026E-06,1.79314E-06,1.79147E-06,1.82283E-06,3.78863E-06,1.77178E-06,1.68748E-06,1.85133E-06,1.75952E-06,1.67289E-06,1.82773E-06,1.74619E-06,1.88177E-06,1.75685E-06,1.77748E-06
Amortise opt. 68,1.91093E-06,2.07995E-06,1.84687E-06,1.95469E-06,1.75656E-06,1.78035E-06,1.78302E-06,1.78687E-06,1.77683E-06,3.79437E-06,1.90907E-06,1.6859E-06,1.81344E-06,1.63689E-06,1.67178E-06,1.78364E-06,1.74555E-06,1.84502E-06,1.85688E-06,1.75279E-06
Amortise opt. 69,1.91354E-06,1.95334E-06,1.8484E-06,1.95986E-06,1.76602E-06,1.78969E-06,1.81009E-06,1.78882E-06,1.59304E-06,3.79489E-06,1.64313E-06,1.67241E-06,1.76956E-06,1.65119E-06,1.68733E-06,1.79012E-06,1.75192E-06,1.84373E-06,1.75446E-06,1.81199E-06
Amortise opt. 70,1.91241E-06,1.97069E-06,1.84775E-06,1.95496E-06,1.76841E-06,1.79104E-06,1.77286E-06,1.79356E-06,1.59577E-06,1.77749E-06,1.65302E-06,1.67265E-06,1.84846E-06,1.63628E-06,1.68548E-06,1.78492E-06,1.75302E-06,1.84529E-06,1.757E-06,1.82817E-06
Amortise opt. 71,1.90988E-06,1.93693E-06,1.90799E-06,1.97201E-06,1.77514E-06,1.93917E-06,1.76604E-06,1.76319E-06,1.59263E-06,1.7906E-06,1.63055E-06,1.67344E-06,1.81113E-06,1.63389E-06,1.89666E-06,1.7799E-06,1.73097E-06,1.84555E-06,1.88221E-06,1.78269E-06
Amortise opt. 72,1.90911E-06,1.93307E-06,2.04744E-06,1.96422E-06,1.81897E-06,1.91489E-06,1.78588E-06,1.75062E-06,1.58958E-06,1.77516E-06,1.62867E-06,1.83888E-06,1.60816E-06,1.63421E-06,1.85306E-06,1.81637E-06,1.73512E-06,1.70976E-06,1.76951E-06,1.79534E-06
Amortise opt. 73,1.91197E-06,1.94526E-06,2.05272E-06,1.9682E-06,1.85568E-06,1.93156E-06,1.76046E-06,1.73406E-06,1.58724E-06,1.76847E-06,1.63092E-06,1.80401E-06,1.61033E-06,1.63554E-06,1.82377E-06,1.77427E-06,1.72293E-06,1.70869E-06,1.77193E-06,1.80787E-06
Amortise opt. 74,1.90901E-06,1.93583E-06,2.02829E-06,1.97249E-06,1.79821E-06,1.92224E-06,1.7593E-06,1.73301E-06,1.60248E-06,1.77913E-06,1.63387E-06,1.79901E-06,1.59931E-06,1.5874E-06,1.8194E-06,1.77162E-06,1.71444E-06,1.70548E-06,1.76862E-06,1.78113E-06
Amortise opt. 75,1.90782E-06,1.91503E-06,2.03701E-06,1.9539E-06,1.7991E-06,1.91999E-06,1.75867E-06,1.7488E-06,1.59223E-06,1.76767E-06,1.57315E-06,1.80367E-06,1.59966E-06,1.58985E-06,1.89242E-06,1.77884E-06,1.71826E-06,1.70435E-06,1.75779E-06,1.79777E-06
Amortise opt. 76,1.91229E-06,1.93542E-06,2.03446E-06,1.94753E-06,1.80134E-06,1.93951E-06,1.75778E-06,1.7377E-06,1.83099E-06,1.77055E-06,1.58308E-06,1.83609E-06,1.59746E-06,1.58317E-06,1.81972E-06,1.77978E-06,1.71478E-06,1.70269E-06,1.74838E-06,1.79798E-06
Amortise opt. 77,1.90759E-06,1.92918E-06,2.08804E-06,1.9617E-06,1.80039E-06,1.92159E-06,1.75885E-06,1.85443E-06,1.79763E-06,1.76983E-06,1.56311E-06,1.85938E-06,1.60349E-06,1.59133E-06,1.76231E-06,1.79549E-06,1.74415E-06,1.7041E-06,1.75852E-06,1.71461E-06
Amortise opt. 78,1.90795E-06,1.92336E-06,1.8685E-06,2.04542E-06,1.94681E-06,1.92305E-06,1.75901E-06,1.86271E-06,1.87838E-06,3.76624E-06,1.56392E-06,1.73018E-06,1.6018E-06,1.58505E-06,1.77722E-06,1.82418E-06,1.78302E-06,1.70551E-06,1.74654E-06,1.72637E-06
Amortise opt. 79,1.91298E-06,1.88379E-06,2.07834E-06,2.06906E-06,1.96827E-06,1.91532E-06,1.78154E-06,1.85346E-06,1.79785E-06,3.7745E-06,1.56386E-06,1.73397E-06,1.767E-06,1.63311E-06,1.75359E-06,1.77602E-06,1.8006E-06,1.91727E-06,1.75774E-06,1.702E-06
Amortise opt. 80,2.00037E-06,1.8912E-06,1.83452E-06,2.23561E-06,1.94343E-06,1.91004E-06,1.80106E-06,1.85081E-06,1.8566E-06,3.74915E-06,1.64916E-06,1.74838E-06,1.77702E-06,1.64311E-06,1.74786E-06,1.77559E-06,1.75829E-06,1.92309E-06,1.74619E-06,1.70179E-06
Best setting 01,1.6497E-06,1.93808E-06,2.13811E-06,2.06261E-06,1.75879E-06,1.77425E-06,1.76596E-06,1.66407E-06,1.56169E-06,1.62745E-06,1.5628E-06,1.57443E-06,1.58234E-06,1.5805E-06,1.63159E-06,1.55911E-06,1.70412E-06,1.6141E-06,1.73446E-06,1.79336E-06
Best setting 02,1.90382E-06,1.92619E-06,2.13233E-06,2.05031E-06,1.75675E-06,1.77509E-06,1.75415E-06,1.66237E-06,1.56657E-06,1.62612E-06,1.56298E-06,1.78187E-06,1.5815E-06,1.58147E-06,1.69354E-06,1.77329E-06,1.70104E-06,1.83119E-06,1.73404E-06,1.57583E-06
Best setting 03,1.89627E-06,1.90169E-06,2.1107E-06,2.05099E-06,1.75682E-06,1.77699E-06,1.76477E-06,1.65815E-06,1.56504E-06,1.62587E-06,1.56106E-06,1.57925E-06,1.58394E-06,1.58191E-06,1.69755E-06,1.76753E-06,1.70299E-06,1.61191E-06,1.73437E-06,1.79182E-06
Best setting 04,1.89139E-06,1.88709E-06,2.07903E-06,2.11024E-06,1.75683E-06,1.77407E-06,1.75545E-06,1.6557E-06,1.56421E-06,1.62183E-06,1.56384E-06,1.56927E-06,1.58784E-06,1.57921E-06,1.69623E-06,1.77002E-06,1.7016E-06,1.60804E-06,1.73563E-06,1.79385E-06
Best setting 05,1.97213E-06,1.89325E-06,2.07419E-06,2.10986E-06,1.75605E-06,1.77545E-06,1.75549E-06,1.65953E-06,1.66054E-06,1.62652E-06,1.56262E-06,1.57622E-06,1.58513E-06,1.57984E-06,1.69403E-06,1.76896E-06,1.70518E-06,1.60706E-06,1.73722E-06,1.79559E-06
Best setting 06,2.01274E-06,1.79535E-06,2.07417E-06,2.10619E-06,1.75565E-06,1.77247E-06,1.7561E-06,1.65962E-06,1.6084E-06,1.62351E-06,1.56944E-06,1.57232E-06,1.5871E-06,1.58056E-06,1.69381E-06,1.76835E-06,1.70287E-06,1.60568E-06,1.73931E-06,1.7913E-06
Best setting 07,2.00581E-06,1.78034E-06,2.07096E-06,2.10686E-06,1.75726E-06,1.77652E-06,1.75877E-06,1.66508E-06,1.60314E-06,1.62494E-06,1.55902E-06,1.57625E-06,1.58468E-06,1.57895E-06,1.68274E-06,1.55848E-06,1.70094E-06,1.60525E-06,1.73899E-06,1.7872E-06
Best setting 08,2.00369E-06,1.79126E-06,2.07145E-06,2.10898E-06,1.75643E-06,1.77031E-06,1.76836E-06,1.65816E-06,1.60453E-06,1.62502E-06,1.56655E-06,1.57293E-06,1.59033E-06,1.58014E-06,1.68648E-06,1.76485E-06,1.7003E-06,1.60582E-06,1.73644E-06,1.79667E-06
Best setting 09,2.00549E-06,1.8979E-06,1.98549E-06,2.10701E-06,1.75675E-06,1.77284E-06,1.76338E-06,1.66331E-06,1.60398E-06,1.62347E-06,1.56619E-06,1.5731E-06,1.59128E-06,1.57922E-06,1.69362E-06,1.76938E-06,1.70208E-06,1.60797E-06,1.73581E-06,1.79372E-06
Best setting 10,2.00712E-06,1.89654E-06,1.96476E-06,2.10698E-06,1.75551E-06,1.77604E-06,1.7621E-06,1.65909E-06,1.60597E-06,1.62533E-06,1.56606E-06,1.57097E-06,1.58727E-06,1.58147E-06,1.68717E-06,1.77672E-06,1.70502E-06,1.60638E-06,1.73484E-06,1.79397E-06
Best setting 11,2.0118E-06,1.88772E-06,1.9606E-06,2.10864E-06,1.75505E-06,1.77173E-06,1.76091E-06,1.65698E-06,1.60312E-06,1.62498E-06,1.56353E-06,1.57757E-06,1.59005E-06,1.58319E-06,1.68662E-06,1.77833E-06,1.70674E-06,1.60609E-06,1.73324E-06,1.7953E-06
Best setting 12,2.00922E-06,1.89325E-06,1.95799E-06,2.1117E-06,1.7581E-06,1.77657E-06,1.7683E-06,1.65875E-06,1.59989E-06,1.62656E-06,1.57071E-06,1.57673E-06,1.58847E-06,1.58349E-06,1.68434E-06,1.77407E-06,1.70608E-06,1.60869E-06,1.73554E-06,1.78809E-06
Best setting 13,2.00443E-06,1.93602E-06,1.95687E-06,2.11163E-06,1.75714E-06,1.7699E-06,1.75867E-06,1.66112E-06,1.60547E-06,1.62622E-06,1.57336E-06,1.57617E-06,1.58747E-06,1.58386E-06,1.68309E-06,1.77343E-06,1.7181E-06,1.60436E-06,1.73398E-06,1.83604E-06
Best setting 14,1.98634E-06,1.93863E-06,1.9523E-06,2.1051E-06,1.75526E-06,1.77714E-06,1.76578E-06,1.66161E-06,1.60465E-06,1.62664E-06,1.57447E-06,1.57276E-06,1.58446E-06,1.5803E-06,1.68569E-06,1.77243E-06,1.70399E-06,1.60484E-06,1.73412E-06,1.78907E-06
Best setting 15,1.8939E-06,1.94055E-06,1.95828E-06,2.05699E-06,1.75863E-06,1.77119E-06,1.75479E-06,1.66338E-06,1.60403E-06,1.62499E-06,1.56841E-06,1.57692E-06,1.58564E-06,1.58439E-06,1.68579E-06,1.77595E-06,1.70401E-06,1.60713E-06,1.73393E-06,1.57435E-06
Best setting 16,1.89148E-06,1.93796E-06,1.95766E-06,2.06187E-06,1.75575E-06,1.77687E-06,1.75665E-06,1.65942E-06,1.6043E-06,1.6243E-06,1.56426E-06,1.57476E-06,1.58704E-06,1.5839E-06,1.68662E-06,1.76751E-06,1.7032E-06,1.60808E-06,1.73737E-06,1.57876E-06
Best setting 17,1.88857E-06,1.93886E-06,1.9613E-06,2.06229E-06,1.75653E-06,1.78331E-06,1.76348E-06,1.66322E-06,1.60203E-06,1.62357E-06,1.57035E-06,1.57421E-06,1.58577E-06,1.58581E-06,1.68691E-06,1.77092E-06,1.70459E-06,1.6053E-06,1.73654E-06,1.58856E-06
Best setting 18,1.89759E-06,1.93744E-06,1.95841E-06,2.05203E-06,1.75684E-06,1.78103E-06,1.74884E-06,1.65717E-06,1.60402E-06,1.62689E-06,1.57347E-06,1.57386E-06,1.58752E-06,1.58229E-06,1.68988E-06,1.76693E-06,1.70074E-06,1.60741E-06,1.73577E-06,1.61422E-06
Best setting 19,1.89515E-06,1.93236E-06,1.96152E-06,2.0452E-06,1.75827E-06,1.78277E-06,1.75378E-06,1.6578E-06,1.60625E-06,1.62428E-06,1.56297E-06,1.58024E-06,1.58711E-06,1.58654E-06,1.68855E-06,1.76844E-06,1.70325E-06,1.60495E-06,1.73619E-06,1.61091E-06
Best setting 20,1.88398E-06,1.94213E-06,1.95903E-06,2.00135E-06,1.76143E-06,1.77595E-06,1.75631E-06,1.65807E-06,1.60314E-06,1.62594E-06,1.56239E-06,1.57311E-06,1.58767E-06,1.58551E-06,1.68259E-06,1.76978E-06,1.69957E-06,1.82392E-06,1.73243E-06,1.61109E-06
