Case 15,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.06105E-06,3.41836E-06,9.18028E-07,1.00017E-06,9.99278E-07,8.34866E-07,9.45818E-07,9.55667E-07,1.04393E-06,3.40448E-06,9.82224E-07,9.12547E-07,9.68050E-07,9.85039E-07,9.94240E-07,9.68540E-07,9.29616E-07,9.91386E-07,9.88102E-07,9.86060E-07
Amortise opt. 63,9.70975E-07,9.76794E-07,8.98393E-07,7.95123E-07,9.63553E-07,8.19295E-07,9.56174E-07,9.69055E-07,1.02006E-06,3.37852E-06,9.50969E-07,9.29250E-07,9.01732E-07,9.99020E-07,9.87069E-07,9.84499E-07,1.00485E-06,9.81718E-07,9.64479E-07,9.66177E-07
Amortise opt. 64,1.02369E-06,9.88307E-07,8.98503E-07,8.03824E-07,9.75505E-07,8.20242E-07,1.01468E-06,9.38899E-07,1.01556E-06,3.41744E-06,9.64480E-07,9.60670E-07,9.29235E-07,9.78097E-07,1.01060E-06,9.21951E-07,9.50395E-07,9.82169E-07,8.49447E-07,9.61846E-07
Amortise opt. 65,9.92572E-07,1.00572E-06,9.61910E-07,8.38055E-07,9.62915E-07,8.30308E-07,9.16008E-07,9.36500E-07,9.64544E-07,4.89724E-06,9.31859E-07,7.86908E-07,9.49391E-07,9.79871E-07,9.85246E-07,9.19618E-07,8.42836E-07,9.96268E-07,8.59184E-07,9.99184E-07
Amortise opt. 66,1.02535E-06,1.03639E-06,9.66059E-07,1.05598E-06,1.00094E-06,8.10824E-07,9.52530E-07,9.56267E-07,1.00071E-06,1.00926E-06,9.51891E-07,7.93783E-07,9.35956E-07,9.91000E-07,9.91145E-07,9.22140E-07,8.54459E-07,9.85210E-07,8.37844E-07,9.59337E-07
Amortise opt. 67,1.03114E-06,1.02759E-06,9.97672E-07,1.01566E-06,9.99338E-07,8.10190E-07,9.54420E-07,9.58713E-07,9.66089E-07,9.70127E-07,9.37902E-07,7.77462E-07,9.66047E-07,1.01102E-06,9.94221E-07,9.83469E-07,8.37826E-07,9.80731E-07,8.39268E-07,9.96017E-07
Amortise opt. 68,1.02380E-06,1.03436E-06,9.37520E-07,1.03957E-06,1.00376E-06,8.19961E-07,1.00260E-06,1.00262E-06,9.73155E-07,1.00113E-06,9.14343E-07,7.77840E-07,9.53635E-07,9.57547E-07,8.28823E-07,9.56044E-07,8.38374E-07,9.94957E-07,9.91710E-07,9.69423E-07
Amortise opt. 69,1.02390E-06,1.02647E-06,9.68241E-07,1.03645E-06,9.99548E-07,9.63244E-07,9.73579E-07,1.00228E-06,1.01030E-06,9.66718E-07,9.67981E-07,7.86831E-07,1.00245E-06,9.60791E-07,8.37673E-07,1.00068E-06,3.26191E-06,9.68425E-07,9.42065E-07,9.65639E-07
Amortise opt. 70,1.03301E-06,1.01992E-06,9.87849E-07,1.04313E-06,9.98835E-07,8.82189E-07,9.66297E-07,1.00017E-06,9.33423E-07,9.89796E-07,9.25389E-07,9.64707E-07,1.00405E-06,9.49829E-07,8.22369E-07,9.64067E-07,3.28307E-06,9.69503E-07,9.33208E-07,9.60247E-07
Amortise opt. 71,1.04295E-06,1.03361E-06,9.63257E-07,1.07145E-06,9.96867E-07,8.90067E-07,9.66567E-07,9.95569E-07,9.49799E-07,1.00460E-06,9.88561E-07,8.98695E-07,9.67314E-07,9.49961E-07,8.22153E-07,9.68948E-07,3.46846E-06,9.80266E-07,9.35723E-07,9.22644E-07
Amortise opt. 72,9.76425E-07,1.02382E-06,9.50164E-07,1.02757E-06,9.96348E-07,8.67759E-07,1.00236E-06,1.00141E-06,9.46747E-07,9.56687E-07,9.43567E-07,9.06453E-07,9.68946E-07,4.82689E-06,8.31625E-07,9.62799E-07,9.68013E-07,1.00082E-06,9.95588E-07,9.23370E-07
Amortise opt. 73,9.90352E-07,1.02227E-06,9.07523E-07,1.05084E-06,1.00186E-06,8.65986E-07,9.61970E-07,1.00184E-06,9.86312E-07,9.49614E-07,9.60979E-07,8.95556E-07,1.00259E-06,4.86106E-06,8.10056E-07,9.55705E-07,9.38862E-07,9.66402E-07,9.78810E-07,9.65365E-07
Amortise opt. 74,9.62966E-07,9.63642E-07,9.07268E-07,1.05722E-06,9.95788E-07,8.82514E-07,9.66670E-07,9.50536E-07,9.64396E-07,9.01759E-07,9.73956E-07,9.03460E-07,9.82450E-07,4.83221E-06,8.09353E-07,1.00136E-06,9.58154E-07,9.98448E-07,1.00559E-06,9.30923E-07
Amortise opt. 75,9.65150E-07,9.65234E-07,9.48288E-07,1.04168E-06,9.95737E-07,8.61700E-07,9.68750E-07,9.09900E-07,9.31720E-07,8.98813E-07,9.61603E-07,9.12219E-07,9.37631E-07,9.59220E-07,8.18658E-07,9.57963E-07,9.37486E-07,9.61224E-07,1.00985E-06,8.98600E-07
Amortise opt. 76,9.78071E-07,9.58907E-07,9.74425E-07,9.83410E-07,1.00249E-06,8.61852E-07,1.00409E-06,9.26308E-07,9.31095E-07,9.92389E-07,9.99418E-07,8.95482E-07,9.57917E-07,9.89177E-07,9.61817E-07,9.60482E-07,9.22643E-07,9.63031E-07,1.00107E-06,9.05493E-07
Amortise opt. 77,9.60867E-07,9.57589E-07,9.61678E-07,1.00178E-06,9.96285E-07,8.68981E-07,1.01487E-06,9.09176E-07,9.82110E-07,1.00407E-06,9.93364E-07,8.96141E-07,9.40611E-07,9.75418E-07,9.59401E-07,9.63997E-07,9.50821E-07,9.65447E-07,1.00236E-06,8.84356E-07
Amortise opt. 78,9.59708E-07,9.60087E-07,1.00160E-06,9.65705E-07,1.00255E-06,8.51405E-07,1.01421E-06,9.68036E-07,9.97333E-07,9.78679E-07,1.00874E-06,9.02324E-07,9.55431E-07,7.92360E-07,9.68690E-07,9.56623E-07,9.20670E-07,9.99210E-07,1.00221E-06,8.86279E-07
Amortise opt. 79,9.50204E-07,9.67827E-07,1.00671E-06,9.85424E-07,9.96159E-07,8.54119E-07,9.78402E-07,9.49597E-07,1.00386E-06,9.78704E-07,9.86861E-07,8.84202E-07,9.41513E-07,7.96354E-07,9.56949E-07,9.59889E-07,9.44276E-07,9.01696E-07,9.95588E-07,8.97829E-07
Amortise opt. 80,9.11937E-07,9.58833E-07,1.00007E-06,1.02533E-06,9.95051E-07,8.60479E-07,9.77154E-07,7.84661E-07,9.38077E-07,9.92839E-07,1.00036E-06,8.85422E-07,9.29433E-07,7.84795E-07,9.53953E-07,9.97921E-07,9.39826E-07,9.11896E-07,9.96230E-07,8.78192E-07
Best setting 01,8.67258E-07,8.39517E-07,8.79190E-07,8.46738E-07,8.85269E-07,8.11060E-07,7.62972E-07,7.79275E-07,8.71379E-07,8.14524E-07,7.74810E-07,7.91065E-07,7.39322E-07,7.85365E-07,8.13669E-07,8.40341E-07,7.91011E-07,8.85225E-07,6.64990E-07,8.51091E-07
Best setting 02,8.65734E-07,8.39982E-07,8.81264E-07,8.47192E-07,8.83662E-07,8.13613E-07,7.61164E-07,7.80081E-07,8.74522E-07,8.14301E-07,7.74286E-07,7.91337E-07,7.37188E-07,7.88608E-07,8.11684E-07,8.39914E-07,7.90963E-07,8.87472E-07,6.64849E-07,8.51130E-07
Best setting 03,8.64544E-07,8.37971E-07,8.82545E-07,8.42908E-07,8.83571E-07,8.11742E-07,7.62639E-07,7.79998E-07,8.73126E-07,8.13083E-07,7.75189E-07,7.89609E-07,7.39112E-07,7.88374E-07,8.09441E-07,8.39912E-07,7.93701E-07,8.87099E-07,6.66818E-07,8.50451E-07
Best setting 04,8.65243E-07,8.40215E-07,8.88297E-07,8.41910E-07,8.82964E-07,8.09554E-07,7.63820E-07,7.77690E-07,8.73763E-07,8.14564E-07,7.82419E-07,7.90253E-07,7.38205E-07,7.84874E-07,8.10909E-07,8.39236E-07,7.92120E-07,8.88961E-07,6.66214E-07,8.50501E-07
Best setting 05,8.67114E-07,8.39274E-07,8.81769E-07,8.42212E-07,8.83897E-07,8.10105E-07,7.62669E-07,7.79034E-07,8.72280E-07,8.16220E-07,7.85870E-07,7.81886E-07,7.39745E-07,7.86721E-07,8.12158E-07,8.39362E-07,7.91951E-07,8.88036E-07,6.66378E-07,8.52690E-07
Best setting 06,8.66706E-07,8.37929E-07,8.82315E-07,8.45039E-07,8.85222E-07,8.09933E-07,7.62484E-07,7.76562E-07,8.72341E-07,8.16416E-07,7.86635E-07,7.79285E-07,7.39447E-07,7.88933E-07,8.11265E-07,8.41862E-07,7.95345E-07,8.87545E-07,6.64993E-07,8.51380E-07
Best setting 07,8.65256E-07,8.37627E-07,8.78877E-07,8.43327E-07,8.82746E-07,8.11479E-07,7.61510E-07,7.80284E-07,8.74591E-07,8.15777E-07,7.86169E-07,7.79252E-07,7.37900E-07,7.87023E-07,8.13087E-07,8.39501E-07,7.91975E-07,8.85741E-07,6.65904E-07,8.54102E-07
Best setting 08,8.65474E-07,8.38700E-07,8.82319E-07,8.43147E-07,8.82547E-07,8.11054E-07,7.62020E-07,7.78110E-07,8.72838E-07,8.13844E-07,7.85225E-07,7.80348E-07,7.38693E-07,7.85923E-07,8.10741E-07,8.40262E-07,7.93894E-07,8.87919E-07,6.65123E-07,8.54226E-07
Best setting 09,8.67417E-07,8.36981E-07,8.81084E-07,8.60939E-07,8.82833E-07,8.09500E-07,7.64040E-07,7.80209E-07,8.73701E-07,8.14525E-07,7.86217E-07,7.77568E-07,7.38474E-07,7.88568E-07,8.12910E-07,8.40142E-07,7.91302E-07,8.87742E-07,6.66714E-07,8.52273E-07
Best setting 10,8.66482E-07,8.37820E-07,8.83936E-07,8.59652E-07,8.91976E-07,8.13355E-07,8.20605E-07,7.79391E-07,8.72911E-07,8.13074E-07,7.86026E-07,7.79275E-07,7.39539E-07,7.85623E-07,8.13788E-07,8.39251E-07,7.89601E-07,8.89086E-07,6.65571E-07,8.53965E-07
Best setting 11,8.69033E-07,8.37053E-07,8.81111E-07,8.60068E-07,8.96758E-07,8.09241E-07,8.21049E-07,7.78618E-07,8.76175E-07,8.13393E-07,7.87076E-07,7.83094E-07,7.37390E-07,7.85340E-07,8.10604E-07,8.38764E-07,7.89566E-07,8.89752E-07,6.66787E-07,8.50163E-07
Best setting 12,8.68400E-07,8.36288E-07,8.80167E-07,8.60233E-07,8.94685E-07,8.11006E-07,8.19940E-07,7.79268E-07,9.26559E-07,8.15247E-07,7.86421E-07,7.77692E-07,7.37991E-07,7.87417E-07,8.10810E-07,8.41528E-07,7.90455E-07,8.86901E-07,6.67467E-07,8.51033E-07
Best setting 13,8.68254E-07,8.36556E-07,8.80381E-07,8.59016E-07,8.96762E-07,8.10050E-07,8.11332E-07,7.76809E-07,8.73344E-07,8.13961E-07,7.80393E-07,7.80776E-07,7.38250E-07,7.88387E-07,8.08950E-07,8.38525E-07,7.91306E-07,8.87530E-07,6.64972E-07,8.51025E-07
Best setting 14,8.69844E-07,8.38199E-07,8.81215E-07,8.60134E-07,8.96852E-07,8.11170E-07,8.10394E-07,7.81607E-07,8.73072E-07,8.13853E-07,7.76129E-07,7.78582E-07,7.38812E-07,7.89581E-07,8.07898E-07,8.39747E-07,7.93439E-07,8.87533E-07,6.65589E-07,8.48943E-07
Best setting 15,8.66990E-07,8.36759E-07,8.81608E-07,8.59852E-07,8.88468E-07,8.11048E-07,8.17368E-07,7.80950E-07,8.73833E-07,8.13317E-07,7.74766E-07,7.79318E-07,7.40060E-07,7.85914E-07,8.08849E-07,8.37591E-07,7.92764E-07,8.88051E-07,6.67076E-07,8.46874E-07
Best setting 16,8.65144E-07,8.38636E-07,8.80132E-07,8.58430E-07,8.84790E-07,8.11927E-07,8.20095E-07,7.79337E-07,9.08068E-07,8.15155E-07,7.75281E-07,7.77033E-07,7.37131E-07,7.90270E-07,8.07459E-07,8.39497E-07,7.91930E-07,8.88195E-07,6.65790E-07,8.50567E-07
Best setting 17,8.68436E-07,8.38025E-07,8.79402E-07,8.52994E-07,8.86297E-07,8.11845E-07,8.22900E-07,7.78521E-07,9.41513E-07,8.16793E-07,7.79366E-07,7.78160E-07,7.39395E-07,7.87094E-07,8.08583E-07,8.39215E-07,7.91223E-07,8.87259E-07,6.65855E-07,8.48931E-07
Best setting 18,8.67373E-07,8.39964E-07,8.82105E-07,8.45889E-07,8.82530E-07,8.10609E-07,8.20018E-07,7.76581E-07,9.42809E-07,8.16424E-07,7.75552E-07,7.90217E-07,7.38045E-07,7.90908E-07,8.09061E-07,8.42803E-07,7.90234E-07,8.87860E-07,6.65496E-07,8.47400E-07
Best setting 19,9.31933E-07,8.38520E-07,8.78654E-07,8.45743E-07,8.82498E-07,8.12068E-07,8.19564E-07,7.79653E-07,9.43718E-07,8.14856E-07,7.76536E-07,7.90857E-07,7.38218E-07,8.46060E-07,8.11167E-07,8.39374E-07,7.92357E-07,8.89762E-07,6.64215E-07,8.48783E-07
Best setting 20,9.34594E-07,8.38060E-07,8.79392E-07,8.59539E-07,8.81486E-07,8.11433E-07,8.19171E-07,7.77154E-07,9.49002E-07,8.15701E-07,7.75791E-07,7.88724E-07,7.38514E-07,8.46201E-07,8.09769E-07,8.39843E-07,7.92823E-07,8.89111E-07,6.65006E-07,8.48664E-07
