Case 07,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.43589E-06,1.26008E-06,1.2362E-06,5.39858E-06,1.32038E-06,1.13647E-06,1.23812E-06,1.07706E-06,1.19684E-06,1.07603E-06,1.14806E-06,1.16247E-06,1.15511E-06,1.13144E-06,1.13596E-06,3.86964E-06,1.16729E-06,5.55007E-06,1.16254E-06,1.09392E-06
Amortise opt. 63,1.33811E-06,1.25315E-06,1.2379E-06,5.33226E-06,1.32798E-06,1.13688E-06,1.15938E-06,3.89571E-06,1.19441E-06,1.07737E-06,1.21559E-06,1.14736E-06,1.17491E-06,1.13056E-06,1.13288E-06,3.87394E-06,1.1593E-06,1.18146E-06,1.16999E-06,1.09465E-06
Amortise opt. 64,1.27982E-06,1.26272E-06,1.23527E-06,5.33115E-06,1.30864E-06,1.13835E-06,1.14264E-06,1.07787E-06,1.19541E-06,1.07415E-06,1.19867E-06,1.1363E-06,1.00142E-06,1.13189E-06,1.13362E-06,3.87448E-06,1.17469E-06,1.14989E-06,1.14749E-06,1.09526E-06
Amortise opt. 65,1.3351E-06,1.30585E-06,1.23729E-06,5.33258E-06,1.30118E-06,1.27284E-06,1.13487E-06,1.08754E-06,1.1948E-06,1.07547E-06,1.11903E-06,1.14286E-06,1.02276E-06,1.13139E-06,1.14427E-06,1.38492E-06,1.17895E-06,1.15804E-06,1.1454E-06,1.1655E-06
Amortise opt. 66,1.27617E-06,1.29854E-06,1.23569E-06,5.33552E-06,1.31906E-06,1.1127E-06,1.13279E-06,3.91343E-06,1.24345E-06,1.07652E-06,1.11885E-06,1.16861E-06,9.99442E-07,1.17959E-06,1.12717E-06,1.17945E-06,1.16581E-06,1.14935E-06,1.16207E-06,1.15762E-06
Amortise opt. 67,1.29788E-06,1.25306E-06,1.24596E-06,1.24875E-06,1.23053E-06,1.09913E-06,1.16141E-06,1.10932E-06,1.23505E-06,1.14659E-06,1.11802E-06,1.12221E-06,9.98119E-07,1.1903E-06,1.12573E-06,1.16696E-06,1.16128E-06,1.09981E-06,1.15667E-06,1.13925E-06
Amortise opt. 68,1.26607E-06,1.28285E-06,1.24854E-06,1.23497E-06,1.13474E-06,1.09941E-06,1.14774E-06,1.10698E-06,1.27461E-06,1.15628E-06,1.11711E-06,1.14056E-06,1.00425E-06,1.17479E-06,1.13064E-06,1.16781E-06,1.17775E-06,1.17083E-06,1.15687E-06,1.1392E-06
Amortise opt. 69,1.25945E-06,1.24543E-06,1.191E-06,1.22192E-06,1.13139E-06,1.10215E-06,1.08841E-06,1.15044E-06,1.23653E-06,1.14159E-06,1.11817E-06,1.17433E-06,9.8053E-07,1.17383E-06,1.11494E-06,1.16419E-06,1.18215E-06,1.1009E-06,1.17467E-06,1.16513E-06
Amortise opt. 70,1.28246E-06,1.27329E-06,1.18677E-06,1.21586E-06,1.26684E-06,1.11478E-06,1.09809E-06,1.10771E-06,1.23768E-06,1.13824E-06,1.1253E-06,1.12392E-06,9.78568E-07,1.16179E-06,1.11302E-06,1.16983E-06,1.24159E-06,1.10453E-06,1.17799E-06,1.1157E-06
Amortise opt. 71,1.34907E-06,1.30138E-06,1.24532E-06,1.21758E-06,1.2662E-06,1.1222E-06,1.08125E-06,1.11907E-06,1.24056E-06,1.14889E-06,1.10804E-06,1.30548E-06,1.00004E-06,1.15513E-06,1.12296E-06,1.16379E-06,1.25761E-06,1.14757E-06,1.23917E-06,1.11786E-06
Amortise opt. 72,1.31329E-06,1.26193E-06,1.21289E-06,1.21603E-06,1.19525E-06,1.10744E-06,1.08522E-06,1.10031E-06,1.28554E-06,1.12918E-06,1.12409E-06,1.12093E-06,9.91705E-07,1.15422E-06,1.10906E-06,1.16614E-06,1.2388E-06,3.7919E-06,1.24386E-06,1.13924E-06
Amortise opt. 73,1.31701E-06,1.26535E-06,3.90847E-06,1.27353E-06,1.1994E-06,1.10036E-06,1.08747E-06,1.09779E-06,1.28399E-06,1.12981E-06,1.10114E-06,1.12479E-06,1.1603E-06,1.15393E-06,1.10703E-06,1.16285E-06,1.23632E-06,3.80777E-06,1.23192E-06,1.1643E-06
Amortise opt. 74,1.29444E-06,1.2367E-06,3.91309E-06,1.2652E-06,1.20941E-06,1.11183E-06,1.07276E-06,1.10844E-06,1.29681E-06,1.12859E-06,1.09906E-06,1.12074E-06,1.16717E-06,1.15154E-06,1.10676E-06,1.16768E-06,1.23765E-06,3.75794E-06,1.23525E-06,1.10579E-06
Amortise opt. 75,1.29686E-06,1.2325E-06,1.29469E-06,1.3032E-06,1.24886E-06,1.09404E-06,1.07236E-06,1.14624E-06,1.28765E-06,1.13112E-06,1.10754E-06,1.12245E-06,1.15055E-06,1.21471E-06,1.10669E-06,1.16337E-06,1.23866E-06,3.75503E-06,1.23348E-06,1.07737E-06
Amortise opt. 76,1.29378E-06,1.23643E-06,1.29397E-06,1.26573E-06,1.25787E-06,1.09219E-06,1.07465E-06,1.1701E-06,1.27869E-06,1.1286E-06,1.09036E-06,1.11886E-06,1.1526E-06,1.15205E-06,1.11033E-06,1.08341E-06,1.17622E-06,3.75822E-06,1.27436E-06,1.10081E-06
Amortise opt. 77,1.30076E-06,1.23621E-06,1.29279E-06,1.31102E-06,1.44033E-06,1.09902E-06,1.07278E-06,1.17291E-06,1.28844E-06,1.14691E-06,1.08936E-06,1.1201E-06,1.14881E-06,1.12334E-06,1.11041E-06,1.08585E-06,1.17476E-06,3.75452E-06,1.22327E-06,1.08051E-06
Amortise opt. 78,1.29976E-06,1.29297E-06,1.29319E-06,1.27998E-06,1.32315E-06,1.08028E-06,1.11424E-06,1.15815E-06,1.27986E-06,1.15196E-06,1.09969E-06,1.11786E-06,1.15282E-06,1.13999E-06,1.12241E-06,3.96946E-06,1.1143E-06,3.75914E-06,1.23604E-06,1.08157E-06
Amortise opt. 79,1.28634E-06,1.47351E-06,1.29123E-06,4.01533E-06,1.32556E-06,1.07974E-06,1.11771E-06,1.15945E-06,1.29348E-06,1.13425E-06,1.14326E-06,1.12154E-06,1.14871E-06,1.11216E-06,1.16353E-06,1.13505E-06,1.09218E-06,3.76525E-06,1.21962E-06,1.26977E-06
Amortise opt. 80,1.29649E-06,1.25597E-06,1.29332E-06,1.19231E-06,1.31251E-06,1.09318E-06,1.10168E-06,1.15949E-06,1.28717E-06,1.12987E-06,1.13208E-06,1.12138E-06,1.15368E-06,1.11091E-06,1.15082E-06,1.13782E-06,1.09098E-06,1.1717E-06,1.17608E-06,1.12023E-06
Best setting 01,1.21632E-06,1.21079E-06,1.18945E-06,1.1957E-06,1.31926E-06,1.08161E-06,1.07657E-06,9.90207E-07,1.22302E-06,1.07411E-06,1.00701E-06,1.09044E-06,9.79114E-07,1.09925E-06,1.08598E-06,1.08239E-06,1.08231E-06,1.03805E-06,1.14434E-06,1.08374E-06
Best setting 02,1.20947E-06,1.21937E-06,1.18595E-06,1.19693E-06,1.42401E-06,1.07981E-06,1.07557E-06,9.92104E-07,1.21784E-06,1.07306E-06,1.00696E-06,1.093E-06,9.77713E-07,1.09816E-06,1.0855E-06,1.0827E-06,1.08052E-06,1.03777E-06,1.14641E-06,1.08337E-06
Best setting 03,1.21369E-06,1.21172E-06,1.18756E-06,1.1971E-06,1.42377E-06,1.08023E-06,1.07603E-06,9.93298E-07,1.22222E-06,1.07456E-06,1.00691E-06,1.0907E-06,9.76647E-07,1.10989E-06,1.0874E-06,1.08512E-06,1.08029E-06,1.0374E-06,1.14489E-06,1.08226E-06
Best setting 04,1.21399E-06,1.2114E-06,1.1862E-06,1.19122E-06,1.42263E-06,1.08021E-06,1.07523E-06,9.8959E-07,1.22272E-06,1.07465E-06,1.00702E-06,1.13309E-06,9.76024E-07,1.11318E-06,1.08706E-06,1.08577E-06,1.08354E-06,1.03931E-06,1.14388E-06,1.08286E-06
Best setting 05,1.21551E-06,1.21714E-06,1.18849E-06,1.19902E-06,1.42249E-06,1.07986E-06,1.07479E-06,9.89121E-07,1.21927E-06,1.07441E-06,1.0082E-06,1.16369E-06,9.78008E-07,1.11457E-06,1.08788E-06,1.08658E-06,1.15633E-06,1.03946E-06,1.14574E-06,1.08553E-06
Best setting 06,1.21269E-06,1.2114E-06,1.18634E-06,1.19173E-06,1.42376E-06,1.08035E-06,1.07329E-06,9.88976E-07,1.22182E-06,1.07816E-06,1.00859E-06,1.17113E-06,9.76902E-07,1.11311E-06,1.09036E-06,1.08631E-06,1.1586E-06,1.03909E-06,1.16071E-06,1.08114E-06
Best setting 07,1.21239E-06,1.21361E-06,1.18579E-06,1.19261E-06,1.32835E-06,1.07738E-06,1.07028E-06,9.87634E-07,1.22322E-06,1.07563E-06,1.00719E-06,1.12798E-06,9.78367E-07,1.14058E-06,1.08788E-06,1.08429E-06,1.15422E-06,1.03881E-06,1.1628E-06,1.08324E-06
Best setting 08,1.21411E-06,1.21423E-06,1.18566E-06,1.19843E-06,1.31932E-06,1.07939E-06,1.07298E-06,9.89031E-07,1.22308E-06,1.07864E-06,1.00908E-06,1.10667E-06,9.78951E-07,1.11319E-06,1.08705E-06,1.0831E-06,1.15593E-06,1.03839E-06,1.1478E-06,1.08479E-06
Best setting 09,1.21815E-06,1.21148E-06,1.18671E-06,1.1962E-06,1.32075E-06,1.07932E-06,1.07436E-06,9.8935E-07,1.22432E-06,1.07679E-06,1.00645E-06,1.10384E-06,9.774E-07,1.11156E-06,1.08774E-06,1.08299E-06,1.15855E-06,1.03992E-06,1.08957E-06,1.08315E-06
Best setting 10,1.2163E-06,1.21768E-06,1.18716E-06,1.19594E-06,1.30415E-06,1.07998E-06,1.07292E-06,9.88853E-07,1.22252E-06,1.07696E-06,1.00831E-06,1.10542E-06,9.77748E-07,1.11243E-06,1.08758E-06,1.08369E-06,1.15796E-06,1.03624E-06,1.0879E-06,1.08364E-06
Best setting 11,1.21488E-06,1.2118E-06,1.18234E-06,1.1946E-06,1.29957E-06,1.08041E-06,1.07164E-06,9.88431E-07,1.22234E-06,1.07806E-06,1.00787E-06,1.1044E-06,9.78771E-07,1.11232E-06,1.08899E-06,1.08266E-06,1.15837E-06,1.0359E-06,1.08798E-06,1.08653E-06
Best setting 12,1.21388E-06,1.21076E-06,1.18563E-06,1.19366E-06,1.29439E-06,1.07787E-06,1.07451E-06,9.88483E-07,1.21863E-06,1.0767E-06,1.00619E-06,1.10397E-06,9.78626E-07,1.0996E-06,1.09067E-06,1.08168E-06,1.08044E-06,1.03871E-06,1.08819E-06,1.08361E-06
Best setting 13,1.21755E-06,1.22471E-06,1.18392E-06,1.19368E-06,1.34577E-06,1.07818E-06,1.07074E-06,9.89791E-07,1.2148E-06,1.07765E-06,1.0053E-06,1.10281E-06,9.76765E-07,1.09861E-06,1.08892E-06,1.08164E-06,1.08068E-06,1.03885E-06,1.08967E-06,1.08413E-06
Best setting 14,1.2163E-06,1.21661E-06,1.184E-06,1.19863E-06,1.29813E-06,1.08249E-06,1.072E-06,9.88301E-07,1.21751E-06,1.07747E-06,1.00584E-06,1.09935E-06,9.78267E-07,1.099E-06,1.08631E-06,1.08244E-06,1.081E-06,1.0385E-06,1.08881E-06,1.08258E-06
Best setting 15,1.21571E-06,1.21195E-06,1.1894E-06,1.19373E-06,1.29753E-06,1.08078E-06,1.07332E-06,9.90782E-07,1.21587E-06,1.07548E-06,1.00659E-06,1.08683E-06,9.788E-07,1.09652E-06,1.0879E-06,1.08323E-06,1.08213E-06,1.03947E-06,1.07727E-06,1.08478E-06
Best setting 16,1.20991E-06,1.2119E-06,1.18506E-06,1.19366E-06,1.29695E-06,1.07832E-06,1.07382E-06,9.91543E-07,1.22056E-06,1.07444E-06,1.00666E-06,1.08833E-06,9.79589E-07,1.09771E-06,1.08776E-06,1.08167E-06,1.08209E-06,1.03869E-06,1.07443E-06,1.08443E-06
Best setting 17,1.21342E-06,1.21684E-06,1.18411E-06,1.19146E-06,1.30363E-06,1.08079E-06,1.07354E-06,9.89933E-07,1.2218E-06,1.07277E-06,1.00695E-06,1.08627E-06,9.77253E-07,1.09583E-06,1.08786E-06,1.08351E-06,1.08428E-06,1.03979E-06,1.07326E-06,1.08402E-06
Best setting 18,1.21549E-06,1.21242E-06,1.18723E-06,1.19468E-06,1.31916E-06,1.07916E-06,1.07283E-06,9.90027E-07,1.21937E-06,1.07551E-06,1.00664E-06,1.08735E-06,9.76679E-07,1.09818E-06,1.08833E-06,1.08073E-06,1.08233E-06,1.03751E-06,1.07496E-06,1.08326E-06
Best setting 19,1.21257E-06,1.21552E-06,1.18724E-06,1.19129E-06,1.32336E-06,1.08057E-06,1.07672E-06,9.90368E-07,1.21945E-06,1.07613E-06,1.00603E-06,1.08763E-06,9.76381E-07,1.09716E-06,1.08749E-06,1.08186E-06,1.08257E-06,1.03757E-06,1.07575E-06,1.08056E-06
Best setting 20,1.21585E-06,1.219E-06,1.1855E-06,1.19191E-06,1.32184E-06,1.0817E-06,1.07256E-06,9.88681E-07,1.21834E-06,1.07432E-06,1.00852E-06,1.08786E-06,9.77166E-07,1.09821E-06,1.08618E-06,1.08489E-06,1.08272E-06,1.03501E-06,1.07473E-06,1.08247E-06
