Case 05,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.34748E-06,1.12936E-06,1.21994E-06,1.32633E-06,1.16027E-06,1.16448E-06,1.14326E-06,1.27977E-06,1.2951E-06,1.38168E-06,1.37181E-06,1.33155E-06,1.31706E-06,1.42075E-06,1.27782E-06,1.24644E-06,1.24792E-06,1.22434E-06,1.39378E-06,1.28478E-06
Amortise opt. 63,1.39123E-06,1.12826E-06,1.21891E-06,1.32368E-06,1.16227E-06,1.17484E-06,1.14441E-06,1.31046E-06,1.33111E-06,1.35458E-06,1.37495E-06,1.3347E-06,1.41048E-06,1.42881E-06,1.26454E-06,1.25289E-06,1.24639E-06,1.22127E-06,1.35738E-06,1.24881E-06
Amortise opt. 64,1.354E-06,1.1282E-06,1.21873E-06,1.32801E-06,1.16303E-06,1.16896E-06,1.14343E-06,1.4458E-06,1.29302E-06,1.38201E-06,1.39491E-06,1.31867E-06,1.40798E-06,1.40481E-06,1.26525E-06,1.26141E-06,1.43929E-06,1.2237E-06,1.36557E-06,1.26003E-06
Amortise opt. 65,1.36164E-06,1.12962E-06,1.21788E-06,1.32445E-06,1.30527E-06,1.17489E-06,1.29597E-06,1.35625E-06,1.30627E-06,1.35505E-06,1.39449E-06,1.3179E-06,1.3784E-06,1.40559E-06,1.26731E-06,4.1084E-06,1.39907E-06,1.22102E-06,1.37787E-06,1.23568E-06
Amortise opt. 66,1.33766E-06,1.1303E-06,1.21804E-06,1.35229E-06,1.31242E-06,1.18024E-06,1.30693E-06,1.36207E-06,1.31648E-06,1.36988E-06,1.32094E-06,1.29947E-06,1.38024E-06,1.4126E-06,1.3901E-06,1.18947E-06,1.36687E-06,1.22112E-06,1.35263E-06,1.2466E-06
Amortise opt. 67,1.33479E-06,1.19912E-06,1.22061E-06,1.36976E-06,1.29061E-06,1.16999E-06,1.29834E-06,1.33208E-06,1.14272E-06,1.38888E-06,1.30347E-06,1.30031E-06,1.37949E-06,1.40226E-06,1.35346E-06,4.10374E-06,1.36979E-06,1.22273E-06,1.36579E-06,1.24812E-06
Amortise opt. 68,1.33355E-06,1.19772E-06,1.43665E-06,1.33745E-06,1.29029E-06,1.16861E-06,1.33451E-06,1.33806E-06,1.14515E-06,1.35599E-06,1.43609E-06,1.30167E-06,1.3899E-06,1.39635E-06,1.33588E-06,1.19194E-06,1.43493E-06,1.32692E-06,1.3819E-06,1.32834E-06
Amortise opt. 69,1.33481E-06,1.19165E-06,1.43507E-06,1.34252E-06,1.3092E-06,1.16889E-06,1.34525E-06,1.33679E-06,1.1428E-06,1.35705E-06,1.30839E-06,1.19113E-06,1.3954E-06,1.40384E-06,1.33445E-06,1.18323E-06,1.35159E-06,1.357E-06,1.33734E-06,1.31429E-06
Amortise opt. 70,1.33595E-06,1.19055E-06,1.41565E-06,1.35154E-06,1.29067E-06,1.16936E-06,1.32546E-06,1.38139E-06,1.14264E-06,1.34759E-06,1.34546E-06,1.19277E-06,1.37858E-06,1.36733E-06,1.38941E-06,4.1204E-06,1.35424E-06,1.30769E-06,1.34695E-06,1.33131E-06
Amortise opt. 71,1.30254E-06,1.18664E-06,1.40841E-06,1.34016E-06,1.15769E-06,1.55135E-06,1.33091E-06,1.36238E-06,1.14756E-06,1.34506E-06,1.32323E-06,1.18711E-06,1.37839E-06,1.36944E-06,1.42454E-06,1.18162E-06,1.37464E-06,1.31169E-06,1.32811E-06,1.31149E-06
Amortise opt. 72,1.29333E-06,1.18688E-06,1.40684E-06,1.33892E-06,1.15994E-06,1.57085E-06,1.33301E-06,1.36251E-06,1.13986E-06,1.34368E-06,1.42405E-06,1.18711E-06,1.38052E-06,1.37457E-06,1.37085E-06,1.17995E-06,1.31356E-06,1.32934E-06,1.32845E-06,1.41273E-06
Amortise opt. 73,1.34236E-06,1.18641E-06,1.40989E-06,1.33843E-06,1.16914E-06,1.51912E-06,1.17631E-06,1.35796E-06,1.14118E-06,1.33846E-06,1.43091E-06,1.18969E-06,1.3791E-06,1.41475E-06,1.34204E-06,1.18328E-06,1.314E-06,1.32284E-06,1.33308E-06,1.33396E-06
Amortise opt. 74,1.29456E-06,1.18628E-06,1.40798E-06,1.31762E-06,1.15845E-06,1.51944E-06,1.16721E-06,1.36042E-06,1.1417E-06,1.33559E-06,1.42954E-06,1.35101E-06,1.26178E-06,1.386E-06,1.38734E-06,1.18225E-06,1.35898E-06,4.08593E-06,1.26473E-06,1.44178E-06
Amortise opt. 75,1.30205E-06,1.18757E-06,1.19095E-06,1.32116E-06,1.16125E-06,1.54178E-06,1.19868E-06,1.37065E-06,4.0487E-06,1.33319E-06,1.36258E-06,1.364E-06,1.26465E-06,1.39436E-06,1.34658E-06,1.18604E-06,1.3334E-06,4.1018E-06,1.26786E-06,1.44774E-06
Amortise opt. 76,1.33162E-06,1.18683E-06,1.19722E-06,1.32044E-06,1.17133E-06,1.47818E-06,1.16633E-06,1.39022E-06,4.06509E-06,1.33738E-06,1.36395E-06,1.34683E-06,1.25677E-06,1.36239E-06,1.35166E-06,1.1777E-06,1.2258E-06,4.07982E-06,1.27566E-06,1.40981E-06
Amortise opt. 77,1.22168E-06,1.25084E-06,1.193E-06,1.11687E-06,1.30434E-06,1.37561E-06,1.17294E-06,1.4093E-06,4.04606E-06,1.34045E-06,1.34445E-06,1.34412E-06,1.25913E-06,1.38836E-06,1.35106E-06,1.18232E-06,1.24111E-06,4.07883E-06,1.26639E-06,1.40904E-06
Amortise opt. 78,1.22399E-06,1.25453E-06,1.19767E-06,1.12874E-06,1.3049E-06,1.40508E-06,1.17372E-06,1.37885E-06,4.05889E-06,1.42298E-06,1.33865E-06,1.34123E-06,1.25891E-06,1.384E-06,1.35914E-06,1.18092E-06,1.23087E-06,4.07779E-06,1.26471E-06,1.43994E-06
Amortise opt. 79,1.22851E-06,1.21384E-06,1.19964E-06,1.11358E-06,1.31934E-06,1.34742E-06,4.08583E-06,1.37837E-06,4.06315E-06,1.39952E-06,1.35788E-06,1.34659E-06,1.51759E-06,1.30873E-06,1.40585E-06,1.18648E-06,1.237E-06,4.07944E-06,1.27799E-06,1.42878E-06
Amortise opt. 80,1.37988E-06,1.21669E-06,1.19904E-06,1.12013E-06,1.35589E-06,1.3572E-06,5.07092E-06,1.39204E-06,1.15864E-06,1.45908E-06,1.33398E-06,1.3441E-06,1.5251E-06,1.40931E-06,1.4203E-06,1.18393E-06,1.2379E-06,4.07668E-06,1.26996E-06,1.25432E-06
Best setting 01,1.17143E-06,1.13244E-06,1.18574E-06,1.11733E-06,1.16093E-06,1.168E-06,1.21042E-06,1.21882E-06,1.15122E-06,1.13058E-06,1.21421E-06,1.13304E-06,1.25689E-06,1.19418E-06,1.21896E-06,1.18316E-06,1.23661E-06,1.15747E-06,1.12169E-06,1.29989E-06
Best setting 02,1.174E-06,1.13406E-06,1.18821E-06,1.11765E-06,1.1613E-06,1.16937E-06,1.20767E-06,1.22022E-06,1.13884E-06,1.13149E-06,1.21086E-06,1.2136E-06,1.26563E-06,1.18485E-06,1.21417E-06,1.19081E-06,1.23529E-06,1.1542E-06,1.12054E-06,1.2997E-06
Best setting 03,1.16736E-06,1.13237E-06,1.18876E-06,1.11783E-06,1.16237E-06,1.17265E-06,1.19406E-06,1.21919E-06,1.13974E-06,1.13127E-06,1.21028E-06,1.21151E-06,1.28065E-06,1.18585E-06,1.21961E-06,1.193E-06,1.23448E-06,1.15431E-06,1.11839E-06,1.30164E-06
Best setting 04,1.17228E-06,1.13256E-06,1.18658E-06,1.11858E-06,1.1595E-06,1.16039E-06,1.14579E-06,1.21851E-06,1.13928E-06,1.13035E-06,1.20979E-06,1.21133E-06,1.27985E-06,1.19082E-06,1.21824E-06,1.19055E-06,1.23378E-06,1.15421E-06,1.12087E-06,1.30142E-06
Best setting 05,1.1673E-06,1.13218E-06,1.1838E-06,1.11476E-06,1.15916E-06,1.15447E-06,1.14572E-06,1.21935E-06,1.14041E-06,1.1304E-06,1.20988E-06,1.21254E-06,1.28083E-06,1.18605E-06,1.2171E-06,1.18827E-06,1.23535E-06,1.15383E-06,1.12203E-06,1.30228E-06
Best setting 06,1.1652E-06,1.13211E-06,1.18606E-06,1.11389E-06,1.15983E-06,1.15441E-06,1.14649E-06,1.22037E-06,1.14073E-06,1.13078E-06,1.21302E-06,1.21109E-06,1.27955E-06,1.19081E-06,1.22079E-06,1.18825E-06,1.23656E-06,1.15533E-06,1.12311E-06,1.30145E-06
Best setting 07,1.1652E-06,1.13052E-06,1.185E-06,1.11405E-06,1.16129E-06,1.15162E-06,1.14933E-06,1.2199E-06,1.14217E-06,1.1301E-06,1.20888E-06,1.21404E-06,1.28011E-06,1.193E-06,1.21903E-06,1.18662E-06,1.23126E-06,1.158E-06,1.1231E-06,1.30295E-06
Best setting 08,1.16847E-06,1.13263E-06,1.18742E-06,1.11646E-06,1.16081E-06,1.15398E-06,1.1442E-06,1.21808E-06,1.13817E-06,1.12937E-06,1.20919E-06,1.21154E-06,1.28145E-06,1.18414E-06,1.21909E-06,1.18736E-06,1.23286E-06,1.15633E-06,1.12505E-06,1.30223E-06
Best setting 09,1.16551E-06,1.13236E-06,1.18527E-06,1.11231E-06,1.15883E-06,1.15374E-06,1.14501E-06,1.21696E-06,1.13904E-06,1.12901E-06,1.2091E-06,1.21287E-06,1.27958E-06,1.18487E-06,1.21595E-06,1.18761E-06,1.23271E-06,1.15544E-06,1.12303E-06,1.29993E-06
Best setting 10,1.16657E-06,1.13303E-06,1.18486E-06,1.11099E-06,1.15968E-06,1.15639E-06,1.14772E-06,1.22069E-06,1.14038E-06,1.13032E-06,1.2055E-06,1.21123E-06,1.27912E-06,1.18686E-06,1.21584E-06,1.18698E-06,1.23505E-06,1.15571E-06,1.12313E-06,1.29877E-06
Best setting 11,1.17096E-06,1.13127E-06,1.18654E-06,1.11227E-06,1.16015E-06,1.15572E-06,1.1452E-06,1.22438E-06,1.14158E-06,1.12734E-06,1.20501E-06,1.19301E-06,1.28008E-06,1.18625E-06,1.21494E-06,1.18372E-06,1.23206E-06,1.15617E-06,1.12252E-06,1.3034E-06
Best setting 12,1.17111E-06,1.13121E-06,1.18686E-06,1.11208E-06,1.15804E-06,1.15426E-06,1.14475E-06,1.22306E-06,1.14059E-06,1.12845E-06,1.20479E-06,1.18625E-06,1.27945E-06,1.19786E-06,1.21296E-06,1.17938E-06,1.23306E-06,1.15504E-06,1.12474E-06,1.29985E-06
Best setting 13,1.16361E-06,1.13118E-06,1.18587E-06,1.11734E-06,1.16025E-06,1.15335E-06,1.15002E-06,1.22399E-06,1.14257E-06,1.12673E-06,1.20493E-06,1.18606E-06,1.2807E-06,1.21029E-06,1.2134E-06,1.18297E-06,1.23361E-06,1.15637E-06,1.12136E-06,1.29994E-06
Best setting 14,1.16424E-06,1.13316E-06,1.18637E-06,1.11568E-06,1.15982E-06,1.21943E-06,1.14686E-06,1.22506E-06,1.14307E-06,1.12976E-06,1.20794E-06,1.18734E-06,1.27843E-06,1.20881E-06,1.21254E-06,1.18073E-06,1.23492E-06,1.15423E-06,1.12368E-06,1.30186E-06
Best setting 15,1.16397E-06,1.1321E-06,1.18573E-06,1.11491E-06,1.16128E-06,1.21676E-06,1.14886E-06,1.22189E-06,1.13893E-06,1.13075E-06,1.20821E-06,1.18621E-06,1.27789E-06,1.20977E-06,1.22038E-06,1.18164E-06,1.23519E-06,1.15531E-06,1.11991E-06,1.21153E-06
Best setting 16,1.16468E-06,1.12979E-06,1.18482E-06,1.11462E-06,1.1592E-06,1.21905E-06,1.14691E-06,1.22254E-06,1.13892E-06,1.12999E-06,1.20799E-06,1.18627E-06,1.27948E-06,1.21043E-06,1.22017E-06,1.18908E-06,1.2325E-06,1.15717E-06,1.12245E-06,1.21533E-06
Best setting 17,1.16536E-06,1.13201E-06,1.18523E-06,1.11223E-06,1.16089E-06,1.21875E-06,1.14802E-06,1.22325E-06,1.1382E-06,1.13042E-06,1.20763E-06,1.18674E-06,1.28018E-06,1.20922E-06,1.22226E-06,1.19366E-06,1.23174E-06,1.15682E-06,1.12487E-06,1.21526E-06
Best setting 18,1.164E-06,1.13244E-06,1.18457E-06,1.11636E-06,1.16252E-06,1.21891E-06,1.14598E-06,1.22082E-06,1.14053E-06,1.12963E-06,1.208E-06,1.18741E-06,1.26387E-06,1.20847E-06,1.21994E-06,1.18911E-06,1.23607E-06,1.15496E-06,1.12509E-06,1.21623E-06
Best setting 19,1.16547E-06,1.13355E-06,1.18569E-06,1.11756E-06,1.16189E-06,1.22116E-06,1.14742E-06,1.21881E-06,1.13955E-06,1.13139E-06,1.20677E-06,1.18704E-06,1.25479E-06,1.21016E-06,1.2204E-06,1.18664E-06,1.23329E-06,1.1543E-06,1.12421E-06,1.21319E-06
Best setting 20,1.16605E-06,1.12977E-06,1.18617E-06,1.11685E-06,1.16158E-06,1.24292E-06,1.14658E-06,1.217E-06,1.13985E-06,1.1332E-06,1.21172E-06,1.18687E-06,1.25362E-06,1.21128E-06,1.22032E-06,1.19082E-06,1.23457E-06,1.15626E-06,1.12256E-06,1.21102E-06
