Case 12,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.71816E-06,1.59893E-06,1.23546E-06,1.62521E-06,1.75259E-06,1.23729E-06,2.36907E-06,1.18291E-06,1.50274E-06,1.59279E-06,1.22875E-06,1.69351E-06,1.72823E-06,1.22048E-06,1.19832E-06,1.2558E-06,1.28708E-06,1.45681E-06,1.56176E-06,1.58165E-06
Amortise opt. 63,1.71709E-06,1.70046E-06,1.24098E-06,1.24402E-06,1.71098E-06,1.24098E-06,1.77605E-06,1.8471E-06,1.7365E-06,1.61138E-06,1.18651E-06,1.70869E-06,1.74176E-06,1.21936E-06,1.18689E-06,1.25702E-06,1.28643E-06,1.45874E-06,1.55645E-06,1.58559E-06
Amortise opt. 64,1.4636E-06,1.76483E-06,1.23953E-06,1.24737E-06,1.7121E-06,1.22774E-06,1.77234E-06,1.2147E-06,1.75797E-06,1.57768E-06,1.19097E-06,1.69527E-06,1.71555E-06,1.22014E-06,1.17155E-06,1.25493E-06,1.30921E-06,1.37183E-06,1.55152E-06,1.56491E-06
Amortise opt. 65,1.46399E-06,1.6632E-06,1.36097E-06,1.2554E-06,1.81368E-06,1.22686E-06,1.8085E-06,1.21885E-06,1.65562E-06,1.57994E-06,1.18989E-06,1.69245E-06,1.7145E-06,1.21784E-06,1.17457E-06,1.25592E-06,1.28523E-06,1.36265E-06,1.54945E-06,1.56321E-06
Amortise opt. 66,1.43665E-06,1.66149E-06,1.38437E-06,1.23934E-06,1.67548E-06,1.23556E-06,1.70469E-06,1.1928E-06,1.65237E-06,1.58823E-06,1.64932E-06,1.70823E-06,1.72414E-06,1.22296E-06,1.16881E-06,1.2571E-06,1.28033E-06,1.3455E-06,1.55268E-06,1.57712E-06
Amortise opt. 67,1.43137E-06,1.70077E-06,1.41064E-06,1.24289E-06,1.67507E-06,1.22763E-06,1.71172E-06,1.19629E-06,1.73344E-06,1.58948E-06,1.77858E-06,1.69621E-06,1.69387E-06,1.21829E-06,1.1662E-06,1.32349E-06,1.28283E-06,1.3418E-06,1.82017E-06,1.54681E-06
Amortise opt. 68,1.45817E-06,1.69675E-06,1.36545E-06,1.25507E-06,1.71197E-06,1.53466E-06,1.78272E-06,1.1948E-06,1.67506E-06,1.47149E-06,1.67099E-06,1.26459E-06,1.6937E-06,1.79896E-06,1.16771E-06,1.32975E-06,1.28765E-06,1.36431E-06,1.43716E-06,1.54886E-06
Amortise opt. 69,1.42886E-06,1.70663E-06,1.38844E-06,1.52479E-06,1.63348E-06,1.54252E-06,1.6786E-06,1.20205E-06,1.74062E-06,1.50013E-06,1.64442E-06,1.2721E-06,1.69165E-06,1.84048E-06,1.16742E-06,1.31078E-06,1.3372E-06,1.37398E-06,1.48854E-06,1.54525E-06
Amortise opt. 70,1.42706E-06,1.77215E-06,1.37708E-06,1.51874E-06,1.62709E-06,1.55488E-06,1.67574E-06,1.20108E-06,1.76158E-06,1.47223E-06,1.7789E-06,1.24085E-06,1.69218E-06,1.77873E-06,1.72083E-06,1.30809E-06,1.35432E-06,1.39486E-06,1.48944E-06,1.54381E-06
Amortise opt. 71,1.42397E-06,1.66801E-06,1.69168E-06,1.50563E-06,1.6975E-06,1.53462E-06,1.7075E-06,1.26897E-06,1.65973E-06,1.47983E-06,1.67325E-06,1.23142E-06,1.69488E-06,1.77837E-06,2.71351E-06,1.33118E-06,1.32878E-06,1.41548E-06,1.44471E-06,1.54725E-06
Amortise opt. 72,1.42553E-06,1.66868E-06,1.75358E-06,1.50966E-06,1.64562E-06,1.53356E-06,1.64878E-06,1.21231E-06,1.65728E-06,1.50426E-06,1.64784E-06,1.24191E-06,1.67259E-06,1.79861E-06,1.69219E-06,1.30766E-06,1.33004E-06,1.38632E-06,1.49713E-06,1.54911E-06
Amortise opt. 73,1.42754E-06,1.70658E-06,1.64897E-06,1.52151E-06,1.27357E-06,1.54783E-06,1.65593E-06,1.21508E-06,1.74307E-06,1.48116E-06,1.77657E-06,1.23819E-06,1.66439E-06,1.78298E-06,1.69361E-06,1.30054E-06,1.33112E-06,1.38198E-06,1.49138E-06,1.67415E-06
Amortise opt. 74,1.42253E-06,1.69982E-06,1.64968E-06,1.46277E-06,1.27975E-06,1.53674E-06,1.67709E-06,1.19721E-06,1.67797E-06,1.55506E-06,1.67321E-06,1.60991E-06,1.60526E-06,1.7976E-06,1.71891E-06,1.30436E-06,1.75225E-06,1.3795E-06,1.442E-06,1.82419E-06
Amortise opt. 75,1.41183E-06,1.6199E-06,1.68636E-06,1.46289E-06,1.27869E-06,1.56187E-06,1.58164E-06,1.19455E-06,1.73311E-06,1.53783E-06,1.69767E-06,1.63616E-06,1.60721E-06,1.83642E-06,1.67846E-06,1.30565E-06,1.78773E-06,1.38041E-06,1.49367E-06,1.70489E-06
Amortise opt. 76,1.39898E-06,1.6226E-06,1.62193E-06,1.46085E-06,1.2605E-06,1.53191E-06,1.58061E-06,1.19928E-06,1.76559E-06,1.50609E-06,1.69129E-06,1.60211E-06,1.67289E-06,1.77552E-06,1.68107E-06,1.79966E-06,1.69758E-06,1.37872E-06,1.48916E-06,1.67312E-06
Amortise opt. 77,1.39893E-06,1.58432E-06,1.62387E-06,1.46235E-06,1.26929E-06,1.52984E-06,1.65714E-06,1.19149E-06,2.64838E-06,1.50104E-06,1.66314E-06,1.59085E-06,1.71E-06,1.77955E-06,1.68748E-06,1.81137E-06,1.69608E-06,1.37983E-06,1.49983E-06,1.83073E-06
Amortise opt. 78,1.42716E-06,1.5801E-06,1.64015E-06,1.46231E-06,1.26847E-06,1.5354E-06,2.40982E-06,1.19696E-06,1.75724E-06,1.54523E-06,1.6578E-06,1.60651E-06,1.56612E-06,1.80012E-06,1.68932E-06,1.80789E-06,1.74984E-06,1.38058E-06,1.51581E-06,1.70897E-06
Amortise opt. 79,1.36066E-06,1.61756E-06,1.62238E-06,1.40896E-06,1.21999E-06,1.55028E-06,1.29896E-06,1.20756E-06,1.76845E-06,1.54738E-06,1.69E-06,1.60473E-06,1.66228E-06,1.77744E-06,1.68254E-06,1.80284E-06,1.77282E-06,1.67693E-06,1.51926E-06,1.68636E-06
Amortise opt. 80,1.36059E-06,1.54453E-06,1.62476E-06,1.41503E-06,1.20921E-06,1.53606E-06,1.29895E-06,1.21786E-06,1.67701E-06,1.54882E-06,1.66944E-06,1.60947E-06,1.62308E-06,1.77739E-06,1.74999E-06,1.79532E-06,1.99343E-06,1.75231E-06,1.50499E-06,1.83074E-06
Best setting 01,1.17389E-06,1.17649E-06,1.18427E-06,1.22147E-06,1.18747E-06,1.26461E-06,1.30548E-06,1.17108E-06,1.27088E-06,1.31352E-06,1.19303E-06,1.1677E-06,1.19284E-06,1.20734E-06,1.17441E-06,1.17023E-06,1.20038E-06,1.24092E-06,1.19278E-06,1.15591E-06
Best setting 02,1.16848E-06,1.17962E-06,1.19455E-06,1.21686E-06,1.1748E-06,1.23081E-06,1.2679E-06,1.16932E-06,1.26921E-06,1.30943E-06,1.18481E-06,1.16779E-06,1.19219E-06,1.20521E-06,1.16986E-06,1.16719E-06,1.20484E-06,1.24231E-06,1.20092E-06,1.15561E-06
Best setting 03,1.16881E-06,1.16224E-06,1.18713E-06,1.21704E-06,1.1843E-06,1.23438E-06,1.27171E-06,1.16972E-06,1.26994E-06,1.31379E-06,1.18538E-06,1.16483E-06,1.19148E-06,1.20874E-06,1.16837E-06,1.16762E-06,1.21045E-06,1.24284E-06,1.20475E-06,1.1559E-06
Best setting 04,1.17075E-06,1.1643E-06,1.18196E-06,1.21624E-06,1.17422E-06,1.23516E-06,1.27299E-06,1.17073E-06,1.26775E-06,1.31029E-06,1.18655E-06,1.16835E-06,1.18988E-06,1.2092E-06,1.16673E-06,1.16865E-06,1.19742E-06,1.24348E-06,1.19151E-06,1.15441E-06
Best setting 05,1.17214E-06,1.15819E-06,1.18977E-06,1.21769E-06,1.17209E-06,1.23107E-06,1.27234E-06,1.16865E-06,1.27058E-06,1.31049E-06,1.18943E-06,1.16576E-06,1.19154E-06,1.20738E-06,1.15964E-06,1.16825E-06,1.19588E-06,1.24103E-06,1.18992E-06,1.15641E-06
Best setting 06,1.16672E-06,1.15659E-06,1.1939E-06,1.21407E-06,1.17585E-06,1.23124E-06,1.27043E-06,1.17028E-06,1.27143E-06,1.30727E-06,1.19127E-06,1.16899E-06,1.1925E-06,1.20596E-06,1.16188E-06,1.16781E-06,1.20791E-06,1.24466E-06,1.19151E-06,1.15307E-06
Best setting 07,1.17012E-06,1.15733E-06,1.19665E-06,1.21881E-06,1.17854E-06,1.23336E-06,1.27099E-06,1.17134E-06,1.27022E-06,1.30945E-06,1.19106E-06,1.17072E-06,1.19123E-06,1.20627E-06,1.16012E-06,1.16431E-06,1.20962E-06,1.23622E-06,1.18886E-06,1.15575E-06
Best setting 08,1.1677E-06,1.16189E-06,1.19261E-06,1.21103E-06,1.17993E-06,1.23425E-06,1.26675E-06,1.17125E-06,1.26562E-06,1.30646E-06,1.19479E-06,1.17241E-06,1.19225E-06,1.20724E-06,1.16038E-06,1.16769E-06,1.2085E-06,1.23464E-06,1.19127E-06,1.15553E-06
Best setting 09,1.17137E-06,1.15947E-06,1.19017E-06,1.20801E-06,1.17885E-06,1.23382E-06,1.26251E-06,1.1729E-06,1.26366E-06,1.31338E-06,1.19252E-06,1.17E-06,1.19222E-06,1.20503E-06,1.16599E-06,1.16143E-06,1.22027E-06,1.23823E-06,1.20365E-06,1.15193E-06
Best setting 10,1.16822E-06,1.15818E-06,1.19437E-06,1.20616E-06,1.17827E-06,1.23111E-06,1.26517E-06,1.16967E-06,1.26678E-06,1.31685E-06,1.19485E-06,1.17121E-06,1.19164E-06,1.20832E-06,1.16397E-06,1.16616E-06,1.22471E-06,1.23582E-06,1.20217E-06,1.14996E-06
Best setting 11,1.1674E-06,1.1574E-06,1.18056E-06,1.20592E-06,1.17645E-06,1.2323E-06,1.26405E-06,1.16869E-06,1.26739E-06,1.31511E-06,1.19463E-06,1.17028E-06,1.18839E-06,1.20675E-06,1.16545E-06,1.16759E-06,1.22375E-06,1.23617E-06,1.20278E-06,1.14828E-06
Best setting 12,1.1682E-06,1.15576E-06,1.16643E-06,1.20457E-06,1.17979E-06,1.23017E-06,1.26826E-06,1.17084E-06,1.26172E-06,1.31553E-06,1.19382E-06,1.17005E-06,1.18655E-06,1.2081E-06,1.16387E-06,1.16879E-06,1.2287E-06,1.23928E-06,1.20266E-06,1.15078E-06
Best setting 13,1.17186E-06,1.15808E-06,1.16637E-06,1.21983E-06,1.17791E-06,1.23248E-06,1.26887E-06,1.17052E-06,1.26668E-06,1.31273E-06,1.19267E-06,1.16988E-06,1.19055E-06,1.20575E-06,1.16585E-06,1.16874E-06,1.22611E-06,1.23589E-06,1.20212E-06,1.15057E-06
Best setting 14,1.17058E-06,1.1546E-06,1.16948E-06,1.21327E-06,1.17732E-06,1.23155E-06,1.27248E-06,1.16851E-06,1.26586E-06,1.31088E-06,1.19385E-06,1.1693E-06,1.19095E-06,1.20424E-06,1.16545E-06,1.16733E-06,1.22549E-06,1.23805E-06,1.20096E-06,1.15002E-06
Best setting 15,1.17183E-06,1.15599E-06,1.1678E-06,1.21928E-06,1.18343E-06,1.23279E-06,1.27119E-06,1.17082E-06,1.26466E-06,1.30847E-06,1.19357E-06,1.16593E-06,1.1897E-06,1.2057E-06,1.16438E-06,1.17136E-06,1.22252E-06,1.23727E-06,1.20045E-06,1.14835E-06
Best setting 16,1.17345E-06,1.15256E-06,1.16385E-06,1.22059E-06,1.17776E-06,1.23378E-06,1.27205E-06,1.17104E-06,1.26807E-06,1.31115E-06,1.19377E-06,1.17006E-06,1.18861E-06,1.20782E-06,1.16717E-06,1.17057E-06,1.22531E-06,1.23619E-06,1.19813E-06,1.15018E-06
Best setting 17,1.16728E-06,1.15508E-06,1.16866E-06,1.21827E-06,1.17865E-06,1.23471E-06,1.26299E-06,1.17102E-06,1.26205E-06,1.31074E-06,1.18952E-06,1.1712E-06,1.19472E-06,1.2009E-06,1.16878E-06,1.16818E-06,1.22247E-06,1.23906E-06,1.19647E-06,1.14929E-06
Best setting 18,1.16565E-06,1.15567E-06,1.16773E-06,1.21953E-06,1.17617E-06,1.23631E-06,1.26345E-06,1.17126E-06,1.26691E-06,1.3095E-06,1.19179E-06,1.16868E-06,1.18635E-06,1.2025E-06,1.16719E-06,1.17147E-06,1.22663E-06,1.23848E-06,1.19667E-06,1.1502E-06
Best setting 19,1.16748E-06,1.15541E-06,1.23423E-06,1.21651E-06,1.17974E-06,1.23726E-06,1.26428E-06,1.17386E-06,1.26776E-06,1.30922E-06,1.19291E-06,1.17102E-06,1.18409E-06,1.2037E-06,1.16525E-06,1.16934E-06,1.22677E-06,1.24051E-06,1.19777E-06,1.15037E-06
Best setting 20,1.16795E-06,1.15432E-06,1.16341E-06,1.21799E-06,1.1757E-06,1.23425E-06,1.26604E-06,1.16501E-06,1.26313E-06,1.31256E-06,1.19286E-06,1.1687E-06,1.17874E-06,1.19334E-06,1.16615E-06,1.16743E-06,1.22502E-06,1.23985E-06,1.1985E-06,1.15091E-06
