Case 01,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.65378E-06,1.76033E-06,1.86207E-06,1.90636E-06,1.95678E-06,1.77562E-06,1.75272E-06,1.8926E-06,2.00923E-06,1.9726E-06,1.85544E-06,1.78752E-06,3.963E-06,2.01459E-06,1.76161E-06,2.0085E-06,1.84129E-06,1.84917E-06,1.9107E-06,2.09879E-06
Amortise opt. 63,1.65351E-06,1.76093E-06,1.85707E-06,1.8676E-06,1.94999E-06,1.78508E-06,1.76415E-06,1.88493E-06,2.01705E-06,2.08551E-06,1.85971E-06,1.8004E-06,3.9397E-06,1.78461E-06,2.02314E-06,2.00806E-06,2.05986E-06,1.84021E-06,1.88848E-06,2.07506E-06
Amortise opt. 64,1.6517E-06,1.76313E-06,1.85325E-06,1.87922E-06,1.95464E-06,1.77598E-06,1.74949E-06,1.88995E-06,2.03443E-06,1.79036E-06,1.88201E-06,1.81006E-06,1.78773E-06,1.78837E-06,1.88268E-06,2.00697E-06,2.06215E-06,2.00381E-06,1.88841E-06,1.90582E-06
Amortise opt. 65,1.64448E-06,1.94268E-06,1.84786E-06,1.84541E-06,1.95225E-06,1.95049E-06,1.762E-06,1.85737E-06,1.75615E-06,1.78327E-06,1.8307E-06,1.84783E-06,1.78354E-06,1.77773E-06,1.78213E-06,2.02183E-06,2.05737E-06,1.99271E-06,1.8836E-06,1.95446E-06
Amortise opt. 66,1.64802E-06,1.95866E-06,1.85794E-06,1.84141E-06,1.95806E-06,1.96963E-06,1.74934E-06,1.84251E-06,1.83837E-06,1.78192E-06,1.83306E-06,1.86321E-06,1.79336E-06,1.77265E-06,2.01662E-06,1.99398E-06,2.05506E-06,1.99755E-06,1.89823E-06,1.99726E-06
Amortise opt. 67,1.64494E-06,1.95093E-06,1.859E-06,1.82213E-06,1.95871E-06,1.96613E-06,1.75365E-06,1.83933E-06,1.81978E-06,1.75722E-06,1.85493E-06,1.83102E-06,1.78902E-06,1.77619E-06,2.03698E-06,1.99052E-06,2.06181E-06,1.99593E-06,1.89735E-06,1.90469E-06
Amortise opt. 68,3.95249E-06,1.83418E-06,1.92304E-06,1.83444E-06,1.95371E-06,2.00056E-06,1.76887E-06,1.83556E-06,1.76531E-06,1.76612E-06,1.85587E-06,1.83257E-06,1.80769E-06,1.77705E-06,1.79607E-06,1.99235E-06,2.05823E-06,1.99792E-06,1.89596E-06,1.95807E-06
Amortise opt. 69,3.95876E-06,1.81281E-06,1.92541E-06,1.82311E-06,1.95529E-06,1.96522E-06,1.90575E-06,1.84773E-06,1.76823E-06,1.76924E-06,1.80925E-06,1.84626E-06,1.79252E-06,1.84457E-06,1.84184E-06,2.03344E-06,2.05609E-06,2.01303E-06,2.21458E-06,1.95443E-06
Amortise opt. 70,3.93946E-06,1.74519E-06,1.91667E-06,1.83241E-06,1.95644E-06,1.97499E-06,1.90684E-06,1.84868E-06,1.7624E-06,3.95921E-06,1.84433E-06,1.80816E-06,1.86887E-06,1.86128E-06,1.86404E-06,1.98152E-06,2.0632E-06,2.21482E-06,2.18832E-06,1.89372E-06
Amortise opt. 71,3.93863E-06,1.74469E-06,1.91713E-06,1.83833E-06,1.97509E-06,1.97213E-06,1.91605E-06,1.91689E-06,1.7611E-06,4.07501E-06,1.79171E-06,1.80435E-06,1.83557E-06,1.8381E-06,1.85434E-06,1.98252E-06,2.05891E-06,2.42606E-06,1.78339E-06,1.88716E-06
Amortise opt. 72,3.93505E-06,1.83084E-06,1.91848E-06,1.87461E-06,2.00132E-06,1.96994E-06,1.88821E-06,1.92102E-06,1.76071E-06,4.05094E-06,1.79252E-06,1.82312E-06,1.86233E-06,1.83677E-06,1.84203E-06,1.97468E-06,2.01829E-06,2.43923E-06,1.78408E-06,1.7947E-06
Amortise opt. 73,3.9328E-06,1.85161E-06,1.95455E-06,1.87561E-06,1.97706E-06,1.91296E-06,1.85006E-06,1.90203E-06,1.7666E-06,1.82698E-06,1.78737E-06,1.80156E-06,1.83028E-06,1.85067E-06,1.82946E-06,1.97549E-06,1.76895E-06,2.05205E-06,1.80765E-06,1.78063E-06
Amortise opt. 74,3.90815E-06,1.80134E-06,1.96766E-06,1.85883E-06,1.9834E-06,1.9122E-06,1.86022E-06,1.90583E-06,1.76358E-06,1.83153E-06,1.78876E-06,1.80337E-06,1.84382E-06,1.86582E-06,1.82936E-06,1.97491E-06,2.01511E-06,2.05902E-06,1.90338E-06,1.78108E-06
Amortise opt. 75,3.89271E-06,1.77689E-06,1.95167E-06,1.86496E-06,1.98118E-06,1.87901E-06,1.84832E-06,1.91683E-06,2.01516E-06,1.82885E-06,1.78928E-06,1.80913E-06,1.8738E-06,1.84835E-06,1.85623E-06,2.02431E-06,1.76877E-06,2.04812E-06,1.88409E-06,1.77544E-06
Amortise opt. 76,3.89217E-06,1.79332E-06,1.95503E-06,1.88087E-06,1.77579E-06,1.86156E-06,1.85685E-06,1.76405E-06,2.03183E-06,1.87857E-06,1.67489E-06,1.76801E-06,1.72133E-06,1.86778E-06,1.81897E-06,2.00403E-06,1.7673E-06,2.04958E-06,1.83214E-06,1.77514E-06
Amortise opt. 77,3.89199E-06,1.7813E-06,1.95858E-06,1.87448E-06,1.78304E-06,1.86456E-06,1.89128E-06,1.7589E-06,2.01337E-06,1.86904E-06,1.92712E-06,1.76532E-06,1.89408E-06,1.84461E-06,1.81611E-06,2.02215E-06,1.77091E-06,2.04865E-06,1.83186E-06,1.77288E-06
Amortise opt. 78,3.89363E-06,1.78236E-06,1.94594E-06,1.88457E-06,2.07915E-06,1.8656E-06,1.86411E-06,1.75055E-06,2.0127E-06,1.83556E-06,1.91945E-06,1.76365E-06,2.04168E-06,1.84465E-06,1.82719E-06,2.01714E-06,1.78066E-06,2.13423E-06,1.88672E-06,1.77557E-06
Amortise opt. 79,3.89E-06,1.80023E-06,1.94781E-06,1.91984E-06,2.03114E-06,1.85641E-06,1.86659E-06,1.75609E-06,2.01437E-06,1.83603E-06,1.80614E-06,1.76606E-06,1.94173E-06,1.83985E-06,1.79023E-06,2.01956E-06,1.77347E-06,2.19726E-06,1.80045E-06,1.77236E-06
Amortise opt. 80,3.89077E-06,1.87157E-06,1.95046E-06,1.91199E-06,1.88476E-06,1.85332E-06,1.86302E-06,1.7516E-06,1.99678E-06,1.84235E-06,1.80008E-06,1.76701E-06,1.94513E-06,1.80615E-06,1.78459E-06,2.02317E-06,1.76818E-06,2.07875E-06,1.88956E-06,1.76993E-06
Best setting 01,1.64153E-06,1.81695E-06,1.73731E-06,1.68889E-06,1.76175E-06,1.6246E-06,1.75538E-06,1.83905E-06,1.75765E-06,1.71453E-06,1.92113E-06,1.66973E-06,2.03326E-06,1.90793E-06,1.7084E-06,2.0014E-06,2.02797E-06,1.81933E-06,1.71938E-06,1.73131E-06
Best setting 02,1.64073E-06,1.81202E-06,1.73458E-06,1.68888E-06,1.75961E-06,1.82971E-06,1.7606E-06,1.84585E-06,1.7517E-06,1.72808E-06,1.92837E-06,1.90811E-06,2.03842E-06,1.90009E-06,1.94427E-06,2.00072E-06,2.02724E-06,1.81976E-06,1.7403E-06,1.7308E-06
Best setting 03,1.6455E-06,1.81869E-06,1.73452E-06,1.69081E-06,1.76066E-06,1.83079E-06,1.7606E-06,1.83631E-06,1.76383E-06,1.72069E-06,1.92384E-06,1.90973E-06,2.05882E-06,1.89883E-06,1.9452E-06,1.99791E-06,2.02512E-06,1.8175E-06,1.73277E-06,1.73321E-06
Best setting 04,1.64097E-06,1.81756E-06,1.7325E-06,1.6881E-06,1.75772E-06,1.8354E-06,1.7623E-06,1.83789E-06,1.75736E-06,1.7426E-06,1.92E-06,1.91271E-06,2.04117E-06,1.90066E-06,1.94499E-06,2.00054E-06,2.02917E-06,1.84099E-06,1.70338E-06,1.72754E-06
Best setting 05,1.64765E-06,1.81976E-06,1.73616E-06,1.6889E-06,1.73434E-06,1.83551E-06,1.76271E-06,1.84785E-06,1.75757E-06,1.73556E-06,1.91565E-06,1.9145E-06,2.03192E-06,1.92782E-06,1.94322E-06,2.00161E-06,2.03257E-06,1.86398E-06,1.7315E-06,1.72659E-06
Best setting 06,1.64834E-06,1.81792E-06,1.73536E-06,1.69083E-06,1.71552E-06,1.83252E-06,1.76181E-06,1.84326E-06,1.75481E-06,1.71984E-06,1.91085E-06,1.90129E-06,2.04513E-06,1.96054E-06,1.95248E-06,2.00776E-06,2.02797E-06,1.86368E-06,1.75797E-06,1.73019E-06
Best setting 07,1.64613E-06,1.81283E-06,1.73581E-06,1.68967E-06,1.71941E-06,1.83432E-06,1.76113E-06,1.83782E-06,1.75189E-06,1.73317E-06,1.91021E-06,1.90922E-06,2.03553E-06,1.95473E-06,1.94423E-06,2.00035E-06,2.02354E-06,1.8605E-06,1.88176E-06,1.72927E-06
Best setting 08,1.64301E-06,1.80961E-06,1.73426E-06,1.69205E-06,1.71895E-06,1.84267E-06,1.75452E-06,1.83792E-06,1.75351E-06,1.72311E-06,1.9161E-06,1.90151E-06,2.05072E-06,1.95948E-06,1.9571E-06,2.00738E-06,2.02733E-06,1.78412E-06,1.87369E-06,1.73092E-06
Best setting 09,1.64369E-06,1.81925E-06,1.73495E-06,1.69002E-06,1.71415E-06,1.84042E-06,1.75938E-06,1.84086E-06,1.75301E-06,1.7348E-06,1.91426E-06,1.91517E-06,2.04407E-06,1.95835E-06,1.94504E-06,2.00092E-06,2.03539E-06,1.78031E-06,1.87636E-06,1.73013E-06
Best setting 10,1.64689E-06,1.81025E-06,1.73486E-06,1.6911E-06,1.71472E-06,1.92608E-06,1.75874E-06,1.85203E-06,1.74958E-06,1.73375E-06,1.91412E-06,1.90167E-06,2.03423E-06,1.96311E-06,1.9456E-06,2.00416E-06,2.16532E-06,1.86408E-06,1.87742E-06,1.72913E-06
Best setting 11,1.64304E-06,1.81237E-06,1.73557E-06,1.69091E-06,1.7123E-06,1.92456E-06,1.76042E-06,1.83911E-06,1.74818E-06,1.73062E-06,1.91659E-06,1.90887E-06,2.03702E-06,1.96365E-06,1.95203E-06,1.99038E-06,2.15981E-06,1.86143E-06,1.88088E-06,1.72721E-06
Best setting 12,1.65154E-06,1.8114E-06,1.73205E-06,1.65227E-06,1.71265E-06,1.69834E-06,1.75986E-06,1.83863E-06,1.75491E-06,1.72472E-06,1.91741E-06,1.90764E-06,2.03653E-06,1.96551E-06,1.94272E-06,1.99002E-06,2.16479E-06,1.86297E-06,1.87419E-06,1.73255E-06
Best setting 13,1.64806E-06,1.81408E-06,1.73548E-06,1.647E-06,1.71679E-06,1.92868E-06,1.76374E-06,1.83885E-06,1.75603E-06,1.74039E-06,1.92113E-06,1.9105E-06,2.03656E-06,1.96153E-06,1.95133E-06,1.99822E-06,2.16398E-06,1.86367E-06,1.87792E-06,1.72529E-06
Best setting 14,1.64363E-06,1.81538E-06,1.73421E-06,1.64684E-06,1.71489E-06,1.92789E-06,1.76847E-06,1.8376E-06,1.75699E-06,1.84034E-06,1.91427E-06,1.90215E-06,2.03655E-06,1.96938E-06,1.94652E-06,2.00538E-06,2.16437E-06,1.86206E-06,1.76004E-06,1.72061E-06
Best setting 15,1.65203E-06,1.82559E-06,1.73423E-06,1.64759E-06,1.71621E-06,1.92825E-06,1.76723E-06,1.84327E-06,1.75458E-06,1.83928E-06,1.91558E-06,1.90304E-06,2.03544E-06,1.96551E-06,1.94587E-06,2.00878E-06,2.09192E-06,1.86268E-06,1.73991E-06,1.72624E-06
Best setting 16,1.6501E-06,1.81599E-06,1.73235E-06,1.64699E-06,1.7136E-06,1.93154E-06,1.76652E-06,1.84224E-06,1.75306E-06,1.8394E-06,1.91748E-06,1.91042E-06,2.03551E-06,1.96561E-06,1.94403E-06,2.00141E-06,2.0949E-06,1.86366E-06,1.7108E-06,1.72469E-06
Best setting 17,1.65486E-06,1.81825E-06,1.73209E-06,1.64977E-06,1.65636E-06,1.93188E-06,1.7667E-06,1.84058E-06,1.75088E-06,1.83359E-06,1.91587E-06,1.91077E-06,2.03803E-06,1.92233E-06,1.94924E-06,2.00349E-06,2.09481E-06,1.86087E-06,1.71886E-06,1.72446E-06
Best setting 18,1.65466E-06,1.81684E-06,1.73261E-06,1.58913E-06,1.64505E-06,1.93561E-06,1.77355E-06,1.83846E-06,1.75069E-06,1.76806E-06,1.91626E-06,1.9145E-06,2.03733E-06,1.91168E-06,1.94359E-06,2.00689E-06,2.09722E-06,1.86134E-06,1.74404E-06,1.72168E-06
Best setting 19,1.65073E-06,1.82008E-06,1.73454E-06,1.58253E-06,1.64441E-06,1.92437E-06,1.77386E-06,1.83641E-06,1.75572E-06,1.73156E-06,1.92195E-06,1.90833E-06,2.03591E-06,1.90488E-06,1.94321E-06,1.9969E-06,2.09087E-06,1.82495E-06,1.69732E-06,1.71997E-06
Best setting 20,1.65614E-06,1.81916E-06,1.73326E-06,1.58107E-06,1.64794E-06,1.8286E-06,1.76872E-06,1.83629E-06,1.75704E-06,1.71927E-06,1.91479E-06,1.91358E-06,2.02894E-06,1.90337E-06,1.951E-06,1.99531E-06,2.08545E-06,1.81666E-06,1.71207E-06,1.72711E-06
