Case 18,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.52551E-06,1.71284E-06,1.68401E-06,1.66821E-06,1.71936E-06,1.52394E-06,1.69740E-06,1.74975E-06,1.93396E-06,1.44066E-06,1.70867E-06,1.47206E-06,1.70842E-06,1.68908E-06,1.61390E-06,1.59149E-06,1.62750E-06,1.58401E-06,1.68937E-06,1.69727E-06
Amortise opt. 63,1.84864E-06,1.71697E-06,1.67115E-06,1.68461E-06,1.72485E-06,1.87503E-06,1.79070E-06,1.65840E-06,1.86797E-06,1.39615E-06,1.71501E-06,1.49232E-06,1.72066E-06,1.70332E-06,1.60855E-06,1.63002E-06,1.78751E-06,1.59034E-06,1.63788E-06,1.66740E-06
Amortise opt. 64,1.50084E-06,1.64831E-06,1.72973E-06,1.51776E-06,1.72339E-06,1.68120E-06,1.80629E-06,1.66482E-06,1.88166E-06,1.85961E-06,1.74422E-06,1.46723E-06,1.73384E-06,1.64205E-06,1.63166E-06,1.75736E-06,1.74936E-06,1.62922E-06,1.63494E-06,1.66770E-06
Amortise opt. 65,1.85400E-06,1.70551E-06,1.72758E-06,1.52744E-06,1.75342E-06,1.64935E-06,1.77038E-06,1.69295E-06,1.88356E-06,1.40676E-06,1.38886E-06,1.46737E-06,1.67453E-06,1.63897E-06,1.55450E-06,1.69287E-06,1.78064E-06,1.57427E-06,1.68321E-06,1.66438E-06
Amortise opt. 66,1.49764E-06,1.71312E-06,1.77071E-06,1.48464E-06,1.70891E-06,1.74807E-06,1.76887E-06,1.67604E-06,1.92782E-06,1.41649E-06,1.40185E-06,1.47422E-06,1.64451E-06,1.69003E-06,1.54867E-06,1.71889E-06,1.70160E-06,1.57428E-06,1.59423E-06,1.66987E-06
Amortise opt. 67,1.50218E-06,1.71919E-06,1.74039E-06,1.48306E-06,1.71726E-06,1.64715E-06,1.78725E-06,1.57278E-06,1.81790E-06,1.41737E-06,1.38417E-06,1.47446E-06,1.67071E-06,1.71546E-06,1.61659E-06,1.78434E-06,1.69951E-06,1.58814E-06,1.59514E-06,1.66580E-06
Amortise opt. 68,1.86238E-06,1.74864E-06,1.71722E-06,1.51451E-06,1.73652E-06,1.68049E-06,1.73900E-06,1.63753E-06,1.81903E-06,1.71537E-06,1.38717E-06,1.50497E-06,1.65367E-06,1.65528E-06,1.53736E-06,1.69677E-06,1.72697E-06,1.53747E-06,1.63674E-06,1.69548E-06
Amortise opt. 69,1.79208E-06,1.75045E-06,1.71901E-06,1.46898E-06,1.78345E-06,1.66500E-06,1.73993E-06,1.76826E-06,1.75578E-06,1.77951E-06,1.39384E-06,1.52680E-06,1.65978E-06,1.71865E-06,1.53763E-06,1.79798E-06,1.73812E-06,1.53711E-06,1.52794E-06,1.67086E-06
Amortise opt. 70,1.72967E-06,1.72070E-06,1.77364E-06,1.47223E-06,1.78490E-06,1.80801E-06,1.77046E-06,1.57322E-06,1.77185E-06,1.65664E-06,1.38960E-06,1.48286E-06,1.67628E-06,1.70215E-06,1.64506E-06,1.86960E-06,1.73216E-06,1.57488E-06,1.52630E-06,1.63121E-06
Amortise opt. 71,1.74021E-06,1.74134E-06,1.70875E-06,1.49128E-06,1.70288E-06,1.84375E-06,1.78925E-06,1.63660E-06,1.75155E-06,1.65674E-06,1.69051E-06,1.47765E-06,1.67356E-06,1.65392E-06,1.68774E-06,1.39857E-06,1.69397E-06,1.50654E-06,1.59040E-06,1.63372E-06
Amortise opt. 72,1.73028E-06,1.75027E-06,1.70792E-06,1.48205E-06,1.71802E-06,1.79020E-06,1.75739E-06,1.76330E-06,1.79900E-06,1.71039E-06,1.76394E-06,1.49034E-06,1.73668E-06,1.72892E-06,1.61491E-06,1.42007E-06,1.68575E-06,1.49689E-06,1.75741E-06,1.68624E-06
Amortise opt. 73,1.77244E-06,1.64986E-06,1.71896E-06,1.65892E-06,1.69376E-06,1.79413E-06,1.67135E-06,1.74467E-06,1.81655E-06,1.58188E-06,1.68645E-06,1.43324E-06,1.71342E-06,1.70783E-06,1.61720E-06,1.42130E-06,1.68069E-06,1.53226E-06,1.50566E-06,1.67193E-06
Amortise opt. 74,1.78171E-06,1.68543E-06,1.74471E-06,1.69747E-06,1.74128E-06,1.80897E-06,1.69340E-06,1.74946E-06,1.83815E-06,1.58769E-06,1.68288E-06,1.43597E-06,1.66248E-06,1.63273E-06,1.64703E-06,1.39744E-06,1.73734E-06,1.47244E-06,1.58548E-06,1.70475E-06
Amortise opt. 75,1.77042E-06,1.66768E-06,1.74903E-06,1.68653E-06,1.77527E-06,1.76525E-06,1.66726E-06,1.69366E-06,2.55484E-06,1.65634E-06,1.69037E-06,1.47461E-06,1.72955E-06,1.65804E-06,1.59098E-06,1.41705E-06,1.66453E-06,1.47401E-06,1.75719E-06,1.65791E-06
Amortise opt. 76,1.61397E-06,1.65036E-06,1.76620E-06,1.73306E-06,1.57249E-06,1.75961E-06,1.67246E-06,1.69786E-06,1.84078E-06,1.74027E-06,1.65223E-06,1.80762E-06,1.71474E-06,1.57306E-06,1.58338E-06,1.43310E-06,1.66810E-06,1.49269E-06,1.50533E-06,1.65535E-06
Amortise opt. 77,1.70709E-06,1.68798E-06,1.73093E-06,1.76741E-06,1.60262E-06,1.79531E-06,1.76025E-06,1.74168E-06,1.83111E-06,1.64405E-06,1.65361E-06,1.68266E-06,1.66634E-06,1.57364E-06,1.60969E-06,1.73616E-06,1.67602E-06,1.48212E-06,1.58819E-06,1.66999E-06
Amortise opt. 78,1.60959E-06,1.66758E-06,1.73269E-06,1.78074E-06,1.54305E-06,1.81181E-06,1.67007E-06,1.76461E-06,1.79162E-06,1.64715E-06,1.68546E-06,1.66088E-06,1.72828E-06,1.61440E-06,1.52567E-06,1.81136E-06,1.63891E-06,1.69736E-06,1.75489E-06,1.66777E-06
Amortise opt. 79,1.65591E-06,1.65164E-06,1.74802E-06,1.72988E-06,1.55268E-06,1.80073E-06,1.74835E-06,1.66224E-06,1.80263E-06,1.56246E-06,1.57296E-06,1.65382E-06,1.71306E-06,1.71448E-06,1.52589E-06,1.74487E-06,1.63791E-06,1.73944E-06,1.65937E-06,1.66879E-06
Amortise opt. 80,1.77486E-06,1.70034E-06,1.76564E-06,1.75935E-06,1.58872E-06,1.82702E-06,1.66783E-06,1.70923E-06,1.79341E-06,1.56342E-06,1.57013E-06,1.60249E-06,1.75586E-06,1.61918E-06,1.57935E-06,1.72650E-06,1.66545E-06,1.69826E-06,1.64349E-06,1.70820E-06
Best setting 01,1.39288E-06,1.48514E-06,1.47699E-06,1.46725E-06,1.42050E-06,1.61380E-06,1.61813E-06,1.48739E-06,1.48821E-06,1.40431E-06,1.39271E-06,1.43306E-06,1.47748E-06,1.46275E-06,1.40837E-06,1.39350E-06,1.46078E-06,1.47866E-06,1.46906E-06,1.43959E-06
Best setting 02,1.39827E-06,1.48076E-06,1.47316E-06,1.46561E-06,1.43079E-06,1.50170E-06,1.61575E-06,1.49833E-06,1.48630E-06,1.40454E-06,1.38644E-06,1.43473E-06,1.47248E-06,1.46005E-06,1.40718E-06,1.39471E-06,1.44911E-06,1.48015E-06,1.46824E-06,1.44047E-06
Best setting 03,1.38912E-06,1.47997E-06,1.47369E-06,1.46524E-06,1.43158E-06,1.48252E-06,1.61458E-06,1.49015E-06,1.48904E-06,1.40726E-06,1.39387E-06,1.43364E-06,1.47415E-06,1.46018E-06,1.41053E-06,1.39672E-06,1.45057E-06,1.48166E-06,1.47098E-06,1.44149E-06
Best setting 04,1.39574E-06,1.48168E-06,1.47142E-06,1.46320E-06,1.43141E-06,1.48198E-06,1.61489E-06,1.48988E-06,1.49032E-06,1.40464E-06,1.38774E-06,1.40664E-06,1.47082E-06,1.46659E-06,1.41229E-06,1.39298E-06,1.45355E-06,1.48233E-06,1.46160E-06,1.44203E-06
Best setting 05,1.41483E-06,1.47893E-06,1.47180E-06,1.46594E-06,1.42626E-06,1.48387E-06,1.61739E-06,1.49048E-06,1.49188E-06,1.39964E-06,1.38760E-06,1.40950E-06,1.46254E-06,1.46677E-06,1.41163E-06,1.39587E-06,1.45249E-06,1.49349E-06,1.46999E-06,1.43894E-06
Best setting 06,1.43026E-06,1.47965E-06,1.47247E-06,1.46575E-06,1.42297E-06,1.48181E-06,1.61605E-06,1.48987E-06,1.48595E-06,1.40204E-06,1.38360E-06,1.40425E-06,1.46862E-06,1.46810E-06,1.41129E-06,1.39981E-06,1.45296E-06,1.48115E-06,1.46515E-06,1.44056E-06
Best setting 07,1.43235E-06,1.48241E-06,1.47082E-06,1.46394E-06,1.42955E-06,1.48015E-06,1.61457E-06,1.49032E-06,1.48713E-06,1.40445E-06,1.38548E-06,1.40636E-06,1.47605E-06,1.46827E-06,1.41273E-06,1.39565E-06,1.45697E-06,1.49337E-06,1.46536E-06,1.44271E-06
Best setting 08,1.42718E-06,1.47767E-06,1.47034E-06,1.45945E-06,1.42401E-06,1.47679E-06,1.61535E-06,1.48526E-06,1.48671E-06,1.40031E-06,1.38902E-06,1.40554E-06,1.47114E-06,1.46644E-06,1.41438E-06,1.39404E-06,1.45198E-06,1.49008E-06,1.46422E-06,1.44774E-06
Best setting 09,1.42138E-06,1.48093E-06,1.47310E-06,1.46740E-06,1.42588E-06,1.48219E-06,1.61540E-06,1.48861E-06,1.48821E-06,1.40298E-06,1.39195E-06,1.40640E-06,1.47220E-06,1.46798E-06,1.41246E-06,1.39661E-06,1.57743E-06,1.49231E-06,1.46646E-06,1.44628E-06
Best setting 10,1.42053E-06,1.48469E-06,1.47163E-06,1.46655E-06,1.42997E-06,1.47708E-06,1.61686E-06,1.48962E-06,1.48805E-06,1.40645E-06,1.39109E-06,1.40616E-06,1.47258E-06,1.46773E-06,1.41220E-06,1.39372E-06,1.57689E-06,1.48976E-06,1.46551E-06,1.44261E-06
Best setting 11,1.41807E-06,1.48818E-06,1.47251E-06,1.46757E-06,1.43452E-06,1.47826E-06,1.61641E-06,1.49210E-06,1.46014E-06,1.40841E-06,1.38951E-06,1.40674E-06,1.47304E-06,1.46478E-06,1.41506E-06,1.39400E-06,1.57515E-06,1.48925E-06,1.46237E-06,1.44558E-06
Best setting 12,1.42264E-06,1.48013E-06,1.47336E-06,1.46770E-06,1.43317E-06,1.48157E-06,1.61956E-06,1.48798E-06,1.45661E-06,1.40064E-06,1.37993E-06,1.40587E-06,1.47261E-06,1.46813E-06,1.41298E-06,1.39856E-06,1.57655E-06,1.48905E-06,1.46418E-06,1.44640E-06
Best setting 13,1.42711E-06,1.48741E-06,1.47161E-06,1.46303E-06,1.43231E-06,1.48186E-06,1.61938E-06,1.49672E-06,1.45703E-06,1.40241E-06,1.38838E-06,1.40767E-06,1.46874E-06,1.46343E-06,1.41363E-06,1.39698E-06,1.57993E-06,1.48865E-06,1.46658E-06,1.44683E-06
Best setting 14,1.42315E-06,1.48527E-06,1.47188E-06,1.46323E-06,1.43058E-06,1.53945E-06,1.61790E-06,1.49680E-06,1.45655E-06,1.40322E-06,1.38996E-06,1.40969E-06,1.47228E-06,1.46540E-06,1.41269E-06,1.39641E-06,1.57550E-06,1.49069E-06,1.46680E-06,1.44642E-06
Best setting 15,1.42332E-06,1.48923E-06,1.47079E-06,1.46324E-06,1.43055E-06,1.48322E-06,1.61630E-06,1.49408E-06,1.59292E-06,1.39897E-06,1.38816E-06,1.40970E-06,1.46971E-06,1.46462E-06,1.41381E-06,1.39821E-06,1.57486E-06,1.49316E-06,1.46736E-06,1.44838E-06
Best setting 16,1.42457E-06,1.49395E-06,1.47861E-06,1.46014E-06,1.42305E-06,1.48106E-06,1.61857E-06,1.49399E-06,1.59108E-06,1.40337E-06,1.38902E-06,1.41132E-06,1.46793E-06,1.46460E-06,1.41457E-06,1.39624E-06,1.57669E-06,1.48841E-06,1.46674E-06,1.44660E-06
Best setting 17,1.42397E-06,1.49013E-06,1.47871E-06,1.46121E-06,1.42813E-06,1.47857E-06,1.62147E-06,1.49330E-06,1.58685E-06,1.40324E-06,1.38801E-06,1.41070E-06,1.47063E-06,1.46640E-06,1.41327E-06,1.37980E-06,1.57728E-06,1.48936E-06,1.46794E-06,1.44729E-06
Best setting 18,1.42716E-06,1.49174E-06,1.47667E-06,1.46547E-06,1.42682E-06,1.48060E-06,1.62145E-06,1.49105E-06,1.47299E-06,1.40326E-06,1.38847E-06,1.40889E-06,1.46803E-06,1.46520E-06,1.41341E-06,1.37378E-06,1.57705E-06,1.48531E-06,1.46574E-06,1.44643E-06
Best setting 19,1.42296E-06,1.49243E-06,1.48128E-06,1.46203E-06,1.42980E-06,1.48146E-06,1.61984E-06,1.49131E-06,1.45397E-06,1.40202E-06,1.38344E-06,1.40997E-06,1.46835E-06,1.46828E-06,1.41581E-06,1.38364E-06,1.58463E-06,1.48846E-06,1.46613E-06,1.44879E-06
Best setting 20,1.42236E-06,1.49162E-06,1.46021E-06,1.46429E-06,1.42987E-06,1.48128E-06,1.61244E-06,1.49069E-06,1.45573E-06,1.40261E-06,1.38971E-06,1.40524E-06,1.46963E-06,1.46640E-06,1.41591E-06,1.37933E-06,1.61222E-06,1.48215E-06,1.46469E-06,1.44709E-06
