Case 11,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.29095E-06,1.15247E-06,1.2833E-06,1.2576E-06,1.071E-06,1.39572E-06,1.43925E-06,1.5E-06,1.24903E-06,1.10359E-06,1.46431E-06,1.17433E-06,1.23434E-06,1.15075E-06,1.37116E-06,1.31629E-06,1.18634E-06,1.59014E-06,1.19023E-06,1.39749E-06
Amortise opt. 63,1.27204E-06,1.15042E-06,1.04424E-06,1.25616E-06,1.07235E-06,1.39604E-06,1.47421E-06,1.51691E-06,1.26125E-06,1.24385E-06,1.32192E-06,1.16781E-06,1.23431E-06,1.15098E-06,1.41988E-06,1.33656E-06,1.16213E-06,1.58087E-06,1.18675E-06,1.4481E-06
Amortise opt. 64,1.30375E-06,1.14816E-06,1.02401E-06,1.25222E-06,1.07848E-06,1.37151E-06,1.38947E-06,1.47727E-06,1.2716E-06,1.24832E-06,1.3248E-06,1.16919E-06,1.36441E-06,1.1553E-06,1.37375E-06,1.33299E-06,1.1647E-06,1.5871E-06,1.1887E-06,1.44655E-06
Amortise opt. 65,1.29131E-06,1.13704E-06,1.04247E-06,1.25138E-06,1.05969E-06,1.47492E-06,1.38529E-06,1.47743E-06,1.24959E-06,1.2267E-06,1.30841E-06,1.18971E-06,1.3694E-06,1.17765E-06,1.43235E-06,1.323E-06,1.16543E-06,1.60578E-06,1.188E-06,1.34804E-06
Amortise opt. 66,1.27158E-06,1.13755E-06,1.02018E-06,1.25485E-06,1.06022E-06,1.37429E-06,1.43081E-06,1.47E-06,1.24634E-06,1.22891E-06,1.30741E-06,1.27714E-06,1.34507E-06,1.18473E-06,1.42775E-06,1.3448E-06,1.38259E-06,1.58893E-06,1.19837E-06,1.42618E-06
Amortise opt. 67,1.30721E-06,1.1429E-06,1.02267E-06,1.25391E-06,1.06079E-06,1.44829E-06,1.50971E-06,1.43209E-06,1.26103E-06,1.24293E-06,1.32256E-06,1.26945E-06,1.34664E-06,1.1569E-06,1.41859E-06,1.32499E-06,1.36543E-06,1.58833E-06,1.21314E-06,1.34136E-06
Amortise opt. 68,1.29407E-06,1.49013E-06,1.04405E-06,1.44386E-06,1.3804E-06,1.38277E-06,1.4095E-06,1.43247E-06,1.24754E-06,1.21672E-06,1.29423E-06,1.2413E-06,1.36E-06,1.15733E-06,1.41541E-06,1.26025E-06,1.40341E-06,1.60065E-06,1.18933E-06,1.4011E-06
Amortise opt. 69,1.38035E-06,1.30998E-06,1.02375E-06,1.4606E-06,1.40576E-06,1.24387E-06,1.42902E-06,1.45926E-06,1.21077E-06,1.21658E-06,1.2928E-06,1.23911E-06,1.33437E-06,1.17189E-06,1.36129E-06,1.25449E-06,1.36178E-06,1.58177E-06,1.19071E-06,1.44193E-06
Amortise opt. 70,1.42946E-06,1.46914E-06,1.02988E-06,1.34196E-06,1.37403E-06,1.24304E-06,1.39605E-06,1.428E-06,1.21959E-06,1.23036E-06,1.29161E-06,1.23658E-06,1.25086E-06,1.15333E-06,1.33807E-06,1.23682E-06,1.3741E-06,1.58575E-06,1.18788E-06,1.19043E-06
Amortise opt. 71,1.35454E-06,1.30438E-06,1.04453E-06,1.33802E-06,1.3763E-06,1.47431E-06,1.39298E-06,1.43197E-06,1.20351E-06,1.2156E-06,1.29146E-06,1.23867E-06,1.20684E-06,1.15539E-06,1.29202E-06,1.23461E-06,1.3965E-06,1.58915E-06,1.18812E-06,1.19261E-06
Amortise opt. 72,1.35068E-06,1.2523E-06,1.27253E-06,1.42851E-06,1.37579E-06,1.2503E-06,1.40837E-06,1.43832E-06,1.20379E-06,1.21308E-06,1.29034E-06,1.23377E-06,1.21456E-06,1.15429E-06,1.30584E-06,1.23591E-06,1.39969E-06,1.44698E-06,1.19011E-06,1.19531E-06
Amortise opt. 73,1.37882E-06,1.47859E-06,1.28885E-06,1.32576E-06,1.26919E-06,1.27524E-06,1.39401E-06,1.40014E-06,1.21366E-06,1.21519E-06,1.2806E-06,1.23921E-06,1.21094E-06,1.27403E-06,1.29133E-06,1.23344E-06,1.35955E-06,1.41882E-06,9.93126E-07,1.19035E-06
Amortise opt. 74,1.40384E-06,1.26064E-06,1.27389E-06,1.32474E-06,1.28456E-06,1.24519E-06,1.41414E-06,1.40026E-06,1.18932E-06,1.21478E-06,1.21344E-06,1.23987E-06,1.19425E-06,1.28267E-06,1.29394E-06,1.23546E-06,1.39953E-06,1.41648E-06,1.00365E-06,1.19341E-06
Amortise opt. 75,1.38838E-06,1.31941E-06,1.27553E-06,1.33984E-06,1.2729E-06,1.24105E-06,1.42465E-06,1.42321E-06,1.18793E-06,1.18117E-06,1.21268E-06,1.24153E-06,1.21645E-06,1.25184E-06,1.23759E-06,1.23434E-06,1.35925E-06,1.42246E-06,9.80344E-07,1.1972E-06
Amortise opt. 76,1.43072E-06,1.2964E-06,1.29418E-06,2.00947E-06,1.27125E-06,1.25129E-06,1.39357E-06,1.39938E-06,1.1906E-06,1.19355E-06,1.211E-06,1.24383E-06,1.19926E-06,1.24926E-06,1.23754E-06,1.25922E-06,1.37428E-06,1.42525E-06,9.8041E-07,1.18838E-06
Amortise opt. 77,1.36276E-06,1.42306E-06,1.27586E-06,1.43114E-06,1.28997E-06,1.46909E-06,1.39248E-06,1.39927E-06,1.1929E-06,1.1726E-06,1.21633E-06,1.22856E-06,1.18841E-06,1.39522E-06,1.2874E-06,1.25555E-06,1.39988E-06,1.03299E-06,9.79985E-07,1.19819E-06
Amortise opt. 78,1.35771E-06,1.44319E-06,1.27965E-06,1.44859E-06,1.27582E-06,1.04353E-06,1.40891E-06,1.39634E-06,1.15143E-06,1.17064E-06,1.21031E-06,1.22655E-06,1.21944E-06,1.36739E-06,1.30128E-06,1.23309E-06,1.42986E-06,1.04719E-06,9.80694E-07,1.20878E-06
Amortise opt. 79,1.38321E-06,1.31425E-06,1.29707E-06,1.3485E-06,1.27802E-06,1.05771E-06,1.39111E-06,1.36122E-06,1.15349E-06,1.17605E-06,1.2108E-06,1.23942E-06,1.18726E-06,1.53333E-06,1.33584E-06,1.23399E-06,1.43907E-06,1.02548E-06,9.81992E-07,1.19973E-06
Amortise opt. 80,1.4091E-06,1.31109E-06,1.27692E-06,1.34121E-06,1.29696E-06,1.03575E-06,1.39136E-06,1.35657E-06,1.15447E-06,1.17845E-06,1.20909E-06,1.21499E-06,1.1915E-06,1.61596E-06,1.37991E-06,1.23389E-06,1.39951E-06,1.02365E-06,1.00888E-06,1.20093E-06
Best setting 01,1.19606E-06,1.03838E-06,9.74494E-07,1.00014E-06,9.82132E-07,1.03285E-06,1.06069E-06,1.24393E-06,1.01361E-06,1.01797E-06,1.11472E-06,1.16066E-06,1.02154E-06,1.10963E-06,1.03056E-06,1.00944E-06,9.91075E-07,1.01789E-06,9.8165E-07,1.144E-06
Best setting 02,1.19578E-06,1.01042E-06,9.76093E-07,1.00332E-06,9.77829E-07,1.0413E-06,1.06398E-06,1.24338E-06,9.85632E-07,1.01752E-06,1.10902E-06,1.12315E-06,9.8957E-07,1.10684E-06,1.02609E-06,1.00574E-06,9.87892E-07,1.02288E-06,9.81501E-07,1.1409E-06
Best setting 03,1.1949E-06,1.02122E-06,9.76058E-07,1.00498E-06,9.81431E-07,1.04155E-06,1.06131E-06,1.23939E-06,9.83474E-07,1.00761E-06,1.1149E-06,1.1279E-06,9.96735E-07,1.10097E-06,1.02551E-06,1.00674E-06,9.9086E-07,1.01806E-06,9.82411E-07,1.13599E-06
Best setting 04,1.19287E-06,1.00398E-06,9.74308E-07,9.88611E-07,9.81436E-07,1.02557E-06,1.06714E-06,1.24125E-06,9.85762E-07,1.00995E-06,1.11233E-06,1.12387E-06,9.95818E-07,1.05246E-06,1.02481E-06,1.00879E-06,9.88122E-07,1.01614E-06,9.80883E-07,1.13902E-06
Best setting 05,1.19438E-06,1.00397E-06,9.7522E-07,9.85635E-07,9.79937E-07,1.0271E-06,1.06397E-06,1.24053E-06,9.8436E-07,1.01823E-06,1.1125E-06,1.12454E-06,9.90499E-07,1.02697E-06,1.02286E-06,1.00571E-06,9.89919E-07,1.01683E-06,9.75515E-07,1.13676E-06
Best setting 06,1.19636E-06,1.01629E-06,9.75074E-07,9.8754E-07,9.77601E-07,1.02633E-06,1.06229E-06,1.23936E-06,9.85019E-07,1.01512E-06,1.10972E-06,1.1237E-06,9.91166E-07,1.02473E-06,1.02998E-06,1.0068E-06,9.89039E-07,1.01343E-06,9.77062E-07,1.13787E-06
Best setting 07,1.1954E-06,1.00303E-06,9.74882E-07,9.86886E-07,9.81837E-07,1.02547E-06,1.06489E-06,1.24459E-06,9.81201E-07,1.00975E-06,1.11543E-06,1.12453E-06,9.95522E-07,1.02351E-06,1.02506E-06,1.00503E-06,9.91098E-07,1.01646E-06,9.7824E-07,1.1395E-06
Best setting 08,1.19248E-06,1.00003E-06,9.73158E-07,9.87943E-07,9.79237E-07,1.02329E-06,1.06348E-06,1.24028E-06,9.86212E-07,1.01529E-06,1.12125E-06,1.12363E-06,9.99114E-07,1.02042E-06,1.0252E-06,1.00831E-06,9.8798E-07,1.01133E-06,9.80723E-07,1.14144E-06
Best setting 09,1.1954E-06,1.00343E-06,9.73247E-07,9.86817E-07,9.78753E-07,1.02397E-06,1.06462E-06,1.24382E-06,9.85969E-07,1.01299E-06,1.11242E-06,1.12181E-06,9.84082E-07,1.01891E-06,1.02647E-06,1.0068E-06,9.89227E-07,1.01178E-06,9.80126E-07,1.14088E-06
Best setting 10,1.19411E-06,1.00313E-06,9.76187E-07,9.85904E-07,9.8024E-07,1.02534E-06,1.0675E-06,1.23718E-06,9.90776E-07,1.01525E-06,1.1094E-06,1.12641E-06,9.8033E-07,1.02802E-06,1.03338E-06,1.00739E-06,9.89654E-07,1.01278E-06,9.80165E-07,1.13756E-06
Best setting 11,1.1945E-06,9.977E-07,9.74186E-07,9.84914E-07,9.80567E-07,1.02557E-06,1.06699E-06,1.23442E-06,9.85467E-07,1.01282E-06,1.10655E-06,1.12509E-06,9.80439E-07,1.02858E-06,1.02909E-06,1.00516E-06,9.87258E-07,1.01638E-06,9.79182E-07,1.13672E-06
Best setting 12,1.19688E-06,9.97449E-07,9.73892E-07,9.879E-07,9.78752E-07,1.02632E-06,1.06663E-06,1.23801E-06,9.83695E-07,1.01526E-06,1.10993E-06,1.1286E-06,9.80266E-07,1.03053E-06,1.02773E-06,1.00088E-06,9.89404E-07,1.01974E-06,9.78049E-07,1.139E-06
Best setting 13,1.19503E-06,9.99374E-07,9.75011E-07,9.85176E-07,9.77577E-07,1.02549E-06,1.06886E-06,1.23974E-06,9.8582E-07,1.01088E-06,1.10855E-06,1.12746E-06,9.81494E-07,1.03224E-06,1.02931E-06,1.00586E-06,9.89453E-07,1.01523E-06,9.78495E-07,1.14023E-06
Best setting 14,1.19498E-06,9.96295E-07,9.75259E-07,9.79802E-07,9.81694E-07,1.02479E-06,1.06752E-06,1.23458E-06,9.92309E-07,1.01595E-06,1.17898E-06,1.12359E-06,9.79673E-07,1.03264E-06,1.02828E-06,1.00331E-06,9.89247E-07,1.0174E-06,9.7866E-07,1.13664E-06
Best setting 15,1.19758E-06,9.95422E-07,9.75471E-07,9.82869E-07,9.78519E-07,1.02545E-06,1.06631E-06,1.24073E-06,1.06827E-06,1.01536E-06,1.17696E-06,1.12468E-06,9.8108E-07,1.03326E-06,1.02758E-06,1.00441E-06,9.88636E-07,1.0151E-06,9.785E-07,1.13952E-06
Best setting 16,1.19872E-06,9.96134E-07,9.7492E-07,9.7972E-07,9.80243E-07,1.02459E-06,1.06719E-06,1.24063E-06,1.06468E-06,1.01268E-06,1.18021E-06,1.1234E-06,9.79904E-07,1.02958E-06,1.01705E-06,1.00219E-06,9.90873E-07,1.01525E-06,9.76182E-07,1.1343E-06
Best setting 17,1.19186E-06,9.97389E-07,9.74454E-07,9.82609E-07,9.81383E-07,1.02605E-06,1.06248E-06,1.24553E-06,1.0678E-06,1.01367E-06,1.17872E-06,1.12685E-06,9.82429E-07,1.03523E-06,1.01777E-06,1.00634E-06,9.87168E-07,1.01326E-06,9.80046E-07,1.13209E-06
Best setting 18,1.19348E-06,9.98843E-07,9.75685E-07,9.79432E-07,9.7943E-07,1.02686E-06,1.0667E-06,1.24632E-06,1.06692E-06,1.01414E-06,1.17734E-06,1.12748E-06,1.0545E-06,1.03148E-06,1.02682E-06,1.00485E-06,9.9234E-07,1.01531E-06,9.79165E-07,1.1555E-06
Best setting 19,1.19148E-06,9.96285E-07,9.7308E-07,9.83305E-07,9.76897E-07,1.02652E-06,1.06716E-06,1.24853E-06,1.05294E-06,1.01499E-06,1.18053E-06,1.12895E-06,1.05668E-06,1.03648E-06,1.02816E-06,1.00372E-06,9.89916E-07,1.01393E-06,9.78422E-07,1.25332E-06
Best setting 20,1.19206E-06,9.94376E-07,9.72712E-07,9.8058E-07,9.81287E-07,1.02446E-06,1.05527E-06,1.2493E-06,9.85268E-07,1.01371E-06,1.17662E-06,1.12676E-06,1.05629E-06,1.02994E-06,1.02901E-06,1.00625E-06,9.8964E-07,1.00898E-06,9.77679E-07,1.25082E-06
