Case 09,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,3.06246E-06,1.05137E-06,3.18753E-06,3.18933E-06,1.02441E-06,8.88123E-07,1.05375E-06,1.11429E-06,4.39397E-06,1.00893E-06,1.0237E-06,1.04252E-06,1.00285E-06,1.00936E-06,8.84427E-07,9.87167E-07,1.03067E-06,1.03203E-06,1.38261E-06,1.03095E-06
Amortise opt. 63,8.76567E-07,8.936E-07,9.07772E-07,9.78623E-07,1.02775E-06,8.86388E-07,1.09438E-06,4.1871E-06,1.05278E-06,1.02155E-06,1.02536E-06,1.04379E-06,1.00267E-06,1.02542E-06,1.054E-06,9.98334E-07,1.02106E-06,1.00464E-06,8.76042E-07,1.02844E-06
Amortise opt. 64,8.47948E-07,8.96542E-07,8.45314E-07,9.88045E-07,1.02819E-06,8.7947E-07,1.10478E-06,4.20511E-06,1.04192E-06,1.02978E-06,1.02956E-06,1.05163E-06,1.00191E-06,9.87391E-07,8.86027E-07,9.7389E-07,1.01107E-06,1.03788E-06,8.74273E-07,1.03977E-06
Amortise opt. 65,8.61857E-07,8.85582E-07,8.68284E-07,9.87319E-07,1.02769E-06,8.79946E-07,1.31342E-06,4.19832E-06,1.02518E-06,8.98164E-07,1.10553E-06,8.83839E-07,1.0019E-06,9.86656E-07,1.07506E-06,9.7023E-07,1.00529E-06,9.93848E-07,8.86076E-07,1.0348E-06
Amortise opt. 66,8.43981E-07,8.74442E-07,8.42477E-07,1.05656E-06,1.02038E-06,8.79129E-07,1.33355E-06,1.15726E-06,1.02695E-06,1.12488E-06,1.11832E-06,8.81668E-07,1.0017E-06,9.85563E-07,1.04786E-06,9.80194E-07,1.00959E-06,1.03731E-06,1.06164E-06,1.52459E-06
Amortise opt. 67,8.88617E-07,8.73051E-07,8.50422E-07,8.72567E-07,1.02355E-06,8.78415E-07,1.29129E-06,9.08705E-07,1.03715E-06,1.11548E-06,1.10103E-06,1.04721E-06,1.00118E-06,9.8661E-07,8.66742E-07,9.75359E-07,9.97729E-07,9.76059E-07,9.74296E-07,1.52175E-06
Amortise opt. 68,8.65614E-07,8.74752E-07,8.84771E-07,8.69803E-07,1.02747E-06,8.78426E-07,1.29506E-06,1.11322E-06,1.05322E-06,1.13239E-06,1.10077E-06,1.12976E-06,1.0018E-06,9.8675E-07,9.18786E-07,8.85305E-07,9.97596E-07,9.833E-07,9.76802E-07,1.50128E-06
Amortise opt. 69,8.72034E-07,8.76601E-07,8.25119E-07,8.68146E-07,1.03434E-06,8.80891E-07,1.31141E-06,9.05006E-07,3.13622E-06,1.14087E-06,1.10655E-06,1.01573E-06,1.00147E-06,1.00307E-06,8.40729E-07,8.89012E-07,9.97322E-07,1.01817E-06,9.84743E-07,1.49751E-06
Amortise opt. 70,8.88284E-07,8.84385E-07,8.36455E-07,1.04334E-06,1.09863E-06,1.09822E-06,1.13407E-06,1.09746E-06,3.13251E-06,1.12961E-06,1.09471E-06,1.00283E-06,1.17894E-06,1.01427E-06,8.34782E-07,8.82291E-07,9.95893E-07,1.39699E-06,9.73627E-07,1.49661E-06
Amortise opt. 71,8.90971E-07,1.02407E-06,8.2523E-07,1.04762E-06,1.12234E-06,1.40868E-06,1.13322E-06,1.14063E-06,3.14189E-06,1.12402E-06,1.08368E-06,1.00321E-06,1.00294E-06,1.05137E-06,8.63894E-07,8.81759E-07,9.9593E-07,1.40987E-06,9.91525E-07,1.49701E-06
Amortise opt. 72,8.8408E-07,9.0041E-07,8.7362E-07,1.05686E-06,1.09957E-06,1.0789E-06,1.30069E-06,4.4183E-06,3.19829E-06,1.13236E-06,1.10214E-06,1.00157E-06,9.79104E-07,1.06352E-06,9.14928E-07,8.81157E-07,9.98413E-07,1.38594E-06,9.84201E-07,1.49962E-06
Amortise opt. 73,8.96502E-07,8.85521E-07,8.81685E-07,1.05255E-06,1.04254E-06,1.10146E-06,1.10524E-06,4.4069E-06,3.21031E-06,1.12701E-06,1.09024E-06,1.0113E-06,9.7871E-07,1.07089E-06,1.06226E-06,1.06115E-06,8.79528E-07,1.39222E-06,9.98671E-07,3.17586E-06
Amortise opt. 74,1.04855E-06,1.01901E-06,8.7139E-07,1.04096E-06,1.03971E-06,1.08851E-06,1.11099E-06,4.24249E-06,3.16478E-06,1.02998E-06,4.2932E-06,1.01393E-06,9.77607E-07,1.06075E-06,1.01532E-06,8.81459E-07,1.03111E-06,1.38704E-06,1.00016E-06,9.70771E-07
Amortise opt. 75,4.29054E-06,9.02187E-07,8.73001E-07,1.04167E-06,1.03366E-06,8.9251E-07,1.13145E-06,4.24474E-06,3.09791E-06,1.02128E-06,4.31292E-06,8.77706E-07,9.78875E-07,1.06449E-06,1.05921E-06,8.86318E-07,1.07235E-06,8.68215E-07,8.88049E-07,3.14359E-06
Amortise opt. 76,4.30226E-06,8.8701E-07,8.75611E-07,1.04368E-06,1.04195E-06,8.86331E-07,8.72486E-07,4.27281E-06,3.1245E-06,1.00699E-06,4.27602E-06,1.07438E-06,9.78446E-07,1.06968E-06,1.01062E-06,8.84111E-07,9.98868E-07,8.25473E-07,8.89745E-07,9.71509E-07
Amortise opt. 77,4.24109E-06,8.55406E-07,8.62793E-07,1.03705E-06,1.03301E-06,8.83414E-07,8.67632E-07,1.0247E-06,3.10423E-06,1.00239E-06,4.38657E-06,1.05631E-06,1.02711E-06,9.7322E-07,1.02601E-06,1.0791E-06,1.05439E-06,8.38599E-07,9.97938E-07,9.76707E-07
Amortise opt. 78,4.24235E-06,1.2184E-06,8.64405E-07,1.03641E-06,1.04323E-06,8.78485E-07,8.68335E-07,1.0421E-06,8.91473E-07,1.00596E-06,4.41601E-06,1.0934E-06,1.03792E-06,9.82346E-07,1.05849E-06,1.0855E-06,9.84236E-07,8.29062E-07,1.06832E-06,3.18821E-06
Amortise opt. 79,4.26728E-06,8.60848E-07,8.63395E-07,1.04895E-06,1.04191E-06,8.82818E-07,8.65729E-07,1.01897E-06,1.08465E-06,1.00518E-06,4.29569E-06,1.09578E-06,1.02315E-06,1.0256E-06,9.82625E-07,1.06738E-06,1.0503E-06,1.0332E-06,1.03752E-06,1.06535E-06
Amortise opt. 80,1.01575E-06,8.5978E-07,8.93874E-07,1.0155E-06,1.06489E-06,8.73363E-07,8.67872E-07,1.02087E-06,1.11526E-06,1.05596E-06,4.21508E-06,1.07686E-06,1.02308E-06,4.21499E-06,9.84663E-07,1.06411E-06,9.89071E-07,8.70526E-07,1.05969E-06,1.07269E-06
Best setting 01,8.35652E-07,8.23674E-07,8.27731E-07,8.10148E-07,8.54635E-07,8.74116E-07,8.43663E-07,8.73795E-07,8.79508E-07,8.68497E-07,8.88054E-07,8.22504E-07,8.85399E-07,8.33415E-07,8.29113E-07,8.72146E-07,8.77525E-07,8.30226E-07,8.28905E-07,8.91347E-07
Best setting 02,8.31285E-07,8.22551E-07,8.24818E-07,8.0783E-07,8.48347E-07,8.73988E-07,8.44218E-07,8.66471E-07,8.76619E-07,8.64294E-07,8.78914E-07,8.23558E-07,8.80767E-07,8.27865E-07,8.26436E-07,8.7174E-07,8.76991E-07,8.31607E-07,8.29779E-07,8.88746E-07
Best setting 03,8.297E-07,8.24587E-07,8.2599E-07,8.0643E-07,8.49962E-07,8.77112E-07,8.52469E-07,8.68154E-07,8.7431E-07,8.65534E-07,8.77654E-07,8.18929E-07,8.81424E-07,8.28271E-07,8.26237E-07,8.70072E-07,8.7716E-07,8.25619E-07,8.27817E-07,8.88402E-07
Best setting 04,8.29521E-07,8.21261E-07,8.25923E-07,8.07177E-07,8.49403E-07,8.74137E-07,8.56583E-07,8.67522E-07,8.7244E-07,8.63243E-07,8.8016E-07,8.20887E-07,8.78589E-07,8.26918E-07,8.2723E-07,8.70392E-07,8.76314E-07,8.27078E-07,8.2826E-07,8.88595E-07
Best setting 05,8.28893E-07,8.27533E-07,8.24249E-07,8.06128E-07,8.4719E-07,8.8464E-07,8.54141E-07,8.67272E-07,8.74448E-07,8.6601E-07,8.79179E-07,8.18768E-07,8.76221E-07,8.31537E-07,8.28158E-07,8.69208E-07,8.78931E-07,8.2665E-07,8.27665E-07,8.85752E-07
Best setting 06,8.32144E-07,8.24342E-07,8.25058E-07,8.05932E-07,8.47099E-07,8.73851E-07,8.5333E-07,8.68791E-07,8.7437E-07,8.64317E-07,8.79249E-07,8.19892E-07,8.75668E-07,8.28793E-07,8.28057E-07,8.71259E-07,8.80854E-07,8.27698E-07,8.29088E-07,8.88823E-07
Best setting 07,8.31706E-07,8.24801E-07,8.26435E-07,8.06213E-07,8.49744E-07,8.74499E-07,8.56003E-07,8.66627E-07,8.73989E-07,8.63741E-07,8.79488E-07,8.17871E-07,8.76047E-07,8.28397E-07,8.29086E-07,8.71898E-07,8.76575E-07,8.27743E-07,8.29651E-07,8.85844E-07
Best setting 08,8.3299E-07,8.22996E-07,8.26476E-07,8.04527E-07,8.45781E-07,8.75631E-07,8.55695E-07,8.69971E-07,8.77094E-07,8.64291E-07,8.78791E-07,8.20287E-07,8.75525E-07,8.30643E-07,8.27988E-07,8.7139E-07,8.75995E-07,8.29438E-07,8.29453E-07,8.88119E-07
Best setting 09,8.32386E-07,8.23259E-07,8.2432E-07,8.05924E-07,8.47699E-07,8.74192E-07,8.57069E-07,8.65964E-07,8.73746E-07,8.64282E-07,8.78522E-07,8.19372E-07,8.77672E-07,8.28522E-07,8.26791E-07,8.70491E-07,8.77055E-07,8.2717E-07,8.29371E-07,8.89996E-07
Best setting 10,8.32293E-07,8.24846E-07,8.26202E-07,8.07356E-07,8.48228E-07,8.74784E-07,8.54711E-07,8.72617E-07,8.72895E-07,8.63304E-07,8.78462E-07,8.20666E-07,8.7998E-07,8.28796E-07,8.28865E-07,8.70245E-07,8.75989E-07,8.29201E-07,8.29322E-07,8.86435E-07
Best setting 11,8.31652E-07,8.24165E-07,8.26372E-07,8.09064E-07,8.48001E-07,8.74641E-07,8.54986E-07,8.66821E-07,8.74438E-07,8.63939E-07,8.80598E-07,8.20184E-07,8.75771E-07,8.28313E-07,8.29527E-07,8.70105E-07,8.75824E-07,8.27611E-07,8.30297E-07,8.91461E-07
Best setting 12,8.29847E-07,8.47406E-07,8.24368E-07,8.07493E-07,8.49524E-07,8.75081E-07,8.5619E-07,8.67763E-07,8.74994E-07,8.65448E-07,8.80597E-07,8.20242E-07,8.76386E-07,8.27815E-07,8.3085E-07,8.72307E-07,8.77902E-07,8.29348E-07,8.29538E-07,8.88388E-07
Best setting 13,8.28754E-07,8.25069E-07,8.2479E-07,8.07313E-07,8.48536E-07,8.74567E-07,8.55651E-07,8.67331E-07,8.75737E-07,8.6522E-07,8.79603E-07,8.16763E-07,8.75882E-07,8.34423E-07,8.28507E-07,8.71246E-07,8.7878E-07,8.30722E-07,8.28321E-07,8.86853E-07
Best setting 14,8.31883E-07,8.23685E-07,8.25213E-07,8.05929E-07,8.4851E-07,8.76487E-07,8.54298E-07,8.68189E-07,8.76943E-07,8.65134E-07,8.80268E-07,8.21406E-07,8.76639E-07,8.27929E-07,8.28312E-07,8.71745E-07,8.79997E-07,8.30903E-07,8.29142E-07,8.85874E-07
Best setting 15,8.31849E-07,8.24388E-07,8.24017E-07,8.05331E-07,8.55547E-07,8.75251E-07,8.5394E-07,8.67889E-07,8.74285E-07,8.64442E-07,8.80649E-07,8.20321E-07,8.78524E-07,8.29694E-07,8.30844E-07,8.71931E-07,8.79646E-07,8.29009E-07,8.30268E-07,8.87338E-07
Best setting 16,8.30146E-07,8.24805E-07,8.27725E-07,8.06874E-07,8.53404E-07,8.75705E-07,8.54628E-07,8.68113E-07,8.77168E-07,8.65271E-07,8.85052E-07,8.18961E-07,8.81157E-07,8.29653E-07,8.30883E-07,8.72451E-07,8.81161E-07,8.30972E-07,8.27394E-07,8.87823E-07
Best setting 17,8.3235E-07,8.25198E-07,8.25488E-07,8.06374E-07,8.50522E-07,8.768E-07,8.56875E-07,8.67383E-07,8.76864E-07,8.65214E-07,8.91869E-07,8.18794E-07,8.77687E-07,8.3342E-07,8.30556E-07,8.6908E-07,8.79237E-07,8.32487E-07,8.27611E-07,8.8666E-07
Best setting 18,8.29836E-07,8.22818E-07,8.25755E-07,8.09936E-07,8.49167E-07,8.76494E-07,8.55877E-07,8.6837E-07,8.72424E-07,8.65339E-07,8.92574E-07,8.18121E-07,8.80758E-07,8.30342E-07,8.3027E-07,8.75566E-07,8.77653E-07,8.27549E-07,8.28107E-07,8.83973E-07
Best setting 19,8.30143E-07,8.23041E-07,8.26785E-07,8.06846E-07,8.50814E-07,8.74559E-07,8.54735E-07,8.66526E-07,8.74636E-07,8.66075E-07,8.91402E-07,8.19813E-07,8.79213E-07,8.29436E-07,8.29083E-07,8.73182E-07,8.80158E-07,8.29495E-07,8.30004E-07,8.90353E-07
Best setting 20,8.31513E-07,8.2285E-07,8.25344E-07,8.08245E-07,8.49834E-07,8.76052E-07,8.55408E-07,8.70826E-07,8.75556E-07,8.64948E-07,8.90502E-07,8.22363E-07,8.80285E-07,8.28469E-07,8.28383E-07,8.68782E-07,8.79932E-07,8.29488E-07,8.27929E-07,8.90129E-07
