Case 06,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.40731E-06,1.54643E-06,1.54277E-06,1.40911E-06,1.4864E-06,1.50912E-06,1.30997E-06,4.26761E-06,1.90875E-06,1.47128E-06,1.59653E-06,1.6261E-06,1.5617E-06,1.39388E-06,1.64087E-06,1.52282E-06,1.45354E-06,1.52044E-06,1.42518E-06,1.50439E-06
Amortise opt. 63,1.38721E-06,1.55884E-06,1.54302E-06,1.40772E-06,1.47241E-06,1.51292E-06,1.3129E-06,1.31314E-06,1.55104E-06,1.46774E-06,1.58852E-06,1.59574E-06,1.56266E-06,1.39281E-06,1.64307E-06,1.52724E-06,1.46605E-06,4.53209E-06,1.42766E-06,1.50369E-06
Amortise opt. 64,1.38554E-06,1.53257E-06,1.49069E-06,1.40767E-06,1.55051E-06,1.324E-06,4.19043E-06,1.31461E-06,2.17789E-06,1.55974E-06,1.2646E-06,1.50299E-06,1.58487E-06,1.48893E-06,1.62765E-06,1.52664E-06,1.45506E-06,4.25109E-06,1.42706E-06,1.50398E-06
Amortise opt. 65,1.38495E-06,1.53126E-06,1.47948E-06,1.4077E-06,1.56118E-06,1.32876E-06,1.42377E-06,4.29922E-06,1.53717E-06,1.60246E-06,1.2659E-06,1.5218E-06,1.32678E-06,1.49344E-06,1.6248E-06,1.43703E-06,1.24296E-06,4.21233E-06,1.44191E-06,1.50374E-06
Amortise opt. 66,1.38364E-06,1.54333E-06,1.49295E-06,1.4097E-06,2.01083E-06,1.62906E-06,1.36933E-06,1.32769E-06,1.53735E-06,1.7854E-06,1.25207E-06,1.47855E-06,1.3231E-06,1.47702E-06,1.64063E-06,1.44071E-06,1.2454E-06,4.2267E-06,1.45706E-06,1.3904E-06
Amortise opt. 67,1.38392E-06,1.51993E-06,1.46929E-06,1.45547E-06,1.55265E-06,1.63167E-06,1.42595E-06,1.33415E-06,1.53723E-06,1.43816E-06,1.25046E-06,1.47879E-06,1.31585E-06,1.46947E-06,2.15515E-06,1.42839E-06,1.69469E-06,4.22777E-06,1.4287E-06,1.3875E-06
Amortise opt. 68,1.38512E-06,1.51827E-06,1.46996E-06,1.47067E-06,1.56027E-06,1.65702E-06,1.3708E-06,1.32342E-06,1.37126E-06,1.4196E-06,1.25066E-06,1.49625E-06,1.31507E-06,1.49608E-06,1.25909E-06,1.42686E-06,1.24667E-06,1.48432E-06,1.42733E-06,1.3873E-06
Amortise opt. 69,1.46989E-06,1.51627E-06,1.48492E-06,1.46033E-06,1.53826E-06,1.63965E-06,1.37496E-06,1.32048E-06,1.34261E-06,1.41688E-06,1.24986E-06,1.47993E-06,1.31376E-06,1.4725E-06,1.25948E-06,1.42824E-06,1.24824E-06,1.46993E-06,1.44687E-06,1.38355E-06
Amortise opt. 70,1.48372E-06,1.52278E-06,1.45384E-06,1.54623E-06,1.5354E-06,1.6264E-06,1.4443E-06,1.31983E-06,1.3327E-06,1.41772E-06,1.25016E-06,1.56796E-06,1.3145E-06,1.46884E-06,1.24907E-06,1.42674E-06,1.69175E-06,1.43161E-06,1.43945E-06,1.3863E-06
Amortise opt. 71,1.45208E-06,1.51754E-06,1.45177E-06,1.53742E-06,1.53523E-06,1.65294E-06,1.30904E-06,1.32177E-06,1.31092E-06,1.41915E-06,1.25273E-06,1.54069E-06,1.3159E-06,1.48166E-06,1.24871E-06,1.42801E-06,1.55103E-06,1.43144E-06,1.57687E-06,1.38614E-06
Amortise opt. 72,1.44703E-06,1.44815E-06,1.45141E-06,1.5335E-06,1.53742E-06,1.64302E-06,1.30669E-06,1.31561E-06,1.30851E-06,1.58106E-06,1.62336E-06,1.54689E-06,4.29122E-06,1.47636E-06,1.24919E-06,1.42884E-06,1.52601E-06,1.43227E-06,1.59854E-06,1.36791E-06
Amortise opt. 73,1.45171E-06,1.46206E-06,1.45105E-06,1.52995E-06,1.53722E-06,1.47221E-06,1.32095E-06,1.31763E-06,1.36496E-06,1.59417E-06,1.58963E-06,1.54936E-06,1.30909E-06,1.45522E-06,1.25071E-06,1.49227E-06,1.5227E-06,1.43096E-06,1.56235E-06,1.38008E-06
Amortise opt. 74,1.4512E-06,1.45295E-06,1.45526E-06,1.54057E-06,1.34456E-06,1.47676E-06,1.30319E-06,1.31626E-06,1.3052E-06,1.57858E-06,1.61282E-06,1.55801E-06,4.25771E-06,1.46716E-06,1.5237E-06,1.53628E-06,1.51859E-06,1.42814E-06,1.55861E-06,1.35686E-06
Amortise opt. 75,1.5623E-06,1.4425E-06,1.45481E-06,1.4835E-06,1.68918E-06,1.46788E-06,1.33955E-06,1.61345E-06,1.30783E-06,1.56378E-06,1.5911E-06,1.56435E-06,1.31015E-06,1.44458E-06,1.51672E-06,1.48688E-06,1.54804E-06,1.43086E-06,1.55767E-06,1.35635E-06
Amortise opt. 76,1.57644E-06,1.46212E-06,1.61853E-06,1.48577E-06,1.32848E-06,1.47182E-06,1.30751E-06,1.63407E-06,1.30469E-06,1.57632E-06,1.59155E-06,1.57201E-06,1.31319E-06,1.44391E-06,1.54464E-06,1.46453E-06,1.55869E-06,1.4329E-06,1.55989E-06,1.3556E-06
Amortise opt. 77,1.55374E-06,1.45131E-06,1.57307E-06,1.52425E-06,1.3233E-06,1.47339E-06,4.1783E-06,1.59947E-06,1.30651E-06,1.54805E-06,1.61631E-06,1.6049E-06,4.28487E-06,1.44059E-06,1.51714E-06,1.49153E-06,1.61406E-06,1.90644E-06,1.56142E-06,1.35523E-06
Amortise opt. 78,1.54951E-06,1.41221E-06,1.60158E-06,1.66184E-06,1.32471E-06,1.65519E-06,4.19095E-06,1.60238E-06,1.30706E-06,1.54778E-06,1.93441E-06,1.55595E-06,1.33543E-06,1.44263E-06,1.53936E-06,1.62559E-06,1.59205E-06,1.48825E-06,4.54629E-06,1.35006E-06
Amortise opt. 79,1.54515E-06,1.42416E-06,1.57219E-06,1.51715E-06,1.32399E-06,1.66959E-06,4.15324E-06,1.61538E-06,1.44013E-06,1.55175E-06,1.51362E-06,1.55534E-06,1.65817E-06,1.4406E-06,1.52289E-06,1.51946E-06,1.541E-06,1.89102E-06,4.2691E-06,1.34966E-06
Amortise opt. 80,1.54817E-06,1.41372E-06,1.48812E-06,1.52966E-06,1.28059E-06,1.63739E-06,4.16536E-06,1.60235E-06,1.43583E-06,1.54969E-06,1.67733E-06,1.57872E-06,1.32669E-06,1.5005E-06,1.2505E-06,1.51028E-06,1.53624E-06,1.49145E-06,4.22726E-06,1.35039E-06
Best setting 01,1.31301E-06,1.40111E-06,1.27406E-06,1.25044E-06,1.24399E-06,1.322E-06,1.32574E-06,1.31332E-06,1.3061E-06,1.33521E-06,1.25072E-06,1.24917E-06,1.24712E-06,1.24802E-06,1.24722E-06,1.25391E-06,1.24801E-06,1.3463E-06,1.2399E-06,1.25135E-06
Best setting 02,1.31177E-06,1.39931E-06,1.27521E-06,1.24889E-06,1.24339E-06,1.32056E-06,1.33109E-06,1.31542E-06,1.30626E-06,1.32204E-06,1.24478E-06,1.24533E-06,1.24919E-06,1.2463E-06,1.25526E-06,1.25292E-06,1.24673E-06,1.33643E-06,1.23912E-06,1.25184E-06
Best setting 03,1.31136E-06,1.39953E-06,1.27236E-06,1.25042E-06,1.2445E-06,1.31899E-06,1.33552E-06,1.31431E-06,1.30589E-06,1.32382E-06,1.245E-06,1.24488E-06,1.25364E-06,1.24753E-06,1.26812E-06,1.25316E-06,1.24641E-06,1.33727E-06,1.23699E-06,1.24918E-06
Best setting 04,1.31219E-06,1.40051E-06,1.27571E-06,1.24941E-06,1.24289E-06,1.31923E-06,1.31275E-06,1.3332E-06,1.30529E-06,1.32309E-06,1.24744E-06,1.245E-06,1.25181E-06,1.24603E-06,1.26758E-06,1.25376E-06,1.24328E-06,1.33589E-06,1.23814E-06,1.25042E-06
Best setting 05,1.31394E-06,1.40061E-06,1.27127E-06,1.25027E-06,1.2427E-06,1.31932E-06,1.3102E-06,1.33436E-06,1.30851E-06,1.3241E-06,1.24675E-06,1.24649E-06,1.25241E-06,1.24639E-06,1.26887E-06,1.25303E-06,1.24578E-06,1.33937E-06,1.23641E-06,1.24878E-06
Best setting 06,1.31102E-06,1.39856E-06,1.2734E-06,1.2494E-06,1.24336E-06,1.31391E-06,1.31647E-06,1.33846E-06,1.30586E-06,1.32449E-06,1.24706E-06,1.24731E-06,1.24954E-06,1.24295E-06,1.26692E-06,1.25389E-06,1.24459E-06,1.33643E-06,1.23772E-06,1.25092E-06
Best setting 07,1.31174E-06,1.39934E-06,1.26969E-06,1.25268E-06,1.24368E-06,1.31885E-06,1.30438E-06,1.33518E-06,1.3059E-06,1.31963E-06,1.24714E-06,1.24365E-06,1.24641E-06,1.24644E-06,1.26699E-06,1.25323E-06,1.24392E-06,1.33815E-06,1.2381E-06,1.25E-06
Best setting 08,1.31451E-06,1.4004E-06,1.27124E-06,1.25238E-06,1.24415E-06,1.31697E-06,1.30443E-06,1.33947E-06,1.3044E-06,1.31761E-06,1.24908E-06,1.2457E-06,1.33087E-06,1.24496E-06,1.26945E-06,1.2526E-06,1.24046E-06,1.33707E-06,1.23721E-06,1.25201E-06
Best setting 09,1.31207E-06,1.40003E-06,1.26887E-06,1.25064E-06,1.24342E-06,1.31617E-06,1.30408E-06,1.33474E-06,1.30644E-06,1.31974E-06,1.24646E-06,1.24602E-06,1.33091E-06,1.24797E-06,1.26886E-06,1.25578E-06,1.24062E-06,1.33734E-06,1.23754E-06,1.24983E-06
Best setting 10,1.31023E-06,1.3974E-06,1.26912E-06,1.2514E-06,1.24146E-06,1.31501E-06,1.30383E-06,1.33167E-06,1.30772E-06,1.31805E-06,1.24546E-06,1.2473E-06,1.32955E-06,1.24707E-06,1.26768E-06,1.25401E-06,1.24195E-06,1.33818E-06,1.23886E-06,1.25271E-06
Best setting 11,1.3133E-06,1.39823E-06,1.26844E-06,1.25219E-06,1.24116E-06,1.31557E-06,1.3047E-06,1.33575E-06,1.30762E-06,1.3192E-06,1.24711E-06,1.2455E-06,1.33175E-06,1.24606E-06,1.26779E-06,1.25253E-06,1.24035E-06,1.33709E-06,1.23679E-06,1.25098E-06
Best setting 12,1.31496E-06,1.40137E-06,1.26989E-06,1.25093E-06,1.24162E-06,1.31469E-06,1.3067E-06,1.33365E-06,1.31016E-06,1.3162E-06,1.2461E-06,1.25351E-06,1.33165E-06,1.24607E-06,1.269E-06,1.2549E-06,1.24195E-06,1.34422E-06,1.23456E-06,1.24957E-06
Best setting 13,1.31304E-06,1.39774E-06,1.26816E-06,1.25181E-06,1.24304E-06,1.31975E-06,1.30448E-06,1.33519E-06,1.30598E-06,1.32149E-06,1.24674E-06,1.25105E-06,1.33079E-06,1.24498E-06,1.2675E-06,1.25332E-06,1.23938E-06,1.33789E-06,1.23507E-06,1.25056E-06
Best setting 14,1.31258E-06,1.39863E-06,1.26829E-06,1.25208E-06,1.2431E-06,1.32016E-06,1.30493E-06,1.33512E-06,1.30599E-06,1.31856E-06,1.24618E-06,1.24537E-06,1.33093E-06,1.24626E-06,1.26652E-06,1.25147E-06,1.24215E-06,1.33375E-06,1.23725E-06,1.25147E-06
Best setting 15,1.31587E-06,1.3988E-06,1.26806E-06,1.25272E-06,1.24311E-06,1.31343E-06,1.30382E-06,1.3365E-06,1.30579E-06,1.31935E-06,1.24613E-06,1.24538E-06,1.33141E-06,1.24568E-06,1.26647E-06,1.25294E-06,1.24136E-06,1.33214E-06,1.23615E-06,1.25088E-06
Best setting 16,1.31772E-06,1.39859E-06,1.26753E-06,1.25267E-06,1.2433E-06,1.31909E-06,1.30458E-06,1.33364E-06,1.30631E-06,1.31938E-06,1.24728E-06,1.24551E-06,1.32922E-06,1.24535E-06,1.27002E-06,1.25365E-06,1.24174E-06,1.33311E-06,1.23618E-06,1.24984E-06
Best setting 17,1.3156E-06,1.39767E-06,1.27003E-06,1.25228E-06,1.2434E-06,1.3245E-06,1.30565E-06,1.33381E-06,1.30811E-06,1.32354E-06,1.24366E-06,1.24751E-06,1.3305E-06,1.2473E-06,1.35761E-06,1.25475E-06,1.24191E-06,1.33277E-06,1.23826E-06,1.2508E-06
Best setting 18,1.31074E-06,1.39907E-06,1.26782E-06,1.25078E-06,1.24348E-06,1.32607E-06,1.30153E-06,1.33237E-06,1.30671E-06,1.31825E-06,1.24562E-06,1.24805E-06,1.33094E-06,1.24644E-06,1.35533E-06,1.25265E-06,1.24232E-06,1.33199E-06,1.24007E-06,1.25013E-06
Best setting 19,1.31564E-06,1.3989E-06,1.27148E-06,1.2499E-06,1.24155E-06,1.32225E-06,1.30251E-06,1.31136E-06,1.3076E-06,1.31937E-06,1.24493E-06,1.24647E-06,1.33055E-06,1.24686E-06,1.35726E-06,1.25259E-06,1.24164E-06,1.33252E-06,1.24001E-06,1.24962E-06
Best setting 20,1.31554E-06,1.39842E-06,1.26871E-06,1.25057E-06,1.24292E-06,1.32298E-06,1.30473E-06,1.31184E-06,1.30669E-06,1.32013E-06,1.24659E-06,1.24484E-06,1.33565E-06,1.24627E-06,1.35812E-06,1.25129E-06,1.24148E-06,1.33281E-06,1.23681E-06,1.2505E-06
