Case 10,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.13656E-06,9.81388E-07,1.19775E-06,1.203E-06,1.07185E-06,1.43716E-06,1.31373E-06,1.26783E-06,1.06166E-06,1.21633E-06,1.46279E-06,1.30631E-06,1.25749E-06,1.15001E-06,1.03495E-06,1.23945E-06,1.03132E-06,1.07618E-06,1.2326E-06,1.05459E-06
Amortise opt. 63,1.13926E-06,9.84446E-07,1.05434E-06,1.20639E-06,1.08468E-06,1.40904E-06,1.36524E-06,1.2468E-06,1.06534E-06,1.24704E-06,1.49E-06,1.27975E-06,1.26925E-06,1.15603E-06,1.0425E-06,1.28201E-06,1.0539E-06,1.08013E-06,1.24711E-06,1.28844E-06
Amortise opt. 64,1.14486E-06,9.91416E-07,1.06284E-06,1.19374E-06,1.07242E-06,1.40128E-06,1.29081E-06,1.24627E-06,1.06112E-06,1.22674E-06,1.44324E-06,1.08485E-06,1.45482E-06,1.16179E-06,1.06452E-06,1.26659E-06,1.03743E-06,1.072E-06,1.24349E-06,1.27714E-06
Amortise opt. 65,1.14711E-06,1.3539E-06,1.04821E-06,1.19086E-06,1.0779E-06,1.4323E-06,1.29588E-06,1.24576E-06,1.06425E-06,1.05082E-06,1.43704E-06,1.06269E-06,1.40282E-06,1.46151E-06,1.03308E-06,1.24727E-06,1.03665E-06,1.07727E-06,1.25091E-06,1.25369E-06
Amortise opt. 66,8.55772E-06,1.38708E-06,1.043E-06,1.19904E-06,1.08513E-06,1.40927E-06,1.31436E-06,1.24678E-06,1.06146E-06,1.05376E-06,1.46235E-06,1.04604E-06,1.25174E-06,1.46262E-06,1.04191E-06,1.28552E-06,1.05741E-06,1.07379E-06,1.2587E-06,1.25168E-06
Amortise opt. 67,1.21038E-06,1.36089E-06,1.04358E-06,1.19673E-06,1.06802E-06,1.40655E-06,1.28298E-06,1.24525E-06,1.01354E-06,1.0821E-06,1.4423E-06,1.04831E-06,1.29849E-06,1.43104E-06,1.05888E-06,1.26487E-06,1.04511E-06,1.33518E-06,1.24332E-06,1.25083E-06
Amortise opt. 68,1.18688E-06,1.35073E-06,1.04034E-06,1.17017E-06,1.0702E-06,1.43665E-06,1.28432E-06,1.24767E-06,1.02342E-06,1.42468E-06,1.0841E-06,1.06274E-06,1.25029E-06,1.43448E-06,1.28054E-06,1.2441E-06,1.0459E-06,1.33254E-06,1.24147E-06,1.25319E-06
Amortise opt. 69,1.1842E-06,1.38384E-06,1.04236E-06,1.14265E-06,1.08264E-06,1.41153E-06,1.29003E-06,1.24569E-06,1.04272E-06,1.44297E-06,1.09178E-06,1.05305E-06,1.34776E-06,1.45866E-06,1.30347E-06,1.28006E-06,1.03716E-06,1.32659E-06,1.22382E-06,1.25269E-06
Amortise opt. 70,1.17889E-06,1.3523E-06,1.04432E-06,1.16588E-06,1.21182E-06,1.18237E-06,1.45407E-06,1.41171E-06,9.85842E-07,1.36271E-06,1.08495E-06,1.0573E-06,1.39976E-06,1.43217E-06,1.28476E-06,1.26176E-06,1.03792E-06,1.3214E-06,1.21142E-06,1.41774E-06
Amortise opt. 71,1.15331E-06,1.08686E-06,1.29129E-06,1.15009E-06,1.21721E-06,1.19379E-06,1.28396E-06,1.43064E-06,9.98E-07,1.36101E-06,1.08265E-06,1.04626E-06,1.39733E-06,1.43094E-06,1.28196E-06,1.32294E-06,1.03912E-06,1.33545E-06,1.21217E-06,1.42054E-06
Amortise opt. 72,1.15438E-06,1.07626E-06,1.29546E-06,1.16109E-06,1.21474E-06,1.17684E-06,1.31016E-06,1.39828E-06,9.85284E-07,1.41415E-06,1.09591E-06,1.03994E-06,1.25634E-06,1.42948E-06,1.3011E-06,1.28776E-06,1.02674E-06,1.31857E-06,1.21628E-06,1.40884E-06
Amortise opt. 73,1.15165E-06,1.0837E-06,1.26451E-06,1.17134E-06,1.21141E-06,1.17718E-06,1.29086E-06,1.39653E-06,9.81105E-07,1.34656E-06,1.07974E-06,1.04367E-06,1.3012E-06,1.43065E-06,1.28118E-06,1.37688E-06,1.02843E-06,1.31798E-06,1.18957E-06,1.40667E-06
Amortise opt. 74,1.15364E-06,1.05442E-06,1.26117E-06,1.1736E-06,1.22646E-06,1.1853E-06,1.21938E-06,1.41097E-06,9.82758E-07,1.34468E-06,1.07916E-06,1.04264E-06,1.25253E-06,1.42886E-06,1.28276E-06,1.28422E-06,1.03476E-06,1.32882E-06,1.19535E-06,1.41612E-06
Amortise opt. 75,1.15452E-06,1.06042E-06,1.26032E-06,1.15045E-06,1.20875E-06,1.16992E-06,1.22883E-06,1.38573E-06,9.81849E-07,1.35125E-06,1.07759E-06,1.11396E-06,1.34947E-06,1.44498E-06,1.28073E-06,1.3697E-06,1.03111E-06,1.28467E-06,1.19376E-06,1.37395E-06
Amortise opt. 76,1.12438E-06,1.09284E-06,1.2631E-06,1.16204E-06,1.21401E-06,1.18589E-06,1.21093E-06,1.3835E-06,1.10182E-06,1.42114E-06,1.07974E-06,1.10324E-06,1.40109E-06,1.44448E-06,1.27992E-06,1.31718E-06,1.45324E-06,1.2836E-06,1.30055E-06,1.37774E-06
Amortise opt. 77,1.12596E-06,1.08307E-06,1.25396E-06,1.15619E-06,1.20754E-06,1.20108E-06,1.21105E-06,1.39436E-06,1.11677E-06,1.41589E-06,1.07922E-06,1.10856E-06,1.37928E-06,1.28037E-06,1.28099E-06,1.31694E-06,1.27129E-06,1.30627E-06,1.38768E-06,1.37443E-06
Amortise opt. 78,1.11243E-06,1.05983E-06,1.2584E-06,1.15998E-06,1.21299E-06,1.20865E-06,1.2171E-06,1.35803E-06,1.10963E-06,1.4405E-06,1.29502E-06,1.10457E-06,1.39959E-06,1.32489E-06,1.28064E-06,1.28877E-06,1.43094E-06,1.29286E-06,1.30245E-06,1.21591E-06
Amortise opt. 79,1.10883E-06,1.09125E-06,1.25651E-06,1.15193E-06,1.20639E-06,1.21988E-06,1.21626E-06,1.35655E-06,1.10329E-06,1.36261E-06,1.29477E-06,1.10881E-06,1.36653E-06,1.2511E-06,1.2531E-06,1.37667E-06,1.26148E-06,1.03342E-06,1.28925E-06,1.24653E-06
Amortise opt. 80,1.11003E-06,1.06167E-06,1.36053E-06,1.16691E-06,1.19557E-06,1.19998E-06,1.21624E-06,1.38095E-06,1.11869E-06,1.36195E-06,1.28654E-06,1.12104E-06,1.3682E-06,1.24981E-06,1.26444E-06,1.29039E-06,1.28624E-06,1.0432E-06,1.39168E-06,1.23555E-06
Best setting 01,1.01551E-06,9.86431E-07,1.05207E-06,1.0521E-06,1.0653E-06,1.06472E-06,1.00405E-06,1.07033E-06,1.00871E-06,9.87141E-07,1.11916E-06,1.04439E-06,1.04834E-06,1.15412E-06,1.05973E-06,1.16305E-06,1.00916E-06,1.05279E-06,1.02767E-06,1.09752E-06
Best setting 02,1.01361E-06,9.86311E-07,1.04827E-06,1.05061E-06,1.06531E-06,1.0634E-06,9.98767E-07,1.07344E-06,9.79091E-07,9.83413E-07,1.07912E-06,1.0469E-06,1.05144E-06,1.1577E-06,1.02698E-06,1.16146E-06,9.80697E-07,1.01687E-06,1.03104E-06,1.07072E-06
Best setting 03,1.01631E-06,9.85835E-07,1.04756E-06,1.05332E-06,1.06478E-06,1.06424E-06,1.00261E-06,1.07254E-06,9.81499E-07,9.83131E-07,1.06692E-06,1.04244E-06,1.04858E-06,1.14863E-06,1.02999E-06,1.16134E-06,9.85077E-07,1.01677E-06,1.02761E-06,1.07126E-06
Best setting 04,1.01618E-06,9.85356E-07,1.04308E-06,1.05564E-06,1.06548E-06,1.06397E-06,1.00335E-06,1.07274E-06,9.80805E-07,9.79993E-07,1.05882E-06,1.04394E-06,1.04801E-06,1.15434E-06,1.03265E-06,1.16158E-06,9.79285E-07,1.01576E-06,1.02367E-06,1.07012E-06
Best setting 05,1.01469E-06,9.82661E-07,1.04279E-06,1.05253E-06,1.06421E-06,1.06097E-06,1.00355E-06,1.07374E-06,9.80063E-07,9.81653E-07,1.06513E-06,1.04576E-06,1.04767E-06,1.15604E-06,1.0301E-06,1.16451E-06,9.78934E-07,1.02173E-06,1.02675E-06,1.0685E-06
Best setting 06,1.01673E-06,9.82798E-07,1.04426E-06,1.05258E-06,1.06778E-06,1.06355E-06,1.00164E-06,1.07193E-06,9.77977E-07,9.85101E-07,1.05341E-06,1.04673E-06,1.04693E-06,1.14506E-06,1.02641E-06,1.16493E-06,9.77779E-07,1.02493E-06,1.02916E-06,1.06903E-06
Best setting 07,1.01486E-06,9.82309E-07,1.04225E-06,1.05743E-06,1.06232E-06,1.0635E-06,1.00315E-06,1.07177E-06,9.76278E-07,9.84852E-07,1.05262E-06,1.04766E-06,1.04687E-06,1.15432E-06,1.03279E-06,1.166E-06,9.74482E-07,1.02237E-06,1.02278E-06,1.07141E-06
Best setting 08,1.0137E-06,9.80737E-07,1.04528E-06,1.06265E-06,1.07062E-06,1.0628E-06,1.00195E-06,1.07103E-06,9.7864E-07,9.82346E-07,1.05255E-06,1.04527E-06,1.0479E-06,1.1503E-06,1.02878E-06,1.1623E-06,9.81408E-07,1.02421E-06,1.02787E-06,1.0697E-06
Best setting 09,1.01486E-06,9.83188E-07,1.04536E-06,1.06052E-06,1.06593E-06,1.06238E-06,1.0024E-06,1.07133E-06,9.76741E-07,9.85769E-07,1.05687E-06,1.04957E-06,1.04682E-06,1.15254E-06,1.02835E-06,1.16619E-06,9.74205E-07,1.02368E-06,1.03198E-06,1.07204E-06
Best setting 10,1.01595E-06,9.82895E-07,1.04378E-06,1.06066E-06,1.06877E-06,1.06253E-06,1.00188E-06,1.07022E-06,9.81197E-07,9.84184E-07,1.05175E-06,1.04495E-06,1.045E-06,1.15232E-06,1.02944E-06,1.16635E-06,9.80686E-07,1.02052E-06,1.02855E-06,1.07198E-06
Best setting 11,1.01506E-06,9.78263E-07,1.04682E-06,1.06156E-06,1.06889E-06,1.06444E-06,1.00543E-06,1.07206E-06,9.76101E-07,9.84739E-07,1.0519E-06,1.04769E-06,1.04366E-06,1.15435E-06,1.02693E-06,1.16172E-06,9.801E-07,1.01854E-06,1.0246E-06,1.07357E-06
Best setting 12,1.00667E-06,9.81475E-07,1.04923E-06,1.06156E-06,1.06794E-06,1.06329E-06,1.0047E-06,1.07046E-06,9.77179E-07,9.83279E-07,1.05195E-06,1.0477E-06,1.04117E-06,1.15365E-06,1.02661E-06,1.16684E-06,9.78559E-07,1.01789E-06,1.02798E-06,1.07165E-06
Best setting 13,1.00869E-06,9.82285E-07,1.04749E-06,1.05596E-06,1.0634E-06,1.06349E-06,1.00284E-06,1.07053E-06,9.76844E-07,9.83662E-07,1.05214E-06,1.0484E-06,1.04456E-06,1.15185E-06,1.02909E-06,1.16026E-06,9.82721E-07,1.01901E-06,1.02958E-06,1.07109E-06
Best setting 14,1.00747E-06,9.827E-07,1.0483E-06,1.05275E-06,1.06678E-06,1.0647E-06,1.0067E-06,1.07087E-06,9.77174E-07,9.82985E-07,1.05359E-06,1.04779E-06,1.04683E-06,1.15349E-06,1.03321E-06,1.16228E-06,9.76644E-07,1.01979E-06,1.02292E-06,1.07125E-06
Best setting 15,1.00507E-06,9.80417E-07,1.04706E-06,1.05259E-06,1.06612E-06,1.06269E-06,1.0044E-06,1.07188E-06,9.74663E-07,9.82183E-07,1.05798E-06,1.04698E-06,1.04517E-06,1.15628E-06,1.02765E-06,1.1658E-06,9.76402E-07,1.01893E-06,1.02874E-06,1.07179E-06
Best setting 16,1.00279E-06,9.86292E-07,1.04596E-06,1.05718E-06,1.06757E-06,1.06542E-06,1.0044E-06,1.07201E-06,9.76076E-07,9.8495E-07,1.05875E-06,1.04354E-06,1.04511E-06,1.15254E-06,1.02882E-06,1.16664E-06,9.77046E-07,1.02324E-06,1.02724E-06,1.07047E-06
Best setting 17,1.00168E-06,9.81794E-07,1.04655E-06,1.05964E-06,1.06806E-06,1.06133E-06,1.00475E-06,1.07272E-06,9.79285E-07,9.83227E-07,1.05081E-06,1.04099E-06,1.04193E-06,1.15341E-06,1.02597E-06,1.16476E-06,9.77922E-07,1.02231E-06,1.02504E-06,1.07213E-06
Best setting 18,1.00284E-06,9.83357E-07,1.04597E-06,1.05929E-06,1.06676E-06,1.06155E-06,1.00295E-06,1.06717E-06,9.72935E-07,9.83345E-07,1.05207E-06,1.04225E-06,1.04552E-06,1.15368E-06,1.02851E-06,1.16627E-06,9.74838E-07,1.0273E-06,1.02962E-06,1.07175E-06
Best setting 19,1.00454E-06,9.85408E-07,1.04516E-06,1.06042E-06,1.06901E-06,1.0642E-06,1.00497E-06,1.06733E-06,9.76148E-07,9.83275E-07,1.0574E-06,1.04648E-06,1.04039E-06,1.15116E-06,1.02782E-06,1.16574E-06,9.77791E-07,1.03054E-06,1.0268E-06,1.00833E-06
Best setting 20,1.00324E-06,9.83163E-07,1.04524E-06,1.05859E-06,1.06902E-06,1.06129E-06,1.00756E-06,1.07047E-06,9.73762E-07,1.05426E-06,1.05206E-06,1.04258E-06,1.04462E-06,1.15281E-06,1.03037E-06,1.16371E-06,9.77396E-07,1.02625E-06,1.02394E-06,1.0041E-06
