Case 17,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,7.73670E-07,7.69417E-07,7.31069E-07,7.61700E-07,7.50681E-07,8.46284E-07,7.79015E-07,7.83723E-07,8.71823E-07,7.89282E-07,7.94796E-07,9.07944E-07,7.81722E-07,7.79976E-07,7.21552E-07,7.44900E-07,7.42666E-07,7.50484E-07,7.81966E-07,9.08564E-07
Amortise opt. 63,7.62499E-07,7.91899E-07,7.55371E-07,7.62177E-07,7.86848E-07,8.31573E-07,7.76771E-07,7.86536E-07,8.63017E-07,8.00785E-07,7.98231E-07,8.46337E-07,9.15099E-07,7.85679E-07,7.35146E-07,7.58795E-07,7.49741E-07,7.25571E-07,7.80040E-07,7.72343E-07
Amortise opt. 64,7.90189E-07,7.71032E-07,7.33926E-07,7.24850E-07,7.55349E-07,8.31095E-07,7.75458E-07,7.88167E-07,8.70147E-07,7.97449E-07,7.98489E-07,8.37430E-07,9.23295E-07,7.87116E-07,8.97426E-07,7.75628E-07,8.03027E-07,7.28702E-07,7.85655E-07,7.73189E-07
Amortise opt. 65,7.61198E-07,7.99728E-07,7.48932E-07,7.26525E-07,7.63800E-07,8.38306E-07,7.78760E-07,7.88218E-07,8.62535E-07,7.34226E-07,7.85783E-07,8.15708E-07,9.15723E-07,7.79900E-07,7.87522E-07,7.58795E-07,7.53547E-07,7.66929E-07,7.82869E-07,7.83632E-07
Amortise opt. 66,7.58471E-07,8.26355E-07,7.61745E-07,7.62376E-07,7.76411E-07,7.83456E-07,7.72096E-07,7.93986E-07,8.47195E-07,7.80133E-07,7.86977E-07,8.16605E-07,7.86823E-07,7.95691E-07,8.07519E-07,7.58383E-07,7.55372E-07,7.61669E-07,7.69225E-07,7.83445E-07
Amortise opt. 67,7.72226E-07,7.79239E-07,7.81368E-07,7.62467E-07,7.48318E-07,7.83489E-07,7.72492E-07,7.79699E-07,8.03702E-07,7.89723E-07,8.51285E-07,8.20217E-07,7.81202E-07,7.66408E-07,7.90686E-07,7.42397E-07,7.50224E-07,7.59684E-07,7.60486E-07,7.84734E-07
Amortise opt. 68,7.60656E-07,7.89563E-07,7.85902E-07,7.67559E-07,7.51478E-07,8.32625E-07,7.77881E-07,7.75766E-07,8.04500E-07,7.62646E-07,8.70591E-07,8.50390E-07,7.74694E-07,7.63227E-07,7.80193E-07,7.40208E-07,7.51127E-07,8.15847E-07,7.87320E-07,7.84827E-07
Amortise opt. 69,7.88178E-07,9.63052E-07,8.01601E-07,7.40631E-07,7.62430E-07,7.75561E-07,7.78252E-07,7.90889E-07,8.06072E-07,7.78123E-07,8.62774E-07,8.37142E-07,7.75640E-07,7.80629E-07,7.84255E-07,7.57881E-07,7.52880E-07,8.16489E-07,7.64924E-07,7.80165E-07
Amortise opt. 70,7.63828E-07,8.30037E-07,7.85521E-07,7.48048E-07,7.35827E-07,7.74763E-07,7.93181E-07,7.97256E-07,8.02118E-07,7.88638E-07,8.27479E-07,8.34524E-07,7.77017E-07,7.41347E-07,7.83823E-07,7.62613E-07,7.53536E-07,7.57180E-07,7.50505E-07,7.80825E-07
Amortise opt. 71,7.76210E-07,7.84047E-07,7.59335E-07,7.40242E-07,7.34874E-07,7.84091E-07,8.15292E-07,7.83906E-07,8.01069E-07,7.92143E-07,8.63489E-07,8.45984E-07,7.77980E-07,7.42839E-07,7.79178E-07,7.51270E-07,7.58358E-07,7.57094E-07,7.70472E-07,7.86281E-07
Amortise opt. 72,7.61812E-07,7.63279E-07,7.69053E-07,7.56496E-07,7.50741E-07,7.74083E-07,7.86314E-07,8.62161E-07,8.04400E-07,7.94067E-07,8.54356E-07,7.99230E-07,7.77529E-07,7.62430E-07,8.71038E-07,7.61930E-07,7.61995E-07,7.64138E-07,7.57309E-07,7.56174E-07
Amortise opt. 73,7.88511E-07,7.53603E-07,7.58753E-07,7.65350E-07,7.22547E-07,7.74114E-07,7.85142E-07,8.36513E-07,8.04413E-07,7.85925E-07,8.63247E-07,7.60761E-07,7.77954E-07,7.86881E-07,7.70988E-07,7.68504E-07,7.40322E-07,7.65054E-07,8.17647E-07,7.63211E-07
Amortise opt. 74,7.63036E-07,7.64901E-07,7.67119E-07,7.72206E-07,7.23144E-07,7.80635E-07,7.91574E-07,8.64390E-07,7.74615E-07,7.85865E-07,8.57146E-07,7.74122E-07,7.63562E-07,7.76152E-07,7.67223E-07,7.64166E-07,7.51679E-07,7.63980E-07,8.30726E-07,7.52099E-07
Amortise opt. 75,7.57254E-07,7.38496E-07,7.84827E-07,7.71326E-07,7.34833E-07,7.69473E-07,7.89242E-07,8.62945E-07,8.00872E-07,7.75415E-07,8.63572E-07,7.80008E-07,7.61133E-07,7.85739E-07,9.09525E-07,7.74453E-07,7.36273E-07,8.78509E-07,8.37000E-07,7.43721E-07
Amortise opt. 76,7.73997E-07,7.37022E-07,7.60201E-07,7.71824E-07,7.76422E-07,7.65501E-07,7.77976E-07,7.94859E-07,7.93504E-07,7.95496E-07,8.54846E-07,7.79507E-07,7.79653E-07,7.87555E-07,7.29367E-07,8.72548E-07,7.65302E-07,7.55723E-07,8.47015E-07,7.57334E-07
Amortise opt. 77,7.57867E-07,7.51372E-07,7.73457E-07,7.72006E-07,7.65618E-07,8.93827E-07,7.63066E-07,7.87527E-07,8.85634E-07,7.82948E-07,8.58733E-07,7.78895E-07,7.72004E-07,7.68180E-07,8.91819E-07,7.68936E-07,7.61655E-07,7.55605E-07,8.06844E-07,7.35730E-07
Amortise opt. 78,7.82437E-07,7.77995E-07,7.43042E-07,7.85109E-07,7.83108E-07,9.69086E-07,7.54681E-07,7.93711E-07,9.04311E-07,8.03180E-07,8.67880E-07,7.80481E-07,7.43969E-07,7.95217E-07,7.28555E-07,7.68173E-07,7.57103E-07,7.59590E-07,8.07883E-07,7.37980E-07
Amortise opt. 79,7.62928E-07,7.82694E-07,7.46731E-07,7.77362E-07,7.88636E-07,9.60492E-07,7.55805E-07,7.94722E-07,7.97848E-07,8.00907E-07,8.56739E-07,7.77144E-07,7.54904E-07,7.84483E-07,7.36384E-07,7.81978E-07,7.56778E-07,7.40227E-07,7.74518E-07,7.44771E-07
Amortise opt. 80,7.76517E-07,7.84777E-07,7.59782E-07,8.58698E-07,7.68254E-07,8.19373E-07,7.77648E-07,7.88082E-07,7.96908E-07,7.99775E-07,8.55818E-07,7.75709E-07,7.34738E-07,7.75698E-07,9.06402E-07,7.58561E-07,7.46031E-07,7.41855E-07,8.01171E-07,7.27957E-07
Best setting 01,7.06313E-07,7.25723E-07,7.53580E-07,7.91041E-07,7.29141E-07,8.13282E-07,7.44799E-07,7.29809E-07,7.40591E-07,7.28401E-07,8.00667E-07,7.64304E-07,7.28919E-07,7.33472E-07,7.22288E-07,7.26835E-07,7.38530E-07,7.25206E-07,7.33191E-07,7.27294E-07
Best setting 02,7.07285E-07,7.23924E-07,7.52658E-07,8.45443E-07,7.28719E-07,8.11348E-07,7.46034E-07,7.27102E-07,7.39599E-07,7.25642E-07,7.99375E-07,7.60881E-07,7.30683E-07,7.29355E-07,7.22534E-07,7.23781E-07,7.37943E-07,7.26462E-07,7.23764E-07,7.26285E-07
Best setting 03,7.06145E-07,7.23187E-07,7.51571E-07,8.33592E-07,7.27360E-07,7.79641E-07,7.45770E-07,7.81098E-07,7.38824E-07,7.25903E-07,8.00159E-07,7.61280E-07,7.28104E-07,7.29774E-07,7.23444E-07,7.22628E-07,7.36091E-07,7.23775E-07,7.17229E-07,7.25668E-07
Best setting 04,7.07416E-07,7.23198E-07,7.56755E-07,8.29183E-07,7.26048E-07,7.50359E-07,7.43786E-07,7.76712E-07,7.38966E-07,7.27244E-07,8.02077E-07,7.62165E-07,7.31420E-07,7.28125E-07,7.22361E-07,7.80752E-07,7.35999E-07,7.23840E-07,7.18237E-07,7.26296E-07
Best setting 05,7.07253E-07,7.23476E-07,7.51945E-07,8.28832E-07,7.28097E-07,7.47959E-07,7.44347E-07,7.30690E-07,7.40146E-07,7.26337E-07,8.00274E-07,7.61430E-07,7.28273E-07,7.30328E-07,7.22898E-07,7.89910E-07,7.35217E-07,7.26671E-07,7.18174E-07,7.25671E-07
Best setting 06,7.05906E-07,7.21820E-07,7.49679E-07,8.29304E-07,7.26750E-07,7.46391E-07,7.44551E-07,7.25370E-07,7.39273E-07,7.27931E-07,8.00455E-07,7.63835E-07,7.33193E-07,7.31100E-07,7.21974E-07,7.95117E-07,7.37381E-07,7.24188E-07,7.19563E-07,7.28974E-07
Best setting 07,7.07436E-07,7.25137E-07,7.52371E-07,8.28711E-07,7.28538E-07,7.47759E-07,7.46021E-07,7.26324E-07,7.39257E-07,7.25503E-07,7.99675E-07,7.61396E-07,7.29018E-07,7.45053E-07,7.23913E-07,7.96982E-07,7.39962E-07,7.25298E-07,7.19964E-07,7.24517E-07
Best setting 08,7.06870E-07,7.26767E-07,7.53316E-07,8.29619E-07,7.26431E-07,7.48096E-07,7.44816E-07,7.25845E-07,7.38732E-07,7.77972E-07,8.01427E-07,7.62277E-07,7.27617E-07,7.42607E-07,7.20626E-07,8.00357E-07,7.37084E-07,7.24915E-07,7.20240E-07,7.28481E-07
Best setting 09,7.07061E-07,7.25149E-07,7.51068E-07,8.28798E-07,7.26386E-07,7.49382E-07,7.43517E-07,7.25449E-07,7.39346E-07,7.70312E-07,8.00615E-07,7.62340E-07,7.28480E-07,7.44497E-07,7.23093E-07,7.96998E-07,7.41629E-07,7.24301E-07,7.16622E-07,7.27116E-07
Best setting 10,7.05630E-07,7.25222E-07,7.51862E-07,8.29268E-07,7.27076E-07,7.50283E-07,7.42572E-07,7.26165E-07,7.38457E-07,7.26716E-07,8.01575E-07,7.64811E-07,7.42019E-07,7.44042E-07,7.23846E-07,7.48686E-07,7.39765E-07,7.27732E-07,7.28058E-07,7.30344E-07
Best setting 11,7.03241E-07,7.23880E-07,7.49265E-07,8.29388E-07,7.29302E-07,7.49103E-07,7.41595E-07,7.25818E-07,7.37160E-07,7.27204E-07,8.00392E-07,7.62456E-07,7.43153E-07,7.45192E-07,7.20665E-07,7.37376E-07,7.38754E-07,7.24129E-07,7.29839E-07,7.25718E-07
Best setting 12,7.07318E-07,7.25242E-07,7.53854E-07,8.29605E-07,7.27759E-07,7.49856E-07,7.44385E-07,7.26998E-07,7.39783E-07,7.26762E-07,8.01267E-07,7.58612E-07,7.43368E-07,7.45747E-07,7.21137E-07,7.38492E-07,7.39199E-07,7.27593E-07,7.33274E-07,7.30990E-07
Best setting 13,7.07358E-07,7.24275E-07,7.48595E-07,8.29839E-07,7.27920E-07,7.48547E-07,7.43615E-07,7.27573E-07,7.39356E-07,7.25998E-07,7.98750E-07,7.59260E-07,7.43257E-07,7.42324E-07,7.23516E-07,7.38821E-07,7.40047E-07,7.25804E-07,7.31584E-07,7.29564E-07
Best setting 14,7.03926E-07,7.22764E-07,7.52183E-07,8.28656E-07,7.28147E-07,7.51577E-07,7.44374E-07,7.26165E-07,7.38165E-07,7.25783E-07,8.00489E-07,7.61866E-07,7.42983E-07,7.42544E-07,7.21035E-07,7.29515E-07,7.38324E-07,7.27007E-07,7.31643E-07,7.29380E-07
Best setting 15,7.06408E-07,7.27693E-07,7.50753E-07,8.27221E-07,7.28089E-07,7.48467E-07,7.44535E-07,7.79442E-07,7.39330E-07,7.27138E-07,8.02151E-07,7.67519E-07,7.40265E-07,7.39939E-07,7.21402E-07,7.82757E-07,7.36225E-07,7.25281E-07,7.32948E-07,7.26145E-07
Best setting 16,7.05327E-07,7.24183E-07,7.51720E-07,8.28728E-07,7.28793E-07,7.48199E-07,7.43335E-07,7.80570E-07,7.38271E-07,7.25119E-07,8.00514E-07,7.63321E-07,7.44141E-07,7.28747E-07,7.23586E-07,7.69005E-07,7.39216E-07,7.26481E-07,7.30931E-07,7.31672E-07
Best setting 17,7.08110E-07,7.27384E-07,7.51366E-07,8.29677E-07,7.27956E-07,7.50924E-07,7.45788E-07,7.77075E-07,7.38803E-07,7.70399E-07,7.99753E-07,7.65468E-07,7.42994E-07,7.29132E-07,7.21275E-07,7.22721E-07,7.43917E-07,7.26487E-07,7.34461E-07,7.29362E-07
Best setting 18,7.05266E-07,7.25226E-07,7.49137E-07,7.99119E-07,7.26407E-07,7.47940E-07,7.42016E-07,7.78961E-07,7.41505E-07,7.77676E-07,8.00597E-07,7.62587E-07,7.41351E-07,7.25614E-07,7.23320E-07,7.24177E-07,7.37114E-07,7.23731E-07,7.33596E-07,7.33007E-07
Best setting 19,7.06397E-07,7.25976E-07,7.52245E-07,7.75204E-07,7.27104E-07,7.50098E-07,7.41963E-07,7.75973E-07,7.38992E-07,7.43463E-07,7.99558E-07,7.66527E-07,7.28373E-07,7.33063E-07,7.22444E-07,7.23614E-07,7.39248E-07,7.27062E-07,7.25312E-07,7.45319E-07
Best setting 20,7.04204E-07,7.66687E-07,7.49921E-07,7.74484E-07,7.26121E-07,7.50863E-07,7.42711E-07,7.77357E-07,7.41088E-07,7.76574E-07,8.02297E-07,7.60761E-07,7.29655E-07,7.28751E-07,7.22574E-07,7.22340E-07,7.36287E-07,7.26162E-07,7.15493E-07,7.42692E-07
