Case 08,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.113E-06,1.06317E-06,1.04687E-06,9.82861E-07,9.9333E-07,9.7809E-07,9.73441E-07,1.02963E-06,1.02854E-06,1.05746E-06,1.0907E-06,3.56394E-06,9.81272E-07,1.02798E-06,9.96075E-07,1.05755E-06,9.95756E-07,1.00662E-06,9.86048E-07,1.0517E-06
Amortise opt. 63,1.08758E-06,1.0516E-06,1.00729E-06,9.61724E-07,9.91347E-07,9.87012E-07,9.74005E-07,1.03704E-06,1.02872E-06,1.01986E-06,1.09413E-06,3.73485E-06,9.86792E-07,9.97345E-07,9.83118E-07,1.06769E-06,9.94143E-07,1.0091E-06,3.70132E-06,1.08628E-06
Amortise opt. 64,1.08957E-06,1.05837E-06,1.00229E-06,9.68876E-07,1.00127E-06,9.88815E-07,9.7372E-07,1.0156E-06,1.02811E-06,1.05096E-06,1.06656E-06,3.56899E-06,1.00411E-06,1.03005E-06,9.91216E-07,1.05522E-06,9.94814E-07,1.01563E-06,3.72332E-06,4.63586E-06
Amortise opt. 65,1.10592E-06,1.05323E-06,9.93976E-07,9.86992E-07,9.8702E-07,1.03015E-06,9.91363E-07,1.01862E-06,1.04972E-06,1.02116E-06,1.0628E-06,3.5826E-06,1.00995E-06,1.00214E-06,9.78473E-07,1.05561E-06,9.95984E-07,1.00111E-06,1.03426E-06,4.80184E-06
Amortise opt. 66,1.07336E-06,1.05746E-06,9.92079E-07,1.05232E-06,9.75353E-07,1.04404E-06,1.00329E-06,1.02672E-06,1.0394E-06,1.02636E-06,1.06598E-06,3.76142E-06,9.98719E-07,1.0335E-06,9.79051E-07,1.05936E-06,1.01054E-06,1.00005E-06,1.02936E-06,4.76871E-06
Amortise opt. 67,1.06426E-06,1.06571E-06,9.921E-07,1.0234E-06,9.7937E-07,1.01829E-06,1.01938E-06,1.00777E-06,1.00894E-06,1.05648E-06,1.06479E-06,1.00903E-06,1.00094E-06,1.04137E-06,9.81981E-07,1.05009E-06,1.02188E-06,1.00341E-06,1.03063E-06,1.05887E-06
Amortise opt. 68,1.06746E-06,1.09097E-06,1.04174E-06,1.04824E-06,1.02621E-06,1.01821E-06,1.03818E-06,1.00277E-06,1.00213E-06,3.76092E-06,4.61988E-06,9.66096E-07,9.97235E-07,1.01893E-06,9.70854E-07,1.04844E-06,1.00047E-06,9.92722E-07,1.03042E-06,1.05631E-06
Amortise opt. 69,1.07807E-06,1.10526E-06,9.75335E-07,1.02243E-06,9.69444E-07,1.02775E-06,1.04424E-06,1.01587E-06,9.87984E-07,9.7101E-07,3.76449E-06,1.02785E-06,9.9864E-07,1.02081E-06,9.70294E-07,1.04992E-06,1.00135E-06,9.94826E-07,1.00698E-06,1.04744E-06
Amortise opt. 70,1.07599E-06,1.08416E-06,9.83838E-07,1.02498E-06,9.90093E-07,9.98863E-07,1.02855E-06,1.00173E-06,9.78009E-07,3.75101E-06,3.7247E-06,9.66933E-07,1.00053E-06,1.0301E-06,9.73448E-07,1.05042E-06,1.01021E-06,9.93595E-07,1.01445E-06,9.88225E-07
Amortise opt. 71,1.09638E-06,1.08399E-06,9.70459E-07,1.05659E-06,1.03393E-06,9.95536E-07,1.02662E-06,9.99972E-07,9.93437E-07,9.71747E-07,4.61261E-06,9.7645E-07,1.00362E-06,1.06265E-06,9.70827E-07,1.00144E-06,9.91622E-07,3.57784E-06,9.99961E-07,9.89418E-07
Amortise opt. 72,1.07424E-06,1.082E-06,9.69293E-07,3.61345E-06,1.04571E-06,1.02007E-06,1.03444E-06,1.00912E-06,9.94573E-07,9.74249E-07,4.63329E-06,9.89645E-07,1.00924E-06,1.02384E-06,1.00463E-06,9.74252E-07,9.89004E-07,3.59498E-06,9.97774E-07,9.80909E-07
Amortise opt. 73,1.07475E-06,1.08633E-06,9.7798E-07,3.63704E-06,1.01891E-06,1.02E-06,1.01509E-06,9.90144E-07,1.00699E-06,3.77447E-06,1.10552E-06,3.70021E-06,1.05529E-06,1.02912E-06,1.04663E-06,9.85185E-07,1.00214E-06,3.56135E-06,1.0096E-06,9.76905E-07
Amortise opt. 74,1.07561E-06,1.07922E-06,9.66022E-07,3.60507E-06,1.0295E-06,1.00968E-06,1.01484E-06,9.89757E-07,1.0449E-06,9.69118E-07,1.04795E-06,3.73216E-06,1.03821E-06,1.01979E-06,1.00297E-06,9.62525E-07,1.03811E-06,3.55753E-06,9.91526E-07,9.75139E-07
Amortise opt. 75,1.10632E-06,1.06443E-06,9.67286E-07,3.60573E-06,1.01928E-06,1.01469E-06,1.0279E-06,9.98424E-07,1.01785E-06,9.75602E-07,1.04795E-06,1.0324E-06,1.03694E-06,1.01944E-06,1.00011E-06,9.71288E-07,1.03587E-06,3.55892E-06,9.89246E-07,9.7495E-07
Amortise opt. 76,1.10335E-06,1.06404E-06,9.71846E-07,3.67265E-06,9.91716E-07,1.01019E-06,1.01216E-06,1.0444E-06,1.01434E-06,9.88653E-07,1.04727E-06,1.02793E-06,1.03183E-06,1.01847E-06,1.00227E-06,9.90488E-07,1.04125E-06,3.55407E-06,1.00211E-06,9.74809E-07
Amortise opt. 77,1.09951E-06,1.06413E-06,9.57919E-07,3.81709E-06,1.05627E-06,1.0154E-06,1.00653E-06,3.57654E-06,1.03122E-06,1.03025E-06,1.01379E-06,1.02834E-06,1.04617E-06,1.01856E-06,1.00969E-06,1.01729E-06,1.02954E-06,3.5561E-06,1.04187E-06,9.74651E-07
Amortise opt. 78,1.10882E-06,1.06635E-06,9.59719E-07,3.83338E-06,1.00763E-06,9.89292E-07,1.01581E-06,3.60703E-06,1.03575E-06,1.03388E-06,1.0419E-06,1.03107E-06,1.048E-06,1.0187E-06,1.02804E-06,1.04261E-06,1.03474E-06,3.55607E-06,1.00091E-06,9.75701E-07
Amortise opt. 79,1.10099E-06,4.41428E-06,9.59146E-07,5.21245E-06,1.02084E-06,1.04526E-06,9.98632E-07,3.58185E-06,5.07963E-06,1.02416E-06,1.01272E-06,3.72157E-06,9.88284E-07,1.00672E-06,9.80966E-07,1.06765E-06,1.03141E-06,9.67024E-07,1.00803E-06,9.75377E-07
Amortise opt. 80,1.06958E-06,6.98259E-06,1.04412E-06,1.04E-06,1.03306E-06,9.88319E-07,9.96509E-07,3.7638E-06,5.13388E-06,1.02232E-06,1.01654E-06,3.74813E-06,9.96848E-07,1.01389E-06,1.02047E-06,1.02964E-06,1.02883E-06,9.69901E-07,9.87053E-07,5.12366E-06
Best setting 01,1.05884E-06,1.03963E-06,9.58316E-07,9.60899E-07,9.78674E-07,9.70708E-07,9.72637E-07,9.17825E-07,9.73644E-07,9.65473E-07,7.4014E-07,9.68196E-07,1.05087E-06,8.11952E-07,9.588E-07,9.60652E-07,9.71134E-07,9.65272E-07,8.20735E-07,9.70259E-07
Best setting 02,1.05534E-06,1.03428E-06,9.61172E-07,9.60093E-07,9.79314E-07,9.71964E-07,9.73866E-07,8.98945E-07,9.71489E-07,9.67493E-07,7.39958E-07,9.63813E-07,1.0497E-06,8.13238E-07,9.5674E-07,9.62316E-07,9.67051E-07,9.63882E-07,8.19581E-07,9.7045E-07
Best setting 03,1.05941E-06,1.03206E-06,9.58149E-07,9.61826E-07,9.83515E-07,9.70459E-07,9.74328E-07,8.97043E-07,9.73359E-07,9.68893E-07,7.3628E-07,9.63308E-07,1.05145E-06,8.10606E-07,9.55114E-07,9.61827E-07,9.7039E-07,9.65402E-07,8.18992E-07,9.68962E-07
Best setting 04,1.05384E-06,1.03231E-06,9.58579E-07,9.60068E-07,9.82818E-07,9.7117E-07,9.75607E-07,8.9705E-07,9.73464E-07,9.67275E-07,7.30533E-07,9.62214E-07,1.05087E-06,8.08167E-07,9.55761E-07,9.60513E-07,9.68393E-07,9.6417E-07,8.21282E-07,9.69055E-07
Best setting 05,1.05942E-06,1.03379E-06,9.57003E-07,9.62294E-07,9.81627E-07,9.70451E-07,9.74308E-07,8.99205E-07,9.72482E-07,9.68202E-07,7.31478E-07,9.63784E-07,1.0498E-06,8.00905E-07,9.54733E-07,9.6149E-07,9.68464E-07,9.67019E-07,8.21583E-07,9.67576E-07
Best setting 06,1.05449E-06,1.03713E-06,9.59119E-07,9.62571E-07,9.82019E-07,9.68825E-07,9.75368E-07,8.96789E-07,9.73719E-07,9.73572E-07,7.30335E-07,9.63869E-07,1.0468E-06,8.01075E-07,9.58395E-07,9.63151E-07,9.70344E-07,9.65168E-07,8.19039E-07,9.66353E-07
Best setting 07,1.04123E-06,1.02703E-06,9.59626E-07,9.64549E-07,9.81487E-07,9.69838E-07,9.74888E-07,8.98419E-07,9.74134E-07,9.69955E-07,7.30804E-07,9.64122E-07,1.03441E-06,7.99856E-07,9.59E-07,9.62102E-07,9.69289E-07,9.64757E-07,8.20251E-07,9.69309E-07
Best setting 08,1.03656E-06,1.01832E-06,9.58213E-07,9.64194E-07,9.81213E-07,9.70319E-07,9.72732E-07,8.99148E-07,9.69755E-07,9.67344E-07,7.29754E-07,9.64682E-07,1.03299E-06,8.00446E-07,9.57434E-07,9.61556E-07,9.69599E-07,9.66034E-07,8.19708E-07,9.67275E-07
Best setting 09,1.03794E-06,9.59926E-07,9.58606E-07,9.63246E-07,9.71569E-07,9.70633E-07,9.7509E-07,8.97831E-07,9.67841E-07,9.67179E-07,7.30616E-07,9.6433E-07,1.00429E-06,8.00304E-07,9.58761E-07,9.56591E-07,9.71064E-07,9.66261E-07,8.19449E-07,9.66521E-07
Best setting 10,1.03676E-06,9.57959E-07,9.60245E-07,9.62747E-07,9.65412E-07,9.70201E-07,9.74328E-07,8.97208E-07,9.6904E-07,9.66744E-07,7.30929E-07,9.64183E-07,9.77192E-07,8.00398E-07,9.57247E-07,9.50224E-07,9.72346E-07,9.6656E-07,8.19515E-07,9.68181E-07
Best setting 11,1.03844E-06,9.54872E-07,9.59944E-07,9.61823E-07,9.6718E-07,9.74804E-07,9.73874E-07,8.96928E-07,9.6988E-07,9.68508E-07,7.29824E-07,9.64393E-07,9.8023E-07,8.01051E-07,9.59351E-07,9.49171E-07,9.68273E-07,9.64821E-07,8.18961E-07,9.70067E-07
Best setting 12,1.03759E-06,9.56115E-07,9.57954E-07,9.63773E-07,9.77744E-07,9.84851E-07,9.74996E-07,8.97419E-07,9.69008E-07,9.663E-07,7.72444E-07,9.63703E-07,9.80847E-07,8.00399E-07,9.56224E-07,9.48735E-07,9.70054E-07,9.67342E-07,8.20322E-07,9.69807E-07
Best setting 13,1.03798E-06,9.57104E-07,9.58923E-07,9.65492E-07,9.78625E-07,9.86188E-07,9.73241E-07,8.97329E-07,9.6697E-07,9.70947E-07,7.72415E-07,9.65657E-07,9.76651E-07,8.02458E-07,9.58733E-07,9.49421E-07,9.68899E-07,9.6667E-07,8.20223E-07,9.72751E-07
Best setting 14,1.03857E-06,9.56579E-07,9.59505E-07,9.80767E-07,9.78033E-07,9.84799E-07,9.73835E-07,8.95835E-07,9.67683E-07,9.71701E-07,7.71627E-07,9.63631E-07,9.76406E-07,8.02286E-07,9.58642E-07,9.492E-07,9.71586E-07,9.66565E-07,8.18353E-07,9.73255E-07
Best setting 15,9.77627E-07,9.56212E-07,9.60049E-07,9.78162E-07,9.78314E-07,9.82588E-07,9.75321E-07,8.95875E-07,9.72141E-07,9.70856E-07,7.71306E-07,9.63572E-07,9.77004E-07,8.0235E-07,9.5664E-07,9.49251E-07,9.69804E-07,9.65754E-07,8.19258E-07,9.72906E-07
Best setting 16,9.78754E-07,9.55084E-07,9.59087E-07,9.76136E-07,9.77095E-07,9.83528E-07,9.74609E-07,8.96009E-07,9.69486E-07,9.69253E-07,7.74605E-07,9.63831E-07,9.74075E-07,8.03752E-07,9.58611E-07,9.48758E-07,9.70178E-07,9.67359E-07,8.19418E-07,9.7274E-07
Best setting 17,9.79171E-07,9.57009E-07,9.58327E-07,9.73751E-07,9.78552E-07,9.8665E-07,9.74554E-07,8.97097E-07,9.66612E-07,9.68284E-07,7.73135E-07,9.64613E-07,9.75414E-07,8.00659E-07,9.59596E-07,9.48422E-07,9.75073E-07,9.70449E-07,8.20628E-07,9.72925E-07
Best setting 18,9.76956E-07,9.58154E-07,9.58762E-07,9.74204E-07,9.80105E-07,9.8339E-07,9.72793E-07,8.95933E-07,9.68407E-07,9.66703E-07,7.72325E-07,9.64076E-07,9.75121E-07,8.01306E-07,9.56352E-07,9.47896E-07,9.86291E-07,9.68913E-07,8.20137E-07,9.70829E-07
Best setting 19,9.80783E-07,9.59422E-07,9.59062E-07,9.75768E-07,9.80274E-07,9.85285E-07,9.7358E-07,8.97005E-07,9.70119E-07,9.67551E-07,7.85857E-07,9.63777E-07,9.77064E-07,8.01077E-07,9.56209E-07,9.51742E-07,9.85206E-07,9.68953E-07,8.20558E-07,9.72336E-07
Best setting 20,9.78945E-07,9.57408E-07,9.58679E-07,9.74952E-07,9.773E-07,9.81764E-07,9.7503E-07,8.96675E-07,9.6669E-07,9.68657E-07,7.8463E-07,9.63094E-07,9.77336E-07,8.01614E-07,9.57664E-07,9.49191E-07,9.88816E-07,9.68412E-07,8.19698E-07,9.7019E-07
