Case 01,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.65144E-06,8.8071E-07,9.28936E-07,8.95793E-07,7.81214E-07,9.96888E-07,7.90323E-07,7.79703E-07,7.62905E-07,8.34563E-07,8.51024E-07,8.02011E-07,9.23163E-07,9.051E-07,8.76358E-07,9.14319E-07,1.02835E-06,8.6172E-07,7.85359E-07,8.71084E-07
Amortise opt. 63,7.89364E-07,8.82355E-07,9.02356E-07,8.95682E-07,7.819E-07,9.98656E-07,9.55447E-07,7.79919E-07,7.44003E-07,8.32147E-07,8.53526E-07,8.03828E-07,9.23291E-07,8.99796E-07,8.80616E-07,9.85044E-07,8.96696E-07,8.52248E-07,7.78364E-07,8.7823E-07
Amortise opt. 64,7.83039E-07,8.85289E-07,9.04283E-07,9.08757E-07,9.51236E-07,1.01627E-06,8.47322E-07,7.7837E-07,7.6133E-07,9.40597E-07,8.51866E-07,7.96241E-07,9.23347E-07,8.98745E-07,8.81444E-07,9.3432E-07,9.02565E-07,8.49807E-07,7.80059E-07,8.72479E-07
Amortise opt. 65,7.82506E-07,9.44942E-07,9.20617E-07,9.38973E-07,9.29878E-07,1.00198E-06,8.50483E-07,7.78788E-07,7.45076E-07,8.5756E-07,9.57423E-07,7.96492E-07,7.93767E-07,9.05334E-07,8.66912E-07,8.14888E-07,1.04527E-06,8.58299E-07,7.79416E-07,8.76053E-07
Amortise opt. 66,7.8072E-07,8.87918E-07,8.87751E-07,1.02173E-06,9.21427E-07,9.61177E-07,8.41108E-07,7.78447E-07,7.4645E-07,9.19714E-07,9.35606E-07,7.96097E-07,7.97459E-07,9.01652E-07,8.71916E-07,7.95047E-07,9.6866E-07,8.41295E-07,8.0405E-07,8.95141E-07
Amortise opt. 67,7.81215E-07,9.44935E-07,8.8802E-07,9.1678E-07,9.20069E-07,9.63108E-07,8.40993E-07,9.09889E-07,7.62769E-07,8.57768E-07,9.24885E-07,7.9523E-07,7.88958E-07,1.00837E-06,8.72674E-07,8.09427E-07,9.75918E-07,8.40749E-07,8.10664E-07,1.0098E-06
Amortise opt. 68,7.81142E-07,8.87001E-07,9.05762E-07,9.22492E-07,9.4802E-07,1.01596E-06,8.4461E-07,9.05261E-07,8.53383E-07,8.87059E-07,9.1447E-07,7.97405E-07,7.874E-07,1.01481E-06,8.6686E-07,7.95074E-07,9.61177E-07,8.432E-07,8.12222E-07,1.00152E-06
Amortise opt. 69,8.46004E-07,9.51809E-07,8.74962E-07,9.1315E-07,9.42944E-07,9.8161E-07,8.35638E-07,9.42613E-07,8.53827E-07,9.42137E-07,9.36413E-07,7.96909E-07,7.87815E-07,1.00404E-06,8.72204E-07,8.00656E-07,9.61551E-07,8.40808E-07,7.60888E-07,1.03252E-06
Amortise opt. 70,8.46545E-07,9.45764E-07,8.72334E-07,9.11969E-07,9.09213E-07,7.73911E-07,8.36602E-07,9.05961E-07,8.44905E-07,9.35862E-07,9.09383E-07,9.98465E-07,7.87608E-07,1.00339E-06,8.50311E-07,8.12809E-07,9.68755E-07,8.3896E-07,7.62166E-07,1.00709E-06
Amortise opt. 71,8.38306E-07,8.0693E-07,8.87899E-07,9.11561E-07,9.20699E-07,8.14219E-07,8.40241E-07,9.31006E-07,8.44824E-07,9.1475E-07,9.09766E-07,9.58865E-07,8.46218E-07,9.29384E-07,8.25491E-07,7.70472E-07,9.59785E-07,8.54953E-07,8.06154E-07,1.00212E-06
Amortise opt. 72,8.3949E-07,8.11551E-07,8.8072E-07,9.12258E-07,9.05328E-07,8.0825E-07,8.32048E-07,9.12127E-07,8.46023E-07,8.98236E-07,9.1486E-07,9.79673E-07,8.5094E-07,9.21861E-07,8.08525E-07,7.72375E-07,9.61198E-07,8.53913E-07,8.63873E-07,1.01237E-06
Amortise opt. 73,8.38909E-07,8.0468E-07,8.28227E-07,9.06632E-07,9.05555E-07,8.20676E-07,8.31544E-07,7.65319E-07,8.46945E-07,8.98422E-07,8.96767E-07,9.55975E-07,8.33999E-07,9.19433E-07,8.23813E-07,7.68081E-07,9.6081E-07,8.36568E-07,8.6919E-07,9.96602E-07
Amortise opt. 74,8.89994E-07,8.02872E-07,8.32154E-07,8.95647E-07,9.10783E-07,8.22081E-07,8.29253E-07,7.62946E-07,8.3874E-07,9.3489E-07,8.98443E-07,9.83469E-07,8.36941E-07,9.23112E-07,8.09207E-07,7.65075E-07,8.53856E-07,8.55164E-07,8.5762E-07,1.00537E-06
Amortise opt. 75,9.00158E-07,8.03343E-07,8.21667E-07,8.95315E-07,8.99886E-07,8.17309E-07,8.30481E-07,7.595E-07,8.19412E-07,9.2239E-07,8.97377E-07,1.01812E-06,8.40454E-07,8.97857E-07,8.14188E-07,7.64871E-07,8.44268E-07,9.06147E-07,8.64361E-07,1.00757E-06
Amortise opt. 76,8.80533E-07,8.02052E-07,8.20856E-07,8.94937E-07,8.99163E-07,8.17135E-07,8.3037E-07,7.59393E-07,8.29832E-07,8.12261E-07,9.01092E-07,9.02468E-07,8.23789E-07,8.62516E-07,8.24581E-07,7.66406E-07,8.32943E-07,8.8588E-07,8.73248E-07,8.30701E-07
Amortise opt. 77,8.80866E-07,8.02547E-07,8.25126E-07,8.96482E-07,9.05723E-07,8.16481E-07,7.88303E-07,7.58947E-07,8.17824E-07,8.22806E-07,9.02804E-07,9.06499E-07,8.85771E-07,8.62693E-07,9.3716E-07,7.6508E-07,8.31846E-07,8.74239E-07,9.92608E-07,8.34238E-07
Amortise opt. 78,8.90408E-07,8.04845E-07,8.12174E-07,8.94845E-07,8.92682E-07,8.1825E-07,7.94743E-07,7.58683E-07,8.20396E-07,9.49217E-07,8.93713E-07,8.94312E-07,8.9919E-07,8.6318E-07,9.05009E-07,9.13158E-07,8.32168E-07,8.80499E-07,9.70494E-07,8.81025E-07
Amortise opt. 79,8.72792E-07,8.09954E-07,8.11959E-07,8.95467E-07,8.90248E-07,8.16886E-07,7.8483E-07,7.59435E-07,8.36624E-07,9.07499E-07,8.93016E-07,8.96154E-07,8.82467E-07,7.84351E-07,8.97019E-07,9.07184E-07,8.32636E-07,8.75188E-07,9.71348E-07,9.26654E-07
Amortise opt. 80,8.72772E-07,8.16326E-07,8.13799E-07,8.95576E-07,8.99147E-07,8.56978E-07,7.83528E-07,7.60571E-07,7.49479E-07,9.17455E-07,8.92688E-07,8.95938E-07,8.82452E-07,7.87203E-07,8.98163E-07,9.10662E-07,1.0095E-06,8.77493E-07,9.67107E-07,9.30732E-07
Best setting 01,7.15658E-07,7.18887E-07,7.63913E-07,7.55423E-07,7.82457E-07,7.89363E-07,7.07684E-07,7.57748E-07,7.25684E-07,7.46281E-07,7.54886E-07,8.17458E-07,8.37458E-07,7.63563E-07,7.68721E-07,7.66137E-07,7.53517E-07,7.75805E-07,8.23706E-07,8.28229E-07
Best setting 02,7.13797E-07,7.16279E-07,7.63209E-07,7.56541E-07,7.7978E-07,7.83767E-07,7.09612E-07,7.57397E-07,7.26095E-07,7.45887E-07,7.53895E-07,8.16646E-07,8.45861E-07,7.63382E-07,7.66869E-07,7.66456E-07,7.53213E-07,7.74987E-07,8.24135E-07,8.28166E-07
Best setting 03,7.13212E-07,7.16466E-07,7.63049E-07,7.5659E-07,7.83431E-07,7.84E-07,7.07385E-07,7.56453E-07,7.25208E-07,7.47349E-07,7.54601E-07,8.17754E-07,8.5043E-07,7.66884E-07,7.66136E-07,7.68029E-07,7.5224E-07,7.73887E-07,8.21849E-07,8.28333E-07
Best setting 04,7.13931E-07,7.16711E-07,7.63043E-07,7.55806E-07,7.82138E-07,7.70573E-07,7.07824E-07,7.57724E-07,7.24999E-07,7.48649E-07,7.53302E-07,8.16948E-07,8.4912E-07,7.65249E-07,7.66446E-07,7.66393E-07,7.54283E-07,7.88735E-07,8.22283E-07,8.18212E-07
Best setting 05,7.14605E-07,7.17547E-07,7.64416E-07,7.57388E-07,7.80958E-07,7.37101E-07,7.077E-07,7.57794E-07,7.24899E-07,7.47172E-07,7.67442E-07,8.17031E-07,8.5097E-07,7.64704E-07,7.67639E-07,8.17366E-07,7.53596E-07,7.86247E-07,8.23466E-07,8.13622E-07
Best setting 06,7.13898E-07,7.15857E-07,7.64166E-07,7.55687E-07,7.80141E-07,7.35749E-07,7.11194E-07,7.56196E-07,7.23826E-07,7.47625E-07,7.67906E-07,8.16213E-07,8.50357E-07,7.64105E-07,7.67474E-07,8.15914E-07,7.53286E-07,7.89029E-07,8.22576E-07,8.14089E-07
Best setting 07,7.61313E-07,7.1566E-07,7.63961E-07,7.55372E-07,7.78824E-07,7.30774E-07,7.08598E-07,7.57557E-07,7.23293E-07,7.46622E-07,7.68974E-07,8.16613E-07,8.51065E-07,7.66682E-07,7.66862E-07,8.15122E-07,7.52629E-07,7.87618E-07,8.25167E-07,8.14111E-07
Best setting 08,7.60627E-07,7.16927E-07,7.63141E-07,7.5527E-07,7.79058E-07,7.26267E-07,7.09724E-07,7.57247E-07,7.26349E-07,7.47406E-07,7.6978E-07,7.84312E-07,8.51941E-07,7.66348E-07,7.65598E-07,8.15697E-07,7.53747E-07,7.87088E-07,8.23415E-07,8.12785E-07
Best setting 09,7.62346E-07,7.16721E-07,7.62668E-07,7.68372E-07,7.7912E-07,7.72867E-07,7.08546E-07,7.57051E-07,7.24572E-07,7.47669E-07,7.69212E-07,7.66652E-07,8.48521E-07,7.63218E-07,7.66459E-07,8.24149E-07,7.2005E-07,7.84802E-07,8.22565E-07,8.13142E-07
Best setting 10,7.60095E-07,7.15694E-07,7.63668E-07,7.71864E-07,7.82453E-07,7.72167E-07,7.09912E-07,7.57027E-07,7.24736E-07,7.45299E-07,7.68074E-07,7.54214E-07,8.49941E-07,7.61904E-07,7.66221E-07,8.32399E-07,7.09984E-07,7.9156E-07,8.21509E-07,8.13519E-07
Best setting 11,7.61516E-07,7.17109E-07,7.6198E-07,7.71776E-07,7.81403E-07,7.71998E-07,7.09932E-07,7.55491E-07,7.23102E-07,7.46152E-07,7.67592E-07,7.53375E-07,8.50519E-07,7.62656E-07,7.65641E-07,8.31527E-07,7.0939E-07,7.88559E-07,7.61256E-07,8.14936E-07
Best setting 12,7.60344E-07,7.17306E-07,7.60277E-07,7.71384E-07,7.81399E-07,7.71559E-07,7.10301E-07,7.59425E-07,7.23566E-07,7.46412E-07,7.68493E-07,7.53744E-07,8.47896E-07,7.62143E-07,7.66908E-07,8.31503E-07,7.08706E-07,7.85579E-07,7.58432E-07,8.1425E-07
Best setting 13,7.61033E-07,7.16355E-07,7.60482E-07,7.71594E-07,7.81089E-07,7.70629E-07,7.09662E-07,7.59518E-07,7.25155E-07,7.46972E-07,7.69433E-07,7.54446E-07,8.49902E-07,7.61502E-07,7.67233E-07,8.30973E-07,7.07045E-07,7.90293E-07,7.59422E-07,8.14851E-07
Best setting 14,7.61541E-07,7.15674E-07,7.62787E-07,7.23636E-07,7.81427E-07,7.70781E-07,7.0947E-07,7.59763E-07,7.22909E-07,7.48275E-07,7.68537E-07,7.56256E-07,8.51096E-07,7.62327E-07,7.65397E-07,8.30855E-07,7.08624E-07,7.63452E-07,7.58608E-07,8.13749E-07
Best setting 15,7.61333E-07,7.15401E-07,7.62111E-07,7.21881E-07,7.81244E-07,7.72571E-07,7.0786E-07,7.61981E-07,7.23029E-07,7.47419E-07,7.6768E-07,7.5481E-07,8.48E-07,8.12695E-07,7.67182E-07,8.30965E-07,7.56004E-07,7.38496E-07,7.58308E-07,8.13527E-07
Best setting 16,7.64052E-07,7.16136E-07,7.62124E-07,7.21902E-07,7.81305E-07,7.71851E-07,7.07633E-07,7.59927E-07,7.25075E-07,7.49131E-07,7.41799E-07,7.55365E-07,8.50388E-07,8.12754E-07,7.65257E-07,8.31251E-07,7.42511E-07,7.39079E-07,7.60386E-07,8.15188E-07
Best setting 17,7.74887E-07,7.14853E-07,7.60272E-07,7.23576E-07,7.79601E-07,7.70875E-07,7.09081E-07,7.59332E-07,7.25115E-07,7.47846E-07,7.17955E-07,7.55029E-07,8.50286E-07,8.12134E-07,7.66713E-07,8.30138E-07,7.09423E-07,7.33238E-07,7.60213E-07,8.13678E-07
Best setting 18,7.76163E-07,7.14646E-07,7.61918E-07,7.71543E-07,7.81286E-07,7.70126E-07,7.09107E-07,7.57334E-07,7.2354E-07,7.4659E-07,7.68248E-07,7.54826E-07,8.43514E-07,8.12275E-07,7.65773E-07,8.30505E-07,7.07396E-07,7.28598E-07,7.60385E-07,8.13069E-07
Best setting 19,7.74903E-07,7.15112E-07,7.637E-07,7.70095E-07,7.81403E-07,7.70547E-07,7.09165E-07,7.57155E-07,7.23676E-07,7.46558E-07,7.58493E-07,7.55379E-07,8.36132E-07,7.92858E-07,7.66011E-07,8.21561E-07,7.07622E-07,7.27846E-07,7.5995E-07,8.13073E-07
Best setting 20,7.75663E-07,7.17302E-07,7.63969E-07,7.70366E-07,7.78827E-07,7.71854E-07,7.10356E-07,7.58259E-07,7.2367E-07,7.46392E-07,7.54135E-07,8.01101E-07,8.36906E-07,7.64301E-07,7.6675E-07,7.7926E-07,7.08734E-07,7.28931E-07,7.59958E-07,8.16136E-07
