Case 13,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,9.04063E-07,8.91106E-07,8.04060E-07,7.61376E-07,9.37948E-07,8.75884E-07,3.83607E-06,8.71659E-07,9.69617E-07,8.67327E-07,8.05733E-07,8.44925E-07,7.85779E-07,8.13200E-07,7.71104E-07,9.80989E-07,7.98508E-07,7.70276E-07,8.21615E-07,8.69897E-07
Amortise opt. 63,9.05783E-07,8.95801E-07,8.22564E-07,7.69115E-07,8.15682E-07,8.78471E-07,3.84252E-06,9.13443E-07,9.18691E-07,9.32553E-07,8.06401E-07,7.55114E-07,8.28680E-07,7.82559E-07,7.71801E-07,9.63863E-07,7.99267E-07,7.81559E-07,9.17125E-07,9.44727E-07
Amortise opt. 64,8.89387E-07,8.87786E-07,8.00051E-07,8.37321E-07,8.16763E-07,8.68639E-07,9.33282E-07,8.76025E-07,8.29660E-07,8.69434E-07,8.11141E-07,7.62059E-07,8.07266E-07,7.83921E-07,8.16207E-07,1.02665E-06,8.00281E-07,7.62898E-07,8.19461E-07,9.36623E-07
Amortise opt. 65,9.26308E-07,8.89985E-07,8.02648E-07,9.46638E-07,9.34981E-07,8.70057E-07,9.49683E-07,9.01049E-07,8.35269E-07,8.68250E-07,7.91527E-07,7.49225E-07,7.97648E-07,7.98946E-07,7.86412E-07,1.03380E-06,8.13378E-07,7.62755E-07,8.18175E-07,8.46790E-07
Amortise opt. 66,8.91300E-07,9.38274E-07,8.01563E-07,9.51597E-07,8.10025E-07,8.72841E-07,9.34398E-07,9.06566E-07,8.20099E-07,8.74057E-07,7.93967E-07,7.48715E-07,8.10554E-07,7.79543E-07,8.17434E-07,1.01850E-06,8.05705E-07,7.70132E-07,8.22137E-07,9.02672E-07
Amortise opt. 67,8.92419E-07,9.57551E-07,8.11668E-07,9.33769E-07,8.10357E-07,8.65217E-07,9.43090E-07,9.10329E-07,7.81984E-07,8.69415E-07,8.03320E-07,8.05065E-07,7.88577E-07,7.76346E-07,7.84615E-07,1.01825E-06,8.09518E-07,7.95512E-07,9.18169E-07,8.49056E-07
Amortise opt. 68,9.69558E-07,9.02981E-07,8.03771E-07,9.33657E-07,8.15395E-07,8.62915E-07,9.20428E-07,9.01184E-07,2.77654E-06,8.75015E-07,7.61908E-07,8.11014E-07,7.85322E-07,7.83750E-07,7.90050E-07,7.94513E-07,8.34608E-07,7.87016E-07,8.25789E-07,9.35880E-07
Amortise opt. 69,9.65716E-07,8.99821E-07,8.24651E-07,7.89982E-07,8.28863E-07,8.69226E-07,9.70216E-07,9.47965E-07,2.73627E-06,8.68677E-07,7.63139E-07,8.05348E-07,7.95505E-07,7.87108E-07,8.24008E-07,7.96101E-07,8.05187E-07,7.84088E-07,8.41380E-07,9.36618E-07
Amortise opt. 70,9.82719E-07,9.37917E-07,8.00826E-07,8.07949E-07,9.38145E-07,2.79455E-06,9.20561E-07,9.02793E-07,2.69164E-06,8.72452E-07,8.06579E-07,8.03913E-07,7.70841E-07,8.14527E-07,7.22447E-07,8.06605E-07,8.01663E-07,8.07057E-07,8.12311E-07,9.21195E-07
Amortise opt. 71,9.46604E-07,9.86372E-07,8.01383E-07,8.26839E-07,9.45285E-07,9.11746E-07,9.25765E-07,8.58366E-07,2.66177E-06,8.66897E-07,9.48789E-07,8.11214E-07,7.71158E-07,8.08653E-07,7.38258E-07,7.83172E-07,8.09283E-07,7.83389E-07,8.13720E-07,8.39689E-07
Amortise opt. 72,9.46814E-07,9.87007E-07,8.02032E-07,8.15531E-07,9.32772E-07,9.24278E-07,9.41423E-07,8.92902E-07,9.18461E-07,8.74408E-07,9.06542E-07,7.90178E-07,7.87130E-07,8.04654E-07,7.13886E-07,8.11307E-07,8.03325E-07,8.14950E-07,8.23328E-07,8.34279E-07
Amortise opt. 73,9.65472E-07,1.01209E-06,8.12098E-07,8.39090E-07,9.30344E-07,9.12217E-07,9.31341E-07,8.87581E-07,9.15696E-07,8.68775E-07,9.40008E-07,7.93213E-07,7.53668E-07,8.02790E-07,7.12183E-07,8.07546E-07,7.79984E-07,7.86678E-07,8.01532E-07,8.32052E-07
Amortise opt. 74,9.32394E-07,9.92470E-07,7.85834E-07,8.20086E-07,9.36165E-07,9.42152E-07,9.61851E-07,8.99011E-07,8.99849E-07,8.76415E-07,9.31022E-07,8.02655E-07,7.54511E-07,8.03546E-07,7.24365E-07,8.13296E-07,8.02932E-07,7.62394E-07,8.04608E-07,9.16761E-07
Amortise opt. 75,9.30073E-07,9.25479E-07,8.14106E-07,8.39228E-07,9.23560E-07,9.21963E-07,9.52126E-07,8.89626E-07,8.97381E-07,8.69209E-07,9.47965E-07,8.09557E-07,7.71134E-07,7.85374E-07,8.05815E-07,8.42337E-07,8.05411E-07,7.64101E-07,8.11762E-07,9.22449E-07
Amortise opt. 76,9.48294E-07,9.42931E-07,8.03686E-07,8.15567E-07,9.24385E-07,9.18768E-07,9.16086E-07,8.50085E-07,9.09097E-07,8.48823E-07,9.50607E-07,8.06346E-07,8.21062E-07,7.86672E-07,8.12067E-07,8.44142E-07,8.22733E-07,1.03968E-06,7.86706E-07,8.15193E-07
Amortise opt. 77,9.19406E-07,1.02431E-06,8.28468E-07,8.27397E-07,2.69707E-06,9.15852E-07,9.18987E-07,8.36700E-07,8.92005E-07,8.93490E-07,9.32602E-07,8.12097E-07,8.18627E-07,8.04231E-07,7.76736E-07,8.81325E-07,8.04427E-07,8.22241E-07,7.87116E-07,9.15406E-07
Amortise opt. 78,9.21949E-07,9.80624E-07,8.15367E-07,8.15009E-07,3.84127E-06,9.42757E-07,9.41474E-07,8.64550E-07,8.94379E-07,9.22379E-07,9.23490E-07,8.12713E-07,7.97396E-07,8.31275E-07,7.88927E-07,8.43106E-07,8.14244E-07,8.12613E-07,8.02160E-07,8.40817E-07
Amortise opt. 79,9.28781E-07,9.45484E-07,8.07076E-07,8.39577E-07,2.79354E-06,9.48559E-07,9.48101E-07,8.37581E-07,8.99360E-07,9.44629E-07,9.31667E-07,8.14415E-07,8.11781E-07,8.25524E-07,7.74567E-07,8.14524E-07,8.04824E-07,9.11385E-07,8.68190E-07,8.68286E-07
Amortise opt. 80,9.00966E-07,9.51800E-07,8.07486E-07,8.37999E-07,8.27769E-07,8.87030E-07,9.09183E-07,8.95538E-07,8.87307E-07,9.37529E-07,9.20380E-07,7.55521E-07,7.96422E-07,8.21092E-07,7.88054E-07,8.13459E-07,8.19152E-07,8.14810E-07,8.20905E-07,8.73266E-07
Best setting 01,9.34702E-07,8.12282E-07,7.78491E-07,7.34069E-07,7.12232E-07,8.85891E-07,8.28663E-07,7.66709E-07,7.96967E-07,8.38851E-07,7.64863E-07,7.38237E-07,7.55339E-07,7.72883E-07,7.07119E-07,7.59887E-07,7.50906E-07,7.61671E-07,8.03759E-07,7.55807E-07
Best setting 02,9.37580E-07,8.14304E-07,7.77445E-07,7.32849E-07,7.09998E-07,8.90585E-07,8.30348E-07,7.66011E-07,8.00741E-07,8.37437E-07,7.74817E-07,7.38634E-07,7.61465E-07,7.77597E-07,7.07275E-07,7.61380E-07,7.50662E-07,7.61730E-07,8.09560E-07,7.55102E-07
Best setting 03,9.32376E-07,8.14111E-07,7.78599E-07,7.34326E-07,7.59546E-07,8.88009E-07,8.30315E-07,7.65531E-07,7.98167E-07,8.36796E-07,7.69941E-07,7.39383E-07,7.65782E-07,7.80085E-07,7.05705E-07,7.61774E-07,7.51105E-07,7.59627E-07,8.14802E-07,7.55200E-07
Best setting 04,9.31524E-07,8.15035E-07,7.77308E-07,7.35259E-07,7.58242E-07,8.85498E-07,8.31139E-07,7.65505E-07,8.59719E-07,8.37669E-07,7.70111E-07,7.39022E-07,7.66103E-07,7.78382E-07,7.07806E-07,7.61066E-07,7.51877E-07,7.60949E-07,8.14484E-07,7.55902E-07
Best setting 05,9.33059E-07,8.11335E-07,7.77662E-07,7.43143E-07,7.59160E-07,8.85199E-07,8.31948E-07,7.65990E-07,8.58336E-07,8.38509E-07,7.71168E-07,7.39770E-07,7.67153E-07,7.76304E-07,7.05989E-07,7.59367E-07,7.51144E-07,7.61540E-07,8.13347E-07,7.56816E-07
Best setting 06,9.30909E-07,8.10899E-07,7.77493E-07,7.42540E-07,7.58158E-07,8.84917E-07,8.28864E-07,7.67213E-07,8.57489E-07,8.41593E-07,7.73717E-07,7.37586E-07,7.64603E-07,7.75538E-07,7.07268E-07,7.58500E-07,7.50223E-07,7.72193E-07,8.14635E-07,7.56215E-07
Best setting 07,9.34939E-07,8.11414E-07,7.78026E-07,7.44103E-07,7.57466E-07,8.84938E-07,8.33269E-07,7.65228E-07,8.59335E-07,8.40036E-07,7.71952E-07,7.38477E-07,7.65072E-07,7.76245E-07,7.06569E-07,7.59934E-07,7.50824E-07,7.72537E-07,8.17009E-07,7.57731E-07
Best setting 08,9.33424E-07,8.11761E-07,7.77785E-07,7.41650E-07,7.58070E-07,8.89075E-07,8.30133E-07,7.65728E-07,8.63032E-07,8.31124E-07,7.73557E-07,7.38070E-07,7.65590E-07,7.76509E-07,7.07177E-07,8.11672E-07,7.51393E-07,7.73230E-07,8.13499E-07,7.56214E-07
Best setting 09,9.32086E-07,8.13604E-07,7.78351E-07,7.41177E-07,7.57869E-07,8.90417E-07,8.33693E-07,7.65855E-07,8.59860E-07,8.25818E-07,7.70470E-07,7.39123E-07,7.66620E-07,7.78496E-07,7.06445E-07,8.10857E-07,7.50957E-07,7.73635E-07,8.16320E-07,7.57428E-07
Best setting 10,9.26747E-07,8.14280E-07,7.76992E-07,7.42195E-07,7.58933E-07,8.84854E-07,8.31141E-07,7.65739E-07,8.59885E-07,8.26692E-07,7.68897E-07,7.37476E-07,7.67196E-07,7.75872E-07,7.08439E-07,8.11866E-07,7.51052E-07,7.77065E-07,8.16211E-07,7.57196E-07
Best setting 11,8.67746E-07,8.12952E-07,7.77858E-07,7.42245E-07,7.59334E-07,8.89125E-07,8.30506E-07,7.65842E-07,8.62141E-07,8.26432E-07,7.61061E-07,7.39013E-07,7.64722E-07,7.75993E-07,7.07467E-07,8.11799E-07,7.52120E-07,7.73918E-07,8.16305E-07,7.57260E-07
Best setting 12,8.69204E-07,8.14534E-07,7.77844E-07,7.43127E-07,7.58055E-07,8.86274E-07,8.30786E-07,7.66298E-07,8.60166E-07,8.26983E-07,7.60933E-07,7.38496E-07,7.64827E-07,7.68469E-07,7.06842E-07,8.11828E-07,7.50779E-07,7.73697E-07,8.02809E-07,7.55623E-07
Best setting 13,8.70013E-07,8.11635E-07,7.77854E-07,7.44022E-07,7.57827E-07,8.99708E-07,8.29193E-07,7.66055E-07,8.58331E-07,8.24689E-07,7.57644E-07,7.38473E-07,7.66986E-07,7.64633E-07,7.06206E-07,8.11894E-07,7.49832E-07,7.74728E-07,8.02674E-07,7.58051E-07
Best setting 14,8.71948E-07,8.12214E-07,7.79638E-07,7.46065E-07,7.58410E-07,9.04353E-07,8.29324E-07,7.66166E-07,8.58337E-07,8.25058E-07,7.62569E-07,7.37591E-07,7.66472E-07,7.65230E-07,7.07710E-07,8.12067E-07,7.49899E-07,7.74555E-07,8.03920E-07,7.57189E-07
Best setting 15,8.68049E-07,8.12730E-07,7.78423E-07,7.44064E-07,7.24805E-07,9.02367E-07,8.32384E-07,7.65189E-07,8.59962E-07,8.27400E-07,7.60301E-07,7.37910E-07,7.63685E-07,7.65146E-07,7.06624E-07,8.13799E-07,7.50448E-07,7.67839E-07,8.03203E-07,7.56189E-07
Best setting 16,8.70846E-07,8.13841E-07,7.77672E-07,7.42770E-07,7.08883E-07,9.04713E-07,8.29941E-07,7.66132E-07,8.58985E-07,8.24968E-07,7.62772E-07,7.38321E-07,7.64714E-07,7.67113E-07,7.08117E-07,8.11571E-07,7.50512E-07,7.62696E-07,8.05265E-07,7.53768E-07
Best setting 17,8.72979E-07,8.10208E-07,7.77031E-07,7.33489E-07,7.09519E-07,9.02804E-07,8.31441E-07,7.68070E-07,8.61224E-07,8.26324E-07,7.59420E-07,7.36957E-07,7.64542E-07,7.70138E-07,7.09295E-07,8.11484E-07,7.52127E-07,7.61198E-07,8.02326E-07,7.53039E-07
Best setting 18,8.71840E-07,8.09712E-07,7.76602E-07,7.32110E-07,7.10314E-07,9.03952E-07,8.36124E-07,7.66016E-07,8.58567E-07,8.23669E-07,7.59268E-07,7.38709E-07,7.54272E-07,7.69398E-07,7.06313E-07,8.12242E-07,7.50697E-07,7.63415E-07,8.05255E-07,7.52968E-07
Best setting 19,8.68750E-07,8.09632E-07,7.77038E-07,7.32610E-07,7.09395E-07,9.05234E-07,8.28092E-07,7.66070E-07,8.60505E-07,8.26304E-07,7.63196E-07,7.38875E-07,7.55620E-07,7.80087E-07,7.06143E-07,8.12094E-07,7.52034E-07,7.61670E-07,8.05107E-07,7.53338E-07
Best setting 20,9.30803E-07,8.08317E-07,7.76948E-07,7.32723E-07,7.09713E-07,9.03565E-07,8.30141E-07,7.66555E-07,8.61372E-07,8.26735E-07,7.59397E-07,7.37288E-07,7.57658E-07,7.78287E-07,7.09074E-07,8.11153E-07,7.50586E-07,7.64935E-07,8.02632E-07,7.54795E-07
