Case 20,Test 01,Test 02,Test 03,Test 04,Test 05,Test 06,Test 07,Test 08,Test 09,Test 10,Test 11,Test 12,Test 13,Test 14,Test 15,Test 16,Test 17,Test 18,Test 19,Test 20
Amortise opt. 62,1.86440E-06,2.05778E-06,2.12243E-06,2.03643E-06,1.86664E-06,1.95961E-06,2.12227E-06,2.03946E-06,1.97034E-06,1.97153E-06,1.92162E-06,1.98038E-06,2.18455E-06,1.98531E-06,2.10977E-06,1.98112E-06,2.02518E-06,1.98372E-06,2.13194E-06,2.17001E-06
Amortise opt. 63,1.88802E-06,2.02441E-06,2.13439E-06,2.00466E-06,1.86708E-06,1.82608E-06,2.12662E-06,2.01794E-06,2.12762E-06,1.83598E-06,1.95654E-06,2.00512E-06,2.12596E-06,2.00334E-06,2.12540E-06,2.00299E-06,1.98975E-06,1.86817E-06,2.16174E-06,2.02376E-06
Amortise opt. 64,1.84432E-06,1.99587E-06,1.79521E-06,1.99927E-06,1.89589E-06,1.86073E-06,2.11981E-06,2.15338E-06,2.17484E-06,1.84051E-06,1.87075E-06,1.97992E-06,2.04813E-06,1.97155E-06,2.13657E-06,1.97116E-06,1.98315E-06,1.86818E-06,2.11780E-06,2.01739E-06
Amortise opt. 65,1.83067E-06,1.95467E-06,1.79639E-06,2.02505E-06,1.87883E-06,1.99828E-06,2.09612E-06,2.04851E-06,2.15988E-06,1.82935E-06,1.88023E-06,1.98760E-06,1.94546E-06,2.05949E-06,2.15336E-06,2.00172E-06,1.98384E-06,1.89711E-06,2.17589E-06,2.02465E-06
Amortise opt. 66,2.00761E-06,1.97880E-06,1.77567E-06,2.02035E-06,1.62325E-06,1.96502E-06,2.09792E-06,2.02724E-06,2.12534E-06,1.82096E-06,1.91811E-06,2.00818E-06,2.09452E-06,2.07237E-06,2.12716E-06,2.02064E-06,2.01290E-06,1.83436E-06,2.13546E-06,1.99618E-06
Amortise opt. 67,2.00438E-06,1.95341E-06,1.77941E-06,2.15779E-06,1.63468E-06,1.99799E-06,2.06690E-06,2.00311E-06,2.08766E-06,2.00678E-06,2.06550E-06,2.00535E-06,2.15680E-06,2.08611E-06,2.14389E-06,1.67908E-06,2.03394E-06,1.84843E-06,2.17919E-06,2.06204E-06
Amortise opt. 68,2.01077E-06,2.00470E-06,1.88972E-06,2.21561E-06,1.61748E-06,1.99987E-06,2.15453E-06,2.05510E-06,2.13964E-06,1.97589E-06,1.93825E-06,1.96450E-06,2.04295E-06,1.96548E-06,2.11362E-06,1.69161E-06,2.01845E-06,1.86382E-06,2.11019E-06,1.99103E-06
Amortise opt. 69,2.00542E-06,1.99157E-06,1.92931E-06,2.18644E-06,1.61197E-06,2.01653E-06,2.05705E-06,1.96376E-06,2.14320E-06,1.98631E-06,2.01233E-06,1.93561E-06,2.07802E-06,1.95705E-06,2.11166E-06,2.01022E-06,1.99723E-06,2.04758E-06,2.05098E-06,1.99992E-06
Amortise opt. 70,2.02589E-06,1.99891E-06,2.14085E-06,2.15479E-06,1.62409E-06,2.03074E-06,1.97778E-06,1.97123E-06,2.13980E-06,1.97388E-06,2.04820E-06,1.93122E-06,2.01997E-06,1.97011E-06,2.04779E-06,2.00474E-06,2.06777E-06,1.92130E-06,2.05877E-06,2.01014E-06
Amortise opt. 71,2.00360E-06,2.00865E-06,2.06810E-06,2.11563E-06,1.60811E-06,2.00606E-06,1.99530E-06,2.11122E-06,2.12159E-06,1.96574E-06,1.92849E-06,2.00627E-06,2.02616E-06,1.93485E-06,1.99121E-06,1.89959E-06,1.99471E-06,1.95156E-06,2.03338E-06,1.98441E-06
Amortise opt. 72,2.00462E-06,1.97547E-06,2.09458E-06,2.14473E-06,1.60815E-06,2.00472E-06,1.98071E-06,2.10379E-06,2.07521E-06,2.00593E-06,1.96311E-06,1.97861E-06,2.04447E-06,1.97776E-06,1.99324E-06,2.07021E-06,1.98820E-06,1.90348E-06,2.04324E-06,1.89689E-06
Amortise opt. 73,2.00936E-06,1.97428E-06,2.10678E-06,2.11593E-06,1.94119E-06,2.10410E-06,2.06058E-06,2.06720E-06,2.07284E-06,1.97332E-06,1.90946E-06,2.04073E-06,1.99001E-06,1.87348E-06,2.03898E-06,1.98599E-06,2.01979E-06,1.89665E-06,2.13136E-06,1.92963E-06
Amortise opt. 74,2.00787E-06,1.93668E-06,1.83260E-06,2.15429E-06,2.00080E-06,2.07974E-06,1.97835E-06,2.07325E-06,2.13799E-06,1.96231E-06,1.89475E-06,2.04514E-06,1.98492E-06,1.87281E-06,2.02531E-06,2.01174E-06,1.99218E-06,1.93169E-06,2.13964E-06,1.89421E-06
Amortise opt. 75,2.05219E-06,2.02077E-06,1.83860E-06,2.13270E-06,1.99651E-06,2.07607E-06,1.97709E-06,2.10087E-06,2.09873E-06,1.97743E-06,1.92978E-06,2.02513E-06,2.02574E-06,1.93638E-06,2.10547E-06,2.09739E-06,2.05410E-06,1.87620E-06,2.15522E-06,1.95217E-06
Amortise opt. 76,2.00019E-06,1.88728E-06,1.80702E-06,1.73078E-06,1.84612E-06,2.07083E-06,1.97568E-06,2.09552E-06,2.13076E-06,1.96942E-06,1.89960E-06,2.02687E-06,1.93325E-06,1.96654E-06,2.02679E-06,2.02513E-06,2.00069E-06,1.87588E-06,2.06935E-06,1.98482E-06
Amortise opt. 77,1.95247E-06,1.88588E-06,1.80673E-06,1.73607E-06,1.86619E-06,2.09058E-06,1.99332E-06,1.90352E-06,2.12708E-06,2.04833E-06,1.89248E-06,2.03907E-06,1.91694E-06,2.02382E-06,2.03043E-06,2.09489E-06,2.01170E-06,2.01856E-06,2.12623E-06,1.56727E-06
Amortise opt. 78,1.95740E-06,1.91321E-06,1.91331E-06,1.72073E-06,1.82353E-06,2.10302E-06,1.97318E-06,1.92278E-06,2.05536E-06,1.96507E-06,1.92468E-06,2.02906E-06,1.93969E-06,2.04355E-06,2.02845E-06,2.11578E-06,1.74251E-06,1.98135E-06,2.08270E-06,1.57678E-06
Amortise opt. 79,2.05345E-06,1.95023E-06,1.93232E-06,1.72791E-06,1.82844E-06,2.14894E-06,2.05929E-06,1.92069E-06,2.05367E-06,1.96686E-06,2.05115E-06,1.57602E-06,1.89677E-06,2.03247E-06,1.83153E-06,2.10677E-06,1.99098E-06,2.02137E-06,2.18614E-06,1.56539E-06
Amortise opt. 80,1.97871E-06,1.87680E-06,1.81152E-06,1.73255E-06,1.85460E-06,2.00193E-06,1.97824E-06,2.17658E-06,2.14468E-06,1.95418E-06,1.80438E-06,1.58242E-06,1.89408E-06,1.97126E-06,1.83685E-06,2.09066E-06,1.73883E-06,1.98988E-06,2.01591E-06,1.56592E-06
Best setting 01,1.72827E-06,1.77743E-06,1.77127E-06,1.67633E-06,1.61263E-06,1.71304E-06,1.68657E-06,1.86574E-06,1.77801E-06,1.78278E-06,1.80842E-06,1.48593E-06,1.87225E-06,1.46528E-06,1.63791E-06,1.79563E-06,1.73355E-06,1.75750E-06,1.81707E-06,1.45404E-06
Best setting 02,1.73226E-06,1.77419E-06,1.75891E-06,1.67656E-06,1.61219E-06,1.72930E-06,1.68212E-06,1.86228E-06,1.77654E-06,1.78734E-06,1.80513E-06,1.48742E-06,1.80915E-06,1.46377E-06,1.63210E-06,1.80506E-06,1.73748E-06,1.73168E-06,1.81182E-06,1.45166E-06
Best setting 03,1.72850E-06,1.77789E-06,1.73079E-06,1.60306E-06,1.61246E-06,1.73061E-06,1.69111E-06,1.86564E-06,1.77589E-06,1.79013E-06,1.81196E-06,1.48725E-06,1.80792E-06,1.46240E-06,1.62752E-06,1.80499E-06,1.72972E-06,1.74076E-06,1.81616E-06,1.45555E-06
Best setting 04,1.73561E-06,1.77619E-06,1.73412E-06,1.60412E-06,1.61363E-06,1.73059E-06,1.68691E-06,1.86610E-06,1.77170E-06,1.78532E-06,1.80295E-06,1.48753E-06,1.80552E-06,1.46108E-06,1.63194E-06,1.77359E-06,1.73396E-06,1.73436E-06,1.80990E-06,1.45212E-06
Best setting 05,1.73167E-06,1.77468E-06,1.72987E-06,1.60291E-06,1.61188E-06,1.73760E-06,1.68484E-06,1.86295E-06,1.69474E-06,1.78735E-06,1.80989E-06,1.51182E-06,1.81018E-06,1.46354E-06,1.62887E-06,1.72252E-06,1.72860E-06,1.74052E-06,1.81533E-06,1.45229E-06
Best setting 06,1.73527E-06,1.77102E-06,1.72813E-06,1.60258E-06,1.60982E-06,1.73128E-06,1.68417E-06,1.86813E-06,1.73795E-06,1.77890E-06,1.80294E-06,1.59051E-06,1.80392E-06,1.46371E-06,1.63055E-06,1.72215E-06,1.73982E-06,1.73510E-06,1.81087E-06,1.45156E-06
Best setting 07,1.73152E-06,1.77076E-06,1.72889E-06,1.60669E-06,1.60782E-06,1.73109E-06,1.68359E-06,1.86731E-06,1.73097E-06,1.78062E-06,1.80575E-06,1.58910E-06,1.80837E-06,1.46347E-06,1.62773E-06,1.72237E-06,1.72893E-06,1.73838E-06,1.77790E-06,1.45267E-06
Best setting 08,1.73228E-06,1.77325E-06,1.73558E-06,1.60622E-06,1.60644E-06,1.73227E-06,1.68366E-06,1.83116E-06,1.73232E-06,1.77783E-06,1.80228E-06,1.58797E-06,1.80619E-06,1.46400E-06,1.62853E-06,1.72319E-06,1.73309E-06,1.73713E-06,1.77183E-06,1.45512E-06
Best setting 09,1.72650E-06,1.77554E-06,1.72881E-06,1.60755E-06,1.61418E-06,1.73085E-06,1.68404E-06,1.82262E-06,1.73095E-06,1.78428E-06,1.80555E-06,1.52341E-06,1.81233E-06,1.46292E-06,1.62822E-06,1.72157E-06,1.73507E-06,1.73807E-06,1.77310E-06,1.45410E-06
Best setting 10,1.73149E-06,1.77473E-06,1.73780E-06,1.60292E-06,1.68460E-06,1.71067E-06,1.68340E-06,1.82193E-06,1.73049E-06,1.77968E-06,1.79928E-06,1.51807E-06,1.80961E-06,1.46112E-06,1.63082E-06,1.71301E-06,1.74080E-06,1.73398E-06,1.76797E-06,1.45121E-06
Best setting 11,1.72673E-06,1.78073E-06,1.73063E-06,1.60313E-06,1.68381E-06,1.68833E-06,1.68476E-06,1.82226E-06,1.75933E-06,1.78980E-06,1.81144E-06,1.51925E-06,1.89570E-06,1.46261E-06,1.62919E-06,1.68841E-06,1.73481E-06,1.73965E-06,1.77371E-06,1.45274E-06
Best setting 12,1.73027E-06,1.77334E-06,1.75035E-06,1.60192E-06,1.68581E-06,1.62825E-06,1.68566E-06,1.82286E-06,1.77392E-06,1.78642E-06,1.80224E-06,1.52087E-06,1.88708E-06,1.46331E-06,1.62864E-06,1.68425E-06,1.74117E-06,1.73475E-06,1.77145E-06,1.45123E-06
Best setting 13,1.72802E-06,1.77783E-06,1.77423E-06,1.60160E-06,1.68354E-06,1.61781E-06,1.68319E-06,1.82172E-06,1.77605E-06,1.78683E-06,1.80678E-06,1.52471E-06,1.89310E-06,1.46251E-06,1.62947E-06,1.68055E-06,1.73568E-06,1.74130E-06,1.77409E-06,1.45463E-06
Best setting 14,1.73181E-06,1.77919E-06,1.77064E-06,1.60409E-06,1.68505E-06,1.61788E-06,1.68356E-06,1.82233E-06,1.77330E-06,1.78420E-06,1.79795E-06,1.49538E-06,1.89384E-06,1.46336E-06,1.63070E-06,1.68378E-06,1.73108E-06,1.73260E-06,1.77214E-06,1.45745E-06
Best setting 15,1.72675E-06,1.77605E-06,1.77146E-06,1.67882E-06,1.68295E-06,1.61401E-06,1.68372E-06,1.82819E-06,1.77443E-06,1.78968E-06,1.80696E-06,1.49294E-06,1.92795E-06,1.46382E-06,1.63092E-06,1.68422E-06,1.73811E-06,1.74012E-06,1.77206E-06,1.45201E-06
Best setting 16,1.73178E-06,1.77703E-06,1.77183E-06,1.67805E-06,1.71333E-06,1.61866E-06,1.68618E-06,1.81898E-06,1.77662E-06,1.78076E-06,1.80367E-06,1.48651E-06,1.93398E-06,1.46143E-06,1.63090E-06,1.68690E-06,1.73157E-06,1.73375E-06,1.77124E-06,1.45253E-06
Best setting 17,1.72749E-06,1.77933E-06,1.77047E-06,1.67695E-06,1.72708E-06,1.69115E-06,1.68483E-06,1.83719E-06,1.77533E-06,1.78642E-06,1.81003E-06,1.48393E-06,1.93739E-06,1.46105E-06,1.62776E-06,1.68274E-06,1.73626E-06,1.73951E-06,1.83000E-06,1.45571E-06
Best setting 18,1.73122E-06,1.77498E-06,1.77225E-06,1.67852E-06,1.72564E-06,1.69242E-06,1.68645E-06,1.85988E-06,1.77434E-06,1.78521E-06,1.80581E-06,1.55309E-06,1.93420E-06,1.46029E-06,1.63141E-06,1.68381E-06,1.73123E-06,1.73357E-06,1.77153E-06,1.45437E-06
Best setting 19,1.73156E-06,1.77815E-06,1.76990E-06,1.67773E-06,1.72918E-06,1.69335E-06,1.68362E-06,1.79904E-06,1.77644E-06,1.78352E-06,1.80826E-06,1.54930E-06,1.93842E-06,1.46648E-06,1.62793E-06,1.68547E-06,1.73752E-06,1.73839E-06,1.77210E-06,1.45127E-06
Best setting 20,1.72616E-06,1.77603E-06,1.77051E-06,1.68571E-06,1.72600E-06,1.73381E-06,1.68846E-06,1.78011E-06,1.75408E-06,1.77798E-06,1.80054E-06,1.55251E-06,1.93346E-06,1.46565E-06,1.62799E-06,1.68891E-06,1.73152E-06,1.73353E-06,1.76750E-06,1.45331E-06
